label,prediction
0,0.009190887699344502
1,0.996569461873381
0,0.09894655978710547
1,0.9983092703093002
0,0.36327677789612894
0,0.19496707838183644
1,0.9672369165493424
0,0.0016574530869898794
1,0.7158446111011516
1,0.9868547224438328
1,0.5372178459374324
0,0.14191595886858469
0,0.1580634695640481
1,0.49256330261845693
1,0.9980188122358808
1,0.9964102417294314
1,0.9840051564048293
0,0.016962129155935573
1,0.7979283837500192
0,0.045778219309883274
1,0.9990076197242785
1,0.9943696638685278
1,0.38515054015253114
0,0.01115250594589038
1,0.9994832934482716
1,0.9997008686884525
1,0.8374774227514387
1,0.9999714681779837
0,0.07585050078856471
0,0.04084399751319908
1,0.8196203125500883
0,0.20338248656486818
0,0.00010012467885896888
1,0.9545347766696867
0,1.1794641026053213e-05
0,0.7281158262488787
0,0.7767537563660918
1,0.8712072395406641
1,0.9999990225392428
1,0.9999962988618224
1,0.9872302125402467
0,0.5882262555122091
1,0.941937634074513
1,0.9555330671842168
1,0.9818499857391486
0,0.0035329864191560247
0,1.696562188967597e-05
1,0.9800115080490251
0,1.2001921220624833e-06
0,0.02890200873882789
1,0.9998706867873294
0,1.253735564463854e-09
0,9.515437598713416e-05
0,0.00014998720057254585
0,0.21346502047530577
0,0.013989283089149145
0,0.0010937278769320882
1,0.9912622538909764
1,0.10019367187425553
1,0.0023455071861146425
1,0.9910621288730587
1,0.9774947808255499
1,0.9967696058958319
1,0.99960123379894
1,0.8174617426288702
1,0.9411517315335427
0,0.10092870430929933
0,0.874271873375018
1,0.8934733441211556
1,0.988585377550346
0,0.0003046531394252062
0,0.0010090953667671874
1,0.749184490632935
1,0.9995580874134951
0,0.41825216277530153
1,0.9997992928240516
1,0.9999356727004592
1,0.9941721734161033
1,0.9957717396390683
1,0.027576061729613178
0,0.0006145848565067174
0,0.04131875763462905
0,0.00044911776795645094
1,0.9804362900009045
1,0.9944969433668217
0,0.010407566285432447
1,0.9989907282090142
0,0.01566664593890555
1,0.9970143772330791
1,0.2569821016023197
0,0.0031178496932064695
1,0.9999852914224643
1,0.8631307222402285
1,0.8743225929560091
0,0.013882152534686429
0,7.564605150746405e-05
0,0.0010752579991305444
1,0.9730094016068905
1,0.3082535322081503
0,0.030607882260184148
0,0.002420595357561721
0,0.9893721048369686
0,0.9800987546863308
1,0.7041752383901357
1,0.999894709266586
1,0.992868746619911
1,0.9999252992795541
1,0.9999589817957741
0,0.03401108485666735
1,0.9479648897738081
1,0.9998926563264373
1,0.9942624640335127
0,0.00016784067797605439
0,0.009988011683651635
0,0.03446886233460376
1,0.9988940855871462
0,0.015222436878852242
0,0.0017191468095341298
0,0.8186764503794662
0,0.5732453784631536
1,0.21126837061596548
0,0.004297054332246967
0,3.5019673570839985e-05
1,0.9896812377127104
1,0.8408640034090789
0,0.8572994219634609
1,0.9849360655459659
1,0.9981602140497379
1,0.99781249975154
0,0.06608513199690755
1,0.9989093286575015
1,0.9662372883657685
1,0.6020993962454672
0,0.01638278193279439
1,0.9981829069911747
1,0.9765268125126084
1,0.20190706889908777
0,0.027785149272233026
1,0.9862923706240447
0,2.2167392300926817e-05
0,0.00918459475541724
0,0.01015619134191711
0,0.0004600224341678739
0,0.0004539843547537241
0,0.3509013627757325
0,0.0005878492448878587
0,0.04697837787425397
0,0.00022587132426313584
0,0.9444961457549594
0,0.16330969132880993
1,0.997435501949902
0,0.30722665858532383
1,0.9482901446139603
1,0.9985309605373158
1,0.583523867114508
1,0.999407953687747
1,0.9997505597123759
0,0.8402591415829327
0,0.047575391405114874
0,0.0854175203610573
0,0.00037364092138024636
0,0.9839576553976738
0,0.007753159773456325
0,0.39530139791643326
1,0.9986570703228135
1,0.9546250568998736
1,0.9975350068220891
1,0.5756495371388443
