null,0,1,label,selection
"Exercise: choose the most plausible alternative.

The photo albums collected dust in the attic.  because... 
- They remained untouched for years.
- The family reminisced over the photos.","Exercise: choose the most plausible alternative.

The photo albums collected dust in the attic.  because... 
- They remained untouched for years.
- The family reminisced over the photos.</s></s>They remained untouched for years.","Exercise: choose the most plausible alternative.

The photo albums collected dust in the attic.  because... 
- They remained untouched for years.
- The family reminisced over the photos.</s></s>The family reminisced over the photos.",0,"['They remained untouched for years.', 'The family reminisced over the photos.']"
"Exercise: choose the most plausible alternative.

The man gained weight.  so... 
- He got his suit altered.
- He got his shoes shined.","Exercise: choose the most plausible alternative.

The man gained weight.  so... 
- He got his suit altered.
- He got his shoes shined.</s></s>He got his suit altered.","Exercise: choose the most plausible alternative.

The man gained weight.  so... 
- He got his suit altered.
- He got his shoes shined.</s></s>He got his shoes shined.",0,"['He got his suit altered.', 'He got his shoes shined.']"
"Exercise: choose the most plausible alternative.

The woman deleted the email.  because... 
- The sender tried to solicit money from her.
- The sender requested a response from her.","Exercise: choose the most plausible alternative.

The woman deleted the email.  because... 
- The sender tried to solicit money from her.
- The sender requested a response from her.</s></s>The sender tried to solicit money from her.","Exercise: choose the most plausible alternative.

The woman deleted the email.  because... 
- The sender tried to solicit money from her.
- The sender requested a response from her.</s></s>The sender requested a response from her.",0,"['The sender tried to solicit money from her.', 'The sender requested a response from her.']"
"Exercise: choose the most plausible alternative.

The mother needed help looking after her children.  so... 
- She sent the children to daycare.
- She gave up custody of the children.","Exercise: choose the most plausible alternative.

The mother needed help looking after her children.  so... 
- She sent the children to daycare.
- She gave up custody of the children.</s></s>She sent the children to daycare.","Exercise: choose the most plausible alternative.

The mother needed help looking after her children.  so... 
- She sent the children to daycare.
- She gave up custody of the children.</s></s>She gave up custody of the children.",0,"['She sent the children to daycare.', 'She gave up custody of the children.']"
"Exercise: choose the most plausible alternative.

The woman spotted her friend from across the room.  because... 
- The woman waved.
- The woman escaped.","Exercise: choose the most plausible alternative.

The woman spotted her friend from across the room.  because... 
- The woman waved.
- The woman escaped.</s></s>The woman waved.","Exercise: choose the most plausible alternative.

The woman spotted her friend from across the room.  because... 
- The woman waved.
- The woman escaped.</s></s>The woman escaped.",0,"['The woman waved.', 'The woman escaped.']"
"Exercise: choose the most plausible alternative.

The woman became famous.  so... 
- Photographers followed her.
- Her family avoided her.","Exercise: choose the most plausible alternative.

The woman became famous.  so... 
- Photographers followed her.
- Her family avoided her.</s></s>Photographers followed her.","Exercise: choose the most plausible alternative.

The woman became famous.  so... 
- Photographers followed her.
- Her family avoided her.</s></s>Her family avoided her.",0,"['Photographers followed her.', 'Her family avoided her.']"
"Exercise: choose the most plausible alternative.

The secretary put the caller on hold.  so... 
- The caller's phone lost reception.
- The caller waited on the line.","Exercise: choose the most plausible alternative.

The secretary put the caller on hold.  so... 
- The caller's phone lost reception.
- The caller waited on the line.</s></s>The caller's phone lost reception.","Exercise: choose the most plausible alternative.

The secretary put the caller on hold.  so... 
- The caller's phone lost reception.
- The caller waited on the line.</s></s>The caller waited on the line.",1,"[""The caller's phone lost reception."", 'The caller waited on the line.']"
"Exercise: choose the most plausible alternative.

The tenants were evicted from the apartment.  because... 
- They neglected to pay their rent.
- They got along with their landlord.","Exercise: choose the most plausible alternative.

The tenants were evicted from the apartment.  because... 
- They neglected to pay their rent.
- They got along with their landlord.</s></s>They neglected to pay their rent.","Exercise: choose the most plausible alternative.

The tenants were evicted from the apartment.  because... 
- They neglected to pay their rent.
- They got along with their landlord.</s></s>They got along with their landlord.",0,"['They neglected to pay their rent.', 'They got along with their landlord.']"
"Exercise: choose the most plausible alternative.

The woman lavished her friend with flattery.  because... 
- She wanted to ask her friend for a favor.
- She was irritated with her friend's whining.","Exercise: choose the most plausible alternative.

The woman lavished her friend with flattery.  because... 
- She wanted to ask her friend for a favor.
- She was irritated with her friend's whining.</s></s>She wanted to ask her friend for a favor.","Exercise: choose the most plausible alternative.

The woman lavished her friend with flattery.  because... 
- She wanted to ask her friend for a favor.
- She was irritated with her friend's whining.</s></s>She was irritated with her friend's whining.",0,"['She wanted to ask her friend for a favor.', ""She was irritated with her friend's whining.""]"
"Exercise: choose the most plausible alternative.

The girl desired her parent's approval.  so... 
- She ran away from home.
- She obeyed her parent's rules.","Exercise: choose the most plausible alternative.

The girl desired her parent's approval.  so... 
- She ran away from home.
- She obeyed her parent's rules.</s></s>She ran away from home.","Exercise: choose the most plausible alternative.

The girl desired her parent's approval.  so... 
- She ran away from home.
- She obeyed her parent's rules.</s></s>She obeyed her parent's rules.",1,"['She ran away from home.', ""She obeyed her parent's rules.""]"
