null,0,1,label,selection
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To pour hot fudge over ice cream before serving, pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To pour hot fudge over ice cream before serving, pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.
Output:</s></s>To pour hot fudge over ice cream before serving, pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To pour hot fudge over ice cream before serving, pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.
Output:</s></s>To pour hot fudge over ice cream before serving, pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.",0,"[""To pour hot fudge over ice cream before serving, pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl."", ""To pour hot fudge over ice cream before serving, pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.""]"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: how to measure liquids bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: how to measure liquids bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line
Output:</s></s>how to measure liquids bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: how to measure liquids bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line
Output:</s></s>how to measure liquids bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line",1,"['how to measure liquids bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.', 'how to measure liquids bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: Remove hair from hair brush. cover brush head with saran wrap, use a pen to push down and collect hair.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: Remove hair from hair brush. cover brush head with saran wrap, use a pen to push down and collect hair.
Output:</s></s>Remove hair from hair brush. cover brush head with pantyhose, use a pen to push down and collect hair.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: Remove hair from hair brush. cover brush head with saran wrap, use a pen to push down and collect hair.
Output:</s></s>Remove hair from hair brush. cover brush head with saran wrap, use a pen to push down and collect hair.",0,"['Remove hair from hair brush. cover brush head with pantyhose, use a pen to push down and collect hair.', 'Remove hair from hair brush. cover brush head with saran wrap, use a pen to push down and collect hair.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To smooth a wooden rod so that you can drill into it, you can sand the edges of the rod
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To smooth a wooden rod so that you can drill into it, you can sand the edges of the rod
Output:</s></s>To smooth a wooden rod so that you can drill into it, you can heat the edges of the rod","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To smooth a wooden rod so that you can drill into it, you can sand the edges of the rod
Output:</s></s>To smooth a wooden rod so that you can drill into it, you can sand the edges of the rod",1,"['To smooth a wooden rod so that you can drill into it, you can heat the edges of the rod', 'To smooth a wooden rod so that you can drill into it, you can sand the edges of the rod']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: bath tub can hold a bowling ball easily.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: bath tub can hold a bowling ball easily.
Output:</s></s>bath tub can hold a car easily.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: bath tub can hold a bowling ball easily.
Output:</s></s>bath tub can hold a bowling ball easily.",1,"['bath tub can hold a car easily.', 'bath tub can hold a bowling ball easily.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How can I check and see if cupcakes are done? use a toothpick to poke the center it should come out clean.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How can I check and see if cupcakes are done? use a toothpick to poke the center it should come out clean.
Output:</s></s>How can I check and see if cupcakes are done? use a toothpick to poke the center it should come out gooey.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How can I check and see if cupcakes are done? use a toothpick to poke the center it should come out clean.
Output:</s></s>How can I check and see if cupcakes are done? use a toothpick to poke the center it should come out clean.",1,"['How can I check and see if cupcakes are done? use a toothpick to poke the center it should come out gooey.', 'How can I check and see if cupcakes are done? use a toothpick to poke the center it should come out clean.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: how do you open a wrapped present? cut off the wrapping paper.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: how do you open a wrapped present? cut off the wrapping paper.
Output:</s></s>how do you open a wrapped present? tear off all the wrapping.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: how do you open a wrapped present? cut off the wrapping paper.
Output:</s></s>how do you open a wrapped present? cut off the wrapping paper.",0,"['how do you open a wrapped present? tear off all the wrapping.', 'how do you open a wrapped present? cut off the wrapping paper.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: slow cooker can melt copper 
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: slow cooker can melt copper 
Output:</s></s>slow cooker can melt butter","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: slow cooker can melt copper 
Output:</s></s>slow cooker can melt copper",0,"['slow cooker can melt butter', 'slow cooker can melt copper']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: shampoo cleans clothes from dirt
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: shampoo cleans clothes from dirt
Output:</s></s>shampoo cleans hair from dirt","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: shampoo cleans clothes from dirt
Output:</s></s>shampoo cleans clothes from dirt",0,"['shampoo cleans hair from dirt', 'shampoo cleans clothes from dirt']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To toast a hamburger bun, you can place it in the freezer for a few minutes
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To toast a hamburger bun, you can place it in the freezer for a few minutes
Output:</s></s>To toast a hamburger bun, you can place it on the grill for a few minutes","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To toast a hamburger bun, you can place it in the freezer for a few minutes
Output:</s></s>To toast a hamburger bun, you can place it in the freezer for a few minutes",0,"['To toast a hamburger bun, you can place it on the grill for a few minutes', 'To toast a hamburger bun, you can place it in the freezer for a few minutes']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: Butcher Shop will decimate a full cow into digestible pieces
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: Butcher Shop will decimate a full cow into digestible pieces
Output:</s></s>Butcher Shop will decimate fish from the ocean into digestible pieces","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: Butcher Shop will decimate a full cow into digestible pieces
Output:</s></s>Butcher Shop will decimate a full cow into digestible pieces",1,"['Butcher Shop will decimate fish from the ocean into digestible pieces', 'Butcher Shop will decimate a full cow into digestible pieces']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How do I put a game in an Xbox put the movie into the slot and push in
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How do I put a game in an Xbox put the movie into the slot and push in
Output:</s></s>How do I put a game in an Xbox put the game into the slot and push in","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How do I put a game in an Xbox put the movie into the slot and push in
Output:</s></s>How do I put a game in an Xbox put the movie into the slot and push in",0,"['How do I put a game in an Xbox put the game into the slot and push in', 'How do I put a game in an Xbox put the movie into the slot and push in']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How to make sure your pet is healthy? feed the healthy protein, water, medical supplements and take them to the zoo regularly.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How to make sure your pet is healthy? feed the healthy protein, water, medical supplements and take them to the zoo regularly.
Output:</s></s>How to make sure your pet is healthy? feed the healthy food, water, food supplements and take them to the vet regularly.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How to make sure your pet is healthy? feed the healthy protein, water, medical supplements and take them to the zoo regularly.
Output:</s></s>How to make sure your pet is healthy? feed the healthy protein, water, medical supplements and take them to the zoo regularly.",0,"['How to make sure your pet is healthy? feed the healthy food, water, food supplements and take them to the vet regularly.', 'How to make sure your pet is healthy? feed the healthy protein, water, medical supplements and take them to the zoo regularly.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To become more mindful during activities, keep your eyes closed for better focus and then try to relax and sleep.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To become more mindful during activities, keep your eyes closed for better focus and then try to relax and sleep.
Output:</s></s>To become more mindful during activities, meditate and concentrate on everything in the present moment.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To become more mindful during activities, keep your eyes closed for better focus and then try to relax and sleep.
Output:</s></s>To become more mindful during activities, keep your eyes closed for better focus and then try to relax and sleep.",0,"['To become more mindful during activities, meditate and concentrate on everything in the present moment.', 'To become more mindful during activities, keep your eyes closed for better focus and then try to relax and sleep.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and a VHS tape.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and a VHS tape.
Output:</s></s>What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and tape.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and a VHS tape.
Output:</s></s>What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and a VHS tape.",0,"['What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and tape.', 'What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and a VHS tape.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a mitre saw.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a mitre saw.
Output:</s></s>How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a file.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a mitre saw.
Output:</s></s>How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a mitre saw.",1,"[""How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a file."", ""How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a mitre saw.""]"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: The best nail to use at every crossing of a roofing job the use of any nail available to make the roofing job is advised.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: The best nail to use at every crossing of a roofing job the use of any nail available to make the roofing job is advised.
Output:</s></s>The best nail to use at every crossing of a roofing job the use of a 160 mil nail at every crossing is the best.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: The best nail to use at every crossing of a roofing job the use of any nail available to make the roofing job is advised.
Output:</s></s>The best nail to use at every crossing of a roofing job the use of any nail available to make the roofing job is advised.",0,"['The best nail to use at every crossing of a roofing job the use of a 160 mil nail at every crossing is the best.', 'The best nail to use at every crossing of a roofing job the use of any nail available to make the roofing job is advised.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: how do you stream a movie? watch it over the internet.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: how do you stream a movie? watch it over the internet.
Output:</s></s>how do you stream a movie? watch it on your tv.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: how do you stream a movie? watch it over the internet.
Output:</s></s>how do you stream a movie? watch it over the internet.",1,"['how do you stream a movie? watch it on your tv.', 'how do you stream a movie? watch it over the internet.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How to remove water stains from shower glass? use whipped cream.Apply the whipped cream and let it sit for 15 minutes, then wipe off.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How to remove water stains from shower glass? use whipped cream.Apply the whipped cream and let it sit for 15 minutes, then wipe off.
Output:</s></s>How to remove water stains from shower glass? use shaving cream.Apply the shaving cream and let it sit for 15 minutes, then wipe off.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How to remove water stains from shower glass? use whipped cream.Apply the whipped cream and let it sit for 15 minutes, then wipe off.
Output:</s></s>How to remove water stains from shower glass? use whipped cream.Apply the whipped cream and let it sit for 15 minutes, then wipe off.",0,"['How to remove water stains from shower glass? use shaving cream.Apply the shaving cream and let it sit for 15 minutes, then wipe off.', 'How to remove water stains from shower glass? use whipped cream.Apply the whipped cream and let it sit for 15 minutes, then wipe off.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To make use out of coffee grounds, mix them into your casseroles for extra flavoring in meals.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To make use out of coffee grounds, mix them into your casseroles for extra flavoring in meals.
Output:</s></s>To make use out of coffee grounds, mix them with coconut oil and sea salt to make a body scrub.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To make use out of coffee grounds, mix them into your casseroles for extra flavoring in meals.
Output:</s></s>To make use out of coffee grounds, mix them into your casseroles for extra flavoring in meals.",0,"['To make use out of coffee grounds, mix them with coconut oil and sea salt to make a body scrub.', 'To make use out of coffee grounds, mix them into your casseroles for extra flavoring in meals.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To smooth the texture of plywood, coat the pieces with oil and then sand them.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To smooth the texture of plywood, coat the pieces with oil and then sand them.
Output:</s></s>To smooth the texture of plywood, soak the pieces in water and then bake them.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: To smooth the texture of plywood, coat the pieces with oil and then sand them.
Output:</s></s>To smooth the texture of plywood, coat the pieces with oil and then sand them.",1,"['To smooth the texture of plywood, soak the pieces in water and then bake them.', 'To smooth the texture of plywood, coat the pieces with oil and then sand them.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: Sanitize computer keyboard. wipe with dry tissue paper.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: Sanitize computer keyboard. wipe with dry tissue paper.
Output:</s></s>Sanitize computer keyboard. wipe with baby wipes.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: Sanitize computer keyboard. wipe with dry tissue paper.
Output:</s></s>Sanitize computer keyboard. wipe with dry tissue paper.",0,"['Sanitize computer keyboard. wipe with baby wipes.', 'Sanitize computer keyboard. wipe with dry tissue paper.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How do I cool the  cheese roll ? put the cheese roll in the oven for a few hours.
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How do I cool the  cheese roll ? put the cheese roll in the oven for a few hours.
Output:</s></s>How do I cool the  cheese roll ? put the cheese roll in a refrigerator for a few hours.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How do I cool the  cheese roll ? put the cheese roll in the oven for a few hours.
Output:</s></s>How do I cool the  cheese roll ? put the cheese roll in the oven for a few hours.",0,"['How do I cool the  cheese roll ? put the cheese roll in a refrigerator for a few hours.', 'How do I cool the  cheese roll ? put the cheese roll in the oven for a few hours.']"
"Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How to read a comic book start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout
Output:","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How to read a comic book start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout
Output:</s></s>How to read a comic book start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.","Given a sentence, correct it if it doesn't make sense. If it makes sense, just return it as the answer.
Input: How to read a comic book start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout
Output:</s></s>How to read a comic book start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout",0,"['How to read a comic book start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.', 'How to read a comic book start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout']"
