log_prob_0,log_prob_1,higher_prob,label,calibrated
-1.1092427,1.4210663,1,1,1
0.6677454,-1.1153226,0,0,1
-0.4013095,0.6894059,1,0,0
1.1520962,0.8925891,0,0,1
-2.0942616,0.1141274,1,1,1
-0.94038415,1.2312349,1,1,1
-1.5134771,-1.6017749,0,0,1
0.20861006,-0.10664922,0,0,1
-1.4775403,1.131922,1,1,1
-1.0346671,1.9133191,1,1,1
-1.6838516,0.9674205,1,1,1
-1.1942381,1.2432039,1,1,1
1.7042036,0.13470262,0,0,1
-2.5229437,0.40164208,1,1,1
-0.4842382,0.6632296,1,0,0
-0.7668974,1.0281532,1,1,1
1.041855,0.20645642,0,0,1
-0.5567096,0.70595527,1,0,0
0.73489726,-0.3246156,0,0,1
-0.6948,-0.25275338,1,1,1
-0.89329755,-0.9687332,0,0,1
-1.0032356,0.9226873,1,1,1
-0.49272206,0.035538614,1,0,0
-0.15317523,0.8741012,1,0,0
0.45609728,0.14457595,0,0,1
-0.11697811,1.407586,1,1,1
-1.465147,-1.2117143,1,0,0
-0.58655006,-0.09493846,1,0,0
-0.19892466,1.491416,1,1,1
-1.1514446,1.3260562,1,1,1
-1.2525878,0.7288601,1,1,1
-0.43754384,0.9992459,1,0,0
-0.9866003,0.6450869,1,1,1
-0.87856793,1.2061288,1,1,1
-0.68846935,-1.159528,0,0,1
-2.11732,-2.8612447,0,0,1
-0.5310936,0.17467779,1,0,0
-1.0326617,1.5093046,1,1,1
0.70807314,-0.047385097,0,0,1
0.87523,1.9254538,1,1,1
1.4502116,-0.5444167,0,0,1
1.1401188,-1.1313375,0,0,1
1.082366,-1.1051211,0,0,1
-1.1331236,-1.1577356,0,0,1
-1.072794,-1.5539243,0,0,1
-0.69762516,-0.40722913,1,0,0
-0.5643549,1.8099071,1,1,1
0.07675707,1.3571008,1,0,0
-1.1864417,0.972322,1,1,1
-1.9528015,-0.9633901,1,1,1
-1.2331564,1.6889164,1,1,1
-0.7037782,-1.6489007,0,0,1
-1.2814659,-1.458734,0,0,1
0.20144409,-1.0073631,0,0,1
-0.28789172,1.4522938,1,1,1
-0.7249708,1.5814878,1,1,1
-1.1973472,0.51918006,1,1,1
1.4375479,0.50466853,0,0,1
-1.4244628,-0.2413513,1,1,1
-0.74222594,1.9291081,1,1,1
0.528237,0.8246952,1,0,0
2.0649595,2.1819963,1,0,0
-2.316699,0.24261999,1,1,1
-2.3588624,0.38219255,1,1,1
-1.0984172,1.0837613,1,1,1
-2.5798922,0.76437676,1,1,1
-1.0795823,1.6196604,1,1,1
1.5173484,-0.5745057,0,0,1
-1.3919668,1.383899,1,1,1
0.0828059,-0.015851974,0,0,1
0.24181637,-3.2401357,0,0,1
-0.80518854,-2.4424272,0,0,1
-0.005918056,0.4438753,1,0,0
