log_prob_0,log_prob_1,higher_prob,label,calibrated
-1.2308074,1.9853301,1,1,1
2.7956157,0.15123433,0,0,1
1.8851258,1.6623867,0,0,1
2.8037887,2.4126709,0,0,1
-1.8735447,1.4073949,1,1,1
-0.3306607,2.1150084,1,1,1
0.5168477,-0.84323716,0,0,1
2.482852,1.2566688,0,0,1
-1.1067325,2.0836005,1,1,1
0.55574405,2.4998746,1,1,1
0.6282099,2.3415742,1,1,1
0.3067988,2.2719145,1,1,1
3.5629501,1.0530149,0,0,1
-2.808129,1.6916211,1,1,1
2.010646,2.018889,1,0,0
1.6919966,2.3585787,1,1,1
2.6882377,1.8345194,0,0,1
1.7351334,0.72804344,0,0,1
2.34804,0.74158776,0,0,1
-0.7183498,1.3384612,1,1,1
1.9973719,0.31689176,0,0,1
0.48051965,1.75582,1,1,1
1.9174199,1.3493459,0,0,1
1.7482607,0.86986077,0,0,1
2.0806563,1.3939534,0,0,1
0.6933046,2.329208,1,1,1
1.1331878,-0.90849984,0,0,1
2.488472,1.0646079,0,0,1
1.4015144,1.5515167,1,1,1
-0.685914,2.1439395,1,1,1
-0.2324892,1.7345793,1,1,1
1.2129884,1.6655204,1,0,0
1.3266847,1.9427842,1,1,1
0.49486133,2.1499608,1,1,1
1.8042533,-0.048108518,0,0,1
-0.27450246,-2.0839686,0,0,1
2.8637402,1.3686608,0,0,1
0.80553037,2.1469448,1,1,1
3.259463,1.1067379,0,0,1
0.38769284,1.9129189,1,1,1
3.2319138,1.3484051,0,0,1
2.7460124,0.32764226,0,0,1
2.782415,0.4945351,0,0,1
1.1985854,-0.7842907,0,0,1
0.9091046,-0.74920654,0,0,1
1.7817719,1.3518963,0,0,1
1.072825,2.1842926,1,1,1
2.7545352,1.7395407,0,0,1
-1.1834702,2.2985497,1,1,1
-0.1799466,-0.15962696,1,1,1
0.15992466,2.2121794,1,1,1
1.3573685,-1.5029612,0,0,1
0.5686761,-0.23544228,0,0,1
2.2222157,-0.17277724,0,0,1
0.9344387,2.3836334,1,1,1
-0.29641354,2.6404815,1,1,1
0.18565494,2.039793,1,1,1
3.2543838,2.0386536,0,0,1
-1.084575,0.34475493,1,1,1
-0.72148955,2.4588807,1,1,1
2.3069725,1.6699324,0,0,1
3.1582491,2.1850846,0,0,1
-0.68444496,1.6620613,1,1,1
-1.6359797,1.4493349,1,1,1
0.8411378,1.7960373,1,1,1
-1.8792421,2.1986272,1,1,1
0.67799604,2.2603016,1,1,1
3.165356,0.65542907,0,0,1
-0.41463,2.2108755,1,1,1
2.4803963,0.1886254,0,0,1
2.20992,-2.556127,0,0,1
1.6121029,-1.1636302,0,0,1
1.7800089,1.1695698,0,0,1
1.538732,2.3445039,1,1,1
-0.07710752,-0.32971808,0,1,0
1.5004389,-0.5348963,0,0,1
1.9139113,2.7040658,1,1,1
3.596267,2.3501313,0,0,1
1.7387836,1.6312227,0,0,1
2.0542219,2.380526,1,0,0
-2.1307669,1.7146744,1,1,1
2.6835873,1.5834811,0,0,1
-0.10754529,1.8271486,1,1,1
-1.1727266,1.6969128,1,1,1
1.5942085,2.407339,1,1,1
