log_prob_0,log_prob_1,higher_prob,label,calibrated
-0.6173899,-1.5867344,0,1,0
-2.3052616,1.2823448,1,1,1
2.971054,-2.7327406,0,0,1
2.7773767,-2.9996982,0,0,1
-1.3465487,-2.4124835,0,0,1
-4.525753,1.6362141,1,1,1
-1.4071224,-0.42162928,1,0,0
0.27521807,-1.593156,0,0,1
1.2043576,-1.3815558,0,0,1
1.4898013,-2.2577064,0,0,1
-4.32235,3.4430356,1,1,1
-2.4195876,0.56145483,1,1,1
-3.1474664,0.7289883,1,1,1
-0.30460948,-2.028345,0,0,1
2.705552,-3.3131719,0,0,1
1.6128199,-2.689693,0,0,1
-3.855802,-4.1253843,0,0,1
-2.9188054,2.3763864,1,1,1
2.3669035,-3.3145046,0,0,1
0.3873501,-1.7441983,0,0,1
1.6333889,-0.7888635,0,0,1
-3.4892595,0.43362582,1,1,1
-2.678956,-3.4003365,0,0,1
-2.8453803,-0.7304236,1,1,1
-3.112414,0.38351405,1,1,1
-4.188537,2.8610823,1,1,1
-1.525867,1.6741315,1,1,1
2.0975142,-3.7191641,0,0,1
-0.89070916,-2.201511,0,0,1
0.8999595,-2.3236954,0,0,1
-1.5151682,-1.5087311,1,0,0
4.205724,-3.3448353,0,0,1
-4.483274,2.2309783,1,1,1
1.7439134,-2.3616416,0,0,1
-3.8857439,-3.8187551,1,1,1
-3.0473516,-3.871624,0,0,1
-4.1934485,0.4368974,1,1,1
3.832022,-2.3901901,0,0,1
-3.6723084,4.426225,1,1,1
-4.5979214,3.0718548,1,1,1
-1.3643472,-0.71784794,1,1,1
-0.3863263,0.3531087,1,1,1
-1.5089422,0.11244653,1,0,0
-1.5000404,-0.0863204,1,1,1
-3.3020573,3.737918,1,1,1
-2.8261385,-1.4351993,1,1,1
-2.6421123,2.143137,1,1,1
1.6590862,-2.3384986,0,1,0
-3.3217232,-1.5989481,1,1,1
-0.8729819,-0.61099654,1,1,1
-2.3304534,-2.7884278,0,0,1
-3.5370786,-3.5731254,0,1,0
-3.392982,3.513868,1,1,1
-1.9435232,-0.72432905,1,1,1
4.3990707,-3.2673197,0,0,1
1.3071314,-3.4412813,0,0,1
-2.704399,0.19943209,1,1,1
2.5255613,-3.0455232,0,0,1
2.9476533,-2.9037006,0,0,1
1.466377,-2.603486,0,0,1
1.2546666,-4.399941,0,0,1
1.6699843,-3.2269385,0,0,1
-3.8239777,3.9867287,1,1,1
0.2530197,1.0494875,1,1,1
-3.7222588,4.589054,1,1,1
-4.3410487,2.0046804,1,1,1
-4.556612,-2.922099,1,1,1
-3.784501,1.6493521,1,1,1
-2.6290567,-3.2429113,0,1,0
-1.4217403,0.49256545,1,1,1
0.29183814,-3.0666652,0,1,0
0.12423432,-0.09466791,0,0,1
3.62286,-3.4759612,0,0,1
2.2162175,-2.8391376,0,0,1
-4.8991404,4.4217005,1,1,1
-0.37466013,-2.3310323,0,1,0
3.0436459,-3.0912805,0,0,1
-1.1018424,-0.45757073,1,1,1
0.095111586,-2.0707347,0,0,1
-0.23577678,0.4861604,1,1,1
-3.5736594,2.2923973,1,1,1
-2.5087097,2.276945,1,1,1
3.780572,-3.4690332,0,0,1
2.144174,-2.2149465,0,1,0
0.83778536,-2.8906217,0,0,1
-3.231493,-2.9846215,1,1,1
-2.7935257,3.3857026,1,1,1
-3.5774665,-3.3876493,1,1,1
-2.5992541,-2.3374033,1,1,1
-4.289319,4.05019,1,1,1
-1.2880257,-1.0334702,1,0,0
-3.0253806,-3.8186193,0,0,1
1.3418171,-2.6613336,0,1,0
-2.898851,-2.3233194,1,1,1
-1.921279,-2.7666914,0,0,1
-0.9769097,-1.2887449,0,0,1
-2.2592971,0.471654,1,1,1
-0.23438078,-1.9318314,0,0,1
-1.0683526,1.1039975,1,1,1
0.038034797,-0.58698726,0,1,0
1.37972,-3.1062973,0,0,1
-2.920404,1.9927009,1,1,1
-1.184889,1.4864368,1,1,1
-1.7590048,-0.4784937,1,1,1
-3.099393,-1.8809491,1,1,1
-2.191282,-1.0239035,1,1,1
-0.8208549,-3.966275,0,1,0
2.4028232,-3.9846942,0,0,1
1.6882374,-2.2510357,0,0,1
2.464378,-2.491724,0,0,1
0.57886606,0.69997853,1,1,1
-0.9137347,-0.016122758,1,1,1
-1.8877988,-1.9194299,0,0,1
-1.886499,-2.541809,0,0,1
0.4448372,-0.519238,0,0,1
-2.055852,-4.1147404,0,0,1
1.2157308,-2.870729,0,0,1
-2.8469896,0.53999,1,1,1
-3.9498472,-0.72323895,1,1,1
-3.115998,4.094248,1,1,1
3.4662116,-4.0436554,0,0,1
3.5368881,-3.295199,0,0,1
-3.6974418,3.3704348,1,1,1
-1.5148258,-1.7247182,0,0,1
-0.8803227,-0.908386,0,1,0
1.0490583,-2.4320834,0,0,1
2.9256868,-3.8903694,0,0,1
1.8278067,-1.8454787,0,0,1
-2.7133512,2.6258411,1,1,1
-4.017027,2.448585,1,1,1
3.8703387,-2.961722,0,0,1
-2.1793466,-1.3678675,1,1,1
-0.8795338,0.100853726,1,1,1
-4.0935817,-3.9825568,1,1,1
-4.9052052,2.6912305,1,1,1
1.7729738,-2.504884,0,0,1
-1.2448123,3.364989,1,1,1
-3.952646,1.9531176,1,1,1
-1.9677342,-1.4332944,1,1,1
0.69532984,-2.056462,0,0,1
-1.3775535,0.755277,1,1,1
-4.059595,2.697619,1,1,1
-3.8425083,2.5904198,1,1,1
-4.2020035,-3.5808625,1,1,1
-3.7437901,-3.2288394,1,1,1
-3.7284245,-0.9088176,1,1,1
4.2952356,-3.3059678,0,0,1
-1.6711863,1.2796755,1,1,1
-2.7798817,2.7417312,1,1,1
-0.30692333,-0.89698887,0,0,1
-2.766387,-2.8402576,0,0,1
-3.571001,2.0200899,1,1,1
0.5514271,-3.2931156,0,0,1
0.10069358,-0.5081615,0,1,0
-3.2350745,2.3360715,1,1,1
-0.48243922,-1.5245256,0,1,0
-1.2511138,0.14383543,1,1,1
-1.6648842,-1.859925,0,0,1
0.6096988,1.5254344,1,1,1
-4.742456,1.8376362,1,1,1
0.61070234,-3.070946,0,0,1
-4.448199,3.752553,1,1,1
3.9545126,-3.492761,0,0,1
-2.8586485,-1.3751216,1,1,1
-2.7140534,-2.306092,1,1,1
-0.016144454,-2.3955066,0,0,1
3.7191396,-3.7638335,0,0,1
-3.5648258,1.1874319,1,1,1
-5.1254406,3.5675213,1,1,1
-2.7501798,2.558643,1,1,1
4.065032,-2.9773989,0,0,1
-5.0801306,2.971367,1,1,1
1.9707648,-3.89772,0,0,1
-0.9034331,-4.1889935,0,0,1
1.2259486,-2.1880918,0,0,1
1.2859358,-1.7447715,0,0,1
-3.9320903,4.5194607,1,1,1
3.929762,-3.0878987,0,0,1
0.8670748,-2.313995,0,0,1
-0.4081934,-1.5305045,0,1,0
-1.211849,0.101790786,1,1,1
2.2801244,-2.9103484,0,0,1
-1.6245697,-1.3614795,1,1,1
-3.0017958,2.5293465,1,1,1
-1.2884922,-1.6587574,0,1,0
-4.3250237,2.8279748,1,1,1
3.3017707,-3.910669,0,0,1
2.9044487,-2.1052096,0,0,1
-1.4220873,-1.3099345,1,1,1
3.4376194,-3.6164255,0,0,1
-3.0108752,-3.692583,0,0,1
-3.0597181,2.791838,1,1,1
-2.5371604,-1.4606506,1,1,1
3.7308593,-4.53012,0,0,1
3.5347056,-3.5946238,0,0,1
1.5999324,-2.875838,0,1,0
0.012072936,0.17465009,1,0,0
0.85941446,-2.1845813,0,0,1
-2.1301012,-0.6486796,1,0,0
-2.0315425,1.5261574,1,1,1
1.4754788,-2.5996943,0,0,1
-4.023068,3.3391817,1,1,1
2.0987697,-3.5395076,0,0,1
-1.040835,0.938432,1,1,1
-1.4459137,-2.7774568,0,0,1
3.1117363,-2.7799392,0,0,1
-3.1717527,0.665495,1,1,1
3.7995136,-3.4011142,0,0,1
-1.1298214,-3.4875455,0,0,1
-3.1602044,0.009907186,1,1,1
-3.3338537,3.471586,1,1,1
-3.135678,1.9615848,1,1,1
-3.5346322,2.9179688,1,1,1
-5.0034947,1.8782282,1,1,1
-3.711839,1.9046344,1,1,1
0.09480697,-1.926372,0,0,1
-2.6197743,1.9511957,1,1,1
-0.1969639,-1.9318112,0,0,1
-0.46115968,0.13758749,1,1,1
3.0494618,-1.7700791,0,0,1
-1.7460473,-2.1814075,0,0,1
-1.4065428,-1.5183725,0,1,0
-3.678154,4.338917,1,1,1
-4.0958853,-4.3502827,0,0,1
-0.8160652,-2.294524,0,1,0
-2.7580962,1.9107101,1,1,1
0.27038872,-1.701509,0,0,1
0.665353,-1.779011,0,0,1
2.1631763,-1.8980044,0,0,1
-1.6753339,-1.5375707,1,1,1
-4.407173,1.7083178,1,1,1
-0.47647715,-1.1922965,0,0,1
-1.6929476,1.5513471,1,1,1
-2.3524752,-0.13983156,1,1,1
-3.5155423,3.9519942,1,1,1
-3.7831101,-1.3207281,1,1,1
-2.0676744,0.42441875,1,0,0
3.3315277,-4.2902946,0,0,1
3.1734717,-4.1315975,0,1,0
-3.357573,2.546892,1,1,1
-3.2246778,-3.3394003,0,1,0
-1.0845329,0.46027333,1,1,1
-2.5316958,-2.4741783,1,0,0
-2.718409,-2.7214203,0,0,1
3.6107137,-2.9145722,0,0,1
1.9889278,-3.7037606,0,0,1
-2.3866005,3.2945473,1,1,1
1.6246973,-3.5254235,0,0,1
-4.5087852,3.6358144,1,1,1
-1.3051363,-1.8295159,0,0,1
0.64985394,-3.2926683,0,0,1
-4.1329308,-0.09642418,1,1,1
0.38356206,-0.47330087,0,0,1
-2.220478,-0.09928715,1,0,0
0.9708743,-3.1511261,0,0,1
4.1058664,-3.707432,0,0,1
-0.046445712,-2.9909613,0,1,0
-3.6465933,1.086598,1,1,1
-0.13758302,-2.4157996,0,0,1
0.8982016,-1.1757673,0,0,1
3.1602511,-2.8444548,0,0,1
1.9873483,-1.7332897,0,0,1
3.659579,-4.35741,0,0,1
-4.6481733,2.801353,1,1,1
-4.2171197,0.70264965,1,1,1
-1.9992999,-4.2146254,0,0,1
-3.8832936,1.0027096,1,1,1
4.517459,-3.8888757,0,0,1
-3.4950395,-0.9869213,1,1,1
-0.2695337,-1.0841634,0,0,1
-1.4017556,-0.53583235,1,1,1
3.347587,-3.7558913,0,0,1
2.525892,-3.6447403,0,0,1
-6.69707,3.8440056,1,1,1
-3.8171582,3.759123,1,1,1
-2.3916445,0.94945973,1,1,1
-3.602444,-4.1702795,0,0,1
-1.9430625,-1.600135,1,1,1
-2.1893494,-1.9961745,1,1,1
3.2614493,-4.052824,0,0,1
0.38618967,-2.0054266,0,0,1
3.7369952,-2.3911457,0,0,1
-0.2152062,-0.8335314,0,1,0
-1.2895596,-1.1535558,1,1,1
-0.95387065,0.30993322,1,1,1
2.0071065,-3.1541219,0,0,1
-0.88288236,-1.4515929,0,0,1
-0.5464698,-0.95509624,0,0,1
-0.27802137,-3.2038858,0,0,1
3.0737891,-3.2391722,0,0,1
-2.950858,0.03788224,1,1,1
-0.071089536,-1.8727124,0,0,1
3.7337995,-3.9284506,0,0,1
3.0645409,-3.7935853,0,0,1
-2.4752781,1.5150604,1,1,1
-2.4958591,2.679679,1,1,1
-0.8521203,-1.2812533,0,0,1
-4.577773,3.0317545,1,1,1
-1.8044598,2.006289,1,1,1
-4.057141,1.6696029,1,1,1
-1.4385241,0.53859365,1,1,1
-3.6125982,1.0164144,1,1,1
0.5610006,2.3553884,1,1,1
4.9734726,-3.965458,0,0,1
-2.3589532,-3.5090384,0,0,1
0.50219077,0.67377716,1,0,0
-4.3636646,-3.7410338,1,1,1
4.5045786,-3.6732714,0,0,1
-3.3666162,0.37042353,1,1,1
0.8148596,-3.044313,0,1,0
5.388588,-3.7585704,0,0,1
-4.0562363,2.448195,1,1,1
3.2815332,-4.808252,0,0,1
-0.6262877,-0.5060018,1,1,1
-4.2404027,2.00397,1,1,1
-0.18679765,0.98530746,1,1,1
-4.5206413,2.8398483,1,1,1
-1.8673501,-0.21021694,1,1,1
-3.633004,3.3956606,1,1,1
-0.6888536,-0.9513501,0,0,1
-2.6548223,1.8898816,1,1,1
-3.6972313,3.822378,1,1,1
3.1153412,-3.1527867,0,0,1
-3.7196848,2.1667402,1,1,1
-0.82436174,-3.0930684,0,0,1
-0.8368176,-1.7472866,0,0,1
-1.2215402,-1.9741337,0,1,0
-2.727112,1.6153324,1,1,1
0.41415143,-1.9922736,0,0,1
-2.214511,-3.2918239,0,0,1
3.0179505,-3.106642,0,0,1
0.31278706,-3.3918333,0,0,1
-2.1098084,-3.5693293,0,0,1
0.2284216,0.24085638,1,1,1
3.301292,-4.2242136,0,0,1
3.8529747,-3.4761431,0,0,1
3.7644684,-4.052637,0,0,1
-1.7452676,-0.059043705,1,1,1
3.6834135,-2.8066044,0,0,1
-4.8284154,2.0080533,1,1,1
0.5382489,-1.9008609,0,0,1
-2.5572124,-0.04039537,1,1,1
-3.1411154,2.038341,1,1,1
-5.138535,2.3846903,1,1,1
-1.3672351,-3.6536083,0,1,0
2.338742,-4.4494996,0,0,1
-3.4794242,-1.7028258,1,1,1
-3.9394805,-4.5422063,0,0,1
-2.2252736,1.0313952,1,1,1
0.1001783,-0.19059837,0,1,0
1.021129,-0.89177656,0,0,1
2.0331135,-4.2910933,0,0,1
-3.162054,1.6156595,1,1,1
2.395626,-3.8872075,0,0,1
-3.2954004,-2.9619436,1,1,1
-3.9419792,3.3055575,1,1,1
-2.3041596,0.64035225,1,1,1
-2.3845701,-1.7342972,1,1,1
0.89231336,-2.2239814,0,0,1
-3.8134527,-4.7353334,0,0,1
-4.082554,3.0382872,1,1,1
-1.12682,-2.9323945,0,0,1
-0.2652709,-2.3736455,0,0,1
-2.9037187,0.5480254,1,1,1
0.19192523,-1.5830326,0,0,1
3.253979,-4.204463,0,0,1
0.7787125,-1.7281332,0,0,1
-1.175355,-1.09476,1,0,0
-1.2684455,0.6556561,1,1,1
-3.9975197,0.44229794,1,1,1
-1.0037484,-0.76134634,1,1,1
1.4627166,0.12066162,0,1,0
1.098899,0.26196933,0,0,1
-2.9200487,0.9105176,1,1,1
-2.9282863,3.4501576,1,1,1
2.8104248,-2.5768194,0,0,1
-3.0267348,-4.708234,0,1,0
