log_prob_0,log_prob_1,higher_prob,label,calibrated
-2.5533876,-0.34190488,1,1,1
-1.6863551,-1.8159735,0,0,1
-2.3651898,-0.7283468,1,0,0
-1.0350083,-0.18831605,1,0,0
-2.6066246,1.0780241,1,1,1
-2.0463705,1.5851767,1,1,1
-1.529209,-0.1274113,1,0,0
-1.9277418,-1.1324462,1,0,0
-3.2491555,-0.27347088,1,1,1
-2.483477,0.43850508,1,1,1
-1.812136,1.0062305,1,1,1
-1.959471,1.4453146,1,1,1
-0.368627,-1.2227634,0,0,1
-1.9332398,1.2855601,1,1,1
-2.4020512,-0.6511281,1,0,0
-2.657044,0.19525325,1,1,1
-1.9936981,-0.7088745,1,0,0
-2.6954553,-0.8751911,1,0,0
0.21925998,-0.41207755,0,0,1
-2.1234798,-0.40729493,1,1,1
-1.8916519,-1.3501258,1,0,0
-3.1414685,-0.7826968,1,1,1
-4.710166,-3.0843468,1,0,0
-2.2531323,-0.93446547,1,0,0
-1.7876036,-1.0424505,1,0,0
-2.6029215,-0.44386947,1,1,1
-1.45461,-0.048060298,1,0,0
-1.7792457,-0.74831474,1,0,0
-2.7670455,-0.47134668,1,1,1
-2.0831542,1.2582104,1,1,1
-2.9283724,-0.43872547,1,1,1
-2.9899237,-0.8400254,1,0,0
-2.3039896,0.08491653,1,1,1
-3.0319352,-0.71017826,1,1,1
-1.1797476,-0.8586866,1,0,0
-2.0714765,-1.525324,1,0,0
-2.134723,-0.17310739,1,0,0
-2.8342493,0.86831,1,1,1
-1.0837562,-0.2212246,1,0,0
-2.3352947,-0.31354934,1,1,1
-1.0778985,-1.1977011,0,0,1
-1.8825126,-0.9707239,1,0,0
-0.2107172,-1.9886272,0,0,1
-1.1710393,-0.48182064,1,0,0
-0.9192013,0.02207315,1,0,0
-1.7149864,-0.60590386,1,0,0
-2.6545186,-0.14637351,1,1,1
-1.7427564,-0.84189147,1,0,0
-2.6176572,1.1635168,1,1,1
-2.0071251,0.05099374,1,1,1
-3.3748584,0.08997172,1,1,1
-1.0566002,-1.2321482,0,0,1
-1.6682849,-0.1581828,1,0,0
-2.5611172,-1.0342996,1,0,0
-2.2688928,0.95544887,1,1,1
-2.7600439,0.63482654,1,1,1
-2.518147,-0.067519605,1,1,1
-1.427499,-1.3010302,1,0,0
-3.0528765,-2.097045,1,1,1
-2.8261497,0.015952826,1,1,1
-2.023068,-0.9361706,1,0,0
-0.3655915,0.3976071,1,0,0
-1.9944952,0.9510262,1,1,1
-1.4823678,0.3679799,1,1,1
-2.88613,0.31270665,1,1,1
-2.0003183,2.5829782,1,1,1
-2.7469707,-0.26114064,1,1,1
-1.7865463,-1.6397339,1,0,0
-2.5074859,-0.29423094,1,1,1
-1.6951151,-1.0492276,1,0,0
-0.3282205,-0.6829746,0,0,1
-2.1271105,-1.7338368,1,0,0
-1.9668803,-0.8543673,1,0,0
-1.7337807,0.33851326,1,1,1
-2.718978,-2.1162705,1,1,1
