log_prob_0,log_prob_1,higher_prob,label,calibrated
0.16177356,1.6358817,1,1,1
0.90131134,1.3722907,1,1,1
2.2651803,0.97416353,0,0,1
0.87124544,-0.45673072,0,0,1
0.71669006,0.78428495,1,0,0
0.49227566,1.9764378,1,1,1
1.3805261,1.8987157,1,0,0
0.63698757,0.39051655,0,0,1
0.24401763,-0.31028605,0,0,1
1.6708407,0.968318,0,0,1
-1.150995,1.9598953,1,1,1
-1.48611,-0.64616823,1,1,1
0.2565307,1.0617709,1,1,1
-0.53048456,-0.5676293,0,0,1
2.1165407,0.9045736,0,0,1
1.6319715,0.82168674,0,0,1
-3.939611,-4.0849633,0,0,1
0.8653835,1.8252286,1,1,1
1.4235177,0.116039336,0,0,1
0.0831916,1.1177567,1,1,1
-1.9067721,-1.8401253,1,0,0
0.47126445,1.1336045,1,1,1
-0.17246504,2.6430676,1,1,1
-0.3855834,0.55290055,1,1,1
1.7508664,0.5214,0,0,1
1.272761,1.0472571,0,0,1
1.4966371,1.3801093,0,0,1
2.1366997,1.0590652,0,0,1
-0.15447506,1.5812684,1,1,1
1.7042031,1.3149985,0,0,1
-3.316525,-3.4408884,0,1,0
-0.6554303,1.3895063,1,1,1
2.0254588,-0.028660536,0,0,1
0.51353204,2.3997023,1,1,1
-0.9588654,1.8028846,1,1,1
-0.9383256,-0.77229315,1,1,1
0.8293446,1.9156945,1,1,1
1.0696847,1.0261185,0,0,1
0.7848547,1.4714253,1,1,1
0.61829954,1.3933682,1,1,1
-1.2771772,-0.8962949,1,1,1
0.65708363,2.0391424,1,1,1
1.5641164,1.2750982,0,1,0
-1.6960952,-1.240536,1,1,1
0.9871051,1.3510802,1,1,1
-0.098957136,2.2839231,1,1,1
-0.9165204,-0.27358902,1,1,1
2.683057,-0.10818517,0,0,1
-0.09074655,-0.44621962,0,0,1
0.26096582,0.9683088,1,1,1
1.8475645,0.396579,0,0,1
1.3713529,0.38907894,0,0,1
1.3416717,0.28149268,0,0,1
1.5510144,-0.22689503,0,0,1
-0.48274195,-0.8459395,0,0,1
0.55237734,2.399173,1,1,1
1.1085169,1.1633734,1,1,1
-0.3511585,1.9822272,1,1,1
-0.6185471,0.48256612,1,1,1
-2.4308248,-2.1465034,1,1,1
-0.6866546,1.7849295,1,1,1
-0.23368222,0.32460696,1,1,1
0.46524984,-0.09635395,0,1,0
0.3496393,0.44206578,1,0,0
2.5260189,-0.19671535,0,0,1
1.4134094,1.154553,0,0,1
0.09235406,1.837934,1,1,1
1.6697259,1.764595,1,1,1
1.8237951,0.61525303,0,0,1
1.9439449,1.1108859,0,0,1
-0.09272033,1.2159047,1,1,1
1.5210494,2.0173292,1,1,1
1.8932055,-0.10763401,0,0,1
-1.0011469,-1.362256,0,1,0
1.0310932,0.10405427,0,0,1
0.07048535,2.088021,1,1,1
0.7876498,2.5146646,1,1,1
0.8726554,0.7881105,0,0,1
0.8803172,-0.025730789,0,1,0
-0.6364553,0.5634852,1,1,1
0.6779887,1.4335732,1,1,1
2.6903777,1.6596649,0,0,1
0.51899904,1.1435779,1,1,1
-0.16912216,0.11325222,1,1,1
0.9458424,1.3083735,1,1,1
-2.1594124,-1.9831135,1,1,1
-0.3067334,-0.5928485,0,1,0
1.5878186,-0.09144044,0,0,1
0.8962266,-0.3453545,0,0,1
0.5472268,0.091073155,0,0,1
-0.5830264,-0.17677867,1,1,1
-1.4450552,-1.4704351,0,0,1
1.4496549,0.981209,0,0,1
-1.9883181,-2.4163938,0,0,1
1.3427789,-0.3130691,0,0,1
0.49407846,1.7238717,1,1,1
0.03309518,1.3411901,1,1,1
0.2476134,1.9784071,1,1,1
1.9008684,0.99298716,0,0,1
2.2056735,0.610848,0,0,1
-0.25917828,1.8973966,1,1,1
0.9632745,1.6750087,1,1,1
1.9730937,0.77712137,0,0,1
1.7016861,-0.032935053,0,0,1
