log_prob_0,log_prob_1,higher_prob,label,calibrated
-1.6922097,0.6466306,1,1,1
-1.88493,-0.096322894,1,1,1
-0.03608948,-1.999826,0,0,1
-2.379013,-0.7399498,1,0,0
-2.0365252,-1.2712924,1,0,0
-3.2658973,1.000312,1,1,1
-1.9261183,0.6818932,1,0,0
-2.9463508,-0.2784065,1,0,0
-1.1093,-1.0029248,1,0,0
-2.2347226,-1.3525767,1,0,0
-3.2523909,1.481318,1,1,1
-1.327081,-0.06862265,1,1,1
-3.1128747,1.0361507,1,1,1
-0.86224574,-0.59218436,1,0,0
-1.9383798,-2.5306573,0,0,1
-2.5716982,-2.8985994,0,0,1
-4.164384,-3.5250814,1,0,0
-2.4029865,1.9616641,1,1,1
-0.8863444,-2.2776077,0,0,1
-1.4667957,-0.5877786,1,0,0
-0.31587625,-0.6900883,0,0,1
-2.3552637,1.9145952,1,1,1
-3.7456644,-3.4417844,1,0,0
-2.97784,-0.12563795,1,1,1
-1.8919127,1.5178455,1,1,1
-2.64416,2.3402362,1,1,1
-1.1277468,1.5405334,1,1,1
-2.7028506,-2.1286266,1,0,0
-2.1714027,-1.0484607,1,0,0
-2.1952827,-1.4946246,1,0,0
-1.9983448,-0.40815616,1,0,0
0.27022892,-2.0764065,0,0,1
-2.281129,2.6480908,1,1,1
-1.288768,-0.9180453,1,0,0
-3.9110298,-3.9984858,0,1,0
-3.505364,-3.4291432,1,0,0
-3.1412616,1.7107612,1,1,1
0.18655577,-1.1371574,0,0,1
-1.3032885,3.2505856,1,1,1
-3.1707954,2.552968,1,1,1
-1.1049758,-0.43977582,1,1,1
-2.2082374,-0.3819055,1,1,1
-2.1920953,0.22536492,1,0,0
-1.406692,0.58162314,1,1,1
-0.8618053,2.1612368,1,1,1
-2.1073792,-1.2737173,1,1,1
-2.1986969,2.0180655,1,1,1
-2.7403646,-0.63536686,1,1,1
-3.0187914,-1.3797784,1,1,1
-2.0928903,-1.2121024,1,1,1
-2.5009665,-2.2616203,1,0,0
-3.9430814,-3.655522,1,1,1
-3.8167882,0.66712284,1,1,1
-2.0914812,-0.5828246,1,1,1
-1.2586652,-2.4390702,0,0,1
-2.4968247,-2.303731,1,0,0
-1.349168,2.3152683,1,1,1
-0.9107681,-1.1872026,0,0,1
-1.7588812,-1.2223314,1,0,0
-1.5736816,-1.728004,0,0,1
-1.9815273,-2.0010993,0,0,1
-1.1942297,-1.0981803,1,0,0
-1.375672,3.3742313,1,1,1
0.47598338,0.8667753,1,1,1
-2.5744674,2.9646058,1,1,1
-3.4070058,1.3393934,1,1,1
-4.177844,-3.8391545,1,1,1
-1.9528155,1.6522188,1,1,1
-3.2838058,-2.5646572,1,1,1
-1.2977118,0.56309825,1,1,1
-1.8553879,-1.2457151,1,1,1
-0.11132181,0.08754861,1,0,0
-1.525048,-2.8568559,0,0,1
-1.6469176,-2.332385,0,0,1
-3.2946572,3.6793234,1,1,1
-1.2174228,0.18997669,1,1,1
-0.6673263,-1.2714504,0,0,1
-0.85234797,0.03896427,1,1,1
-1.2621301,0.37426192,1,0,0
-0.6389693,0.3295828,1,1,1
-3.1953373,2.026362,1,1,1
-1.1126809,0.92079985,1,1,1
-1.2604077,-2.5499778,0,0,1
-1.1021912,-1.1449012,0,1,0
-2.1070511,-2.155855,0,0,1
-3.1329465,-2.7971287,1,1,1
-1.5194204,2.6928096,1,1,1
-3.5799088,-3.1305003,1,1,1
-3.2773676,-1.5117205,1,1,1
-1.9797876,3.8075323,1,1,1
-2.1671453,-0.5454335,1,0,0
-3.359735,-3.2690659,1,0,0
-0.91859215,-0.499118,1,1,1
-3.1304986,-2.284889,1,1,1
-2.7721388,-2.6359136,1,0,0
-1.7982891,-1.0158519,1,0,0
-1.509628,1.2579504,1,1,1
-1.5663977,-1.7674519,0,0,1
-1.3352702,0.6049567,1,1,1
-0.77321196,-0.43498445,1,1,1
-0.950692,-0.55517954,1,0,0
-1.4381216,1.1952739,1,1,1
-0.8115421,-0.2810046,1,1,1
-2.2561436,-0.23632729,1,1,1
-2.8283224,-1.5648052,1,1,1
-1.7534175,-1.496031,1,1,1
-2.1250942,-0.8185483,1,1,1
-2.4013023,-2.3877661,1,0,0
-0.8635528,-0.98338807,0,0,1
0.0066530704,-0.25105536,0,0,1
-1.212365,0.58097994,1,1,1
-0.7815809,0.53265667,1,1,1
-1.9931717,-1.5752667,1,0,0
-2.7765126,-1.6680204,1,0,0
-2.8997266,-0.06405449,1,0,0
-3.9080818,-3.3383634,1,0,0
-2.3329308,-0.87665564,1,0,0
-3.3197875,0.43907577,1,1,1
-2.7603605,-0.92460847,1,1,1
-1.5597184,2.3651137,1,1,1
-1.0506164,-2.6843963,0,0,1
-0.7132524,-2.219874,0,0,1
-1.3403058,3.6097827,1,1,1
-1.8219705,-1.3714607,1,0,0
-1.7900822,0.58863854,1,1,1
-1.9386351,-0.8588898,1,0,0
-1.2913433,-1.5786674,0,0,1
-0.6428672,-0.733644,0,0,1
-1.5435479,2.351252,1,1,1
-1.4701108,2.131607,1,1,1
-1.7610266,-1.4210057,1,0,0
-2.2144997,-0.6471647,1,1,1
-0.2024656,1.0047772,1,1,1
-4.163327,-3.1599042,1,1,1
-2.9578843,2.473333,1,1,1
-1.2379733,-1.3172923,0,0,1
0.58086914,2.5798714,1,1,1
