log_prob_0,log_prob_1,higher_prob,label,calibrated
-1.9186553,2.68069,1,1,1
0.9213623,-0.551849,0,0,1
0.58192396,2.365873,1,0,0
1.7672278,2.0846248,1,0,0
-2.2430086,2.4655619,1,1,1
-1.1503061,2.7003398,1,1,1
-0.2228527,0.683172,1,0,0
0.9366144,2.042505,1,0,0
-2.2919016,2.4282749,1,1,1
-0.17947263,3.3708184,1,1,1
0.14615452,3.065193,1,1,1
-1.0185539,2.7727263,1,1,1
1.8328357,0.05107045,0,0,1
-3.0086033,3.0734968,1,1,1
0.48314923,2.238175,1,0,0
-0.46469796,3.0346713,1,1,1
1.2401086,2.1146815,1,0,0
-0.3252387,0.5666375,1,0,0
1.700893,1.0921849,0,0,1
-1.6183155,1.5783169,1,1,1
0.5066678,1.4514302,1,0,0
-1.3144395,1.950628,1,1,1
0.17798853,1.8999808,1,0,0
0.12499392,1.1601732,1,0,0
0.50901884,1.8895164,1,0,0
-0.33371258,2.1722724,1,1,1
0.16734624,1.0553014,1,0,0
1.1302512,1.0021589,0,0,1
0.30630425,2.6202536,1,1,1
-0.92722833,3.3405306,1,1,1
-2.0052924,2.1965907,1,1,1
-0.7037427,2.0158591,1,0,0
-0.1310429,2.5459785,1,1,1
-0.8142766,2.4268508,1,1,1
0.85148287,1.2684466,1,0,0
-0.89019346,-1.5271678,0,0,1
1.8571461,2.037367,1,0,0
-0.15708354,3.2208111,1,1,1
1.6870587,-0.04876256,0,0,1
-0.1574249,2.1434915,1,1,1
1.1594721,0.70174634,0,0,1
0.76347107,-0.06723279,0,0,1
1.3141807,-0.6678481,0,0,1
-0.050296485,1.2478845,1,0,0
-0.3469221,0.85270584,1,0,0
0.77163994,1.9355413,1,0,0
-0.20578176,2.5213223,1,1,1
0.86173165,1.6210878,1,0,0
-2.3333426,2.871229,1,1,1
-1.1125768,1.7587916,1,1,1
-1.2662638,3.0372684,1,1,1
0.10625708,-1.3786194,0,0,1
0.16793191,1.5525861,1,0,0
0.39697123,0.14534938,0,0,1
-0.84044355,2.415906,1,1,1
-1.5125649,3.4303904,1,1,1
-1.3805764,2.5357704,1,1,1
1.37905,1.0698236,0,0,1
-1.6685174,1.0111856,1,1,1
-1.8987131,2.992293,1,1,1
1.4123994,2.0927598,1,0,0
2.078787,1.7237492,0,0,1
-2.040255,2.6199043,1,1,1
-1.9242451,2.812747,1,1,1
-0.89900017,2.807143,1,1,1
-2.5589705,3.2744107,1,1,1
-0.8086531,2.6455805,1,1,1
1.7274888,0.24032226,0,0,1
-1.6967314,2.7431934,1,1,1
0.78354615,0.44772214,0,0,1
1.136353,-2.2042365,0,0,1
0.79080373,-1.3639654,0,0,1
1.154236,2.468608,1,0,0
0.43479097,2.4090056,1,1,1
-1.6165555,-1.0081767,1,1,1
0.47933927,-0.33169115,0,0,1
0.3006104,3.134999,1,1,1
1.4966766,0.8889705,0,0,1
0.6996398,2.0461507,1,0,0
0.32528684,2.6357424,1,0,0
-2.8495197,3.4270372,1,1,1
1.2198138,1.152997,0,0,1
-1.521307,1.9560548,1,1,1
-2.057436,2.25611,1,1,1
0.29861778,2.6301744,1,1,1
0.06388456,2.0489678,1,1,1
-0.31292334,3.1506698,1,1,1
-0.7807443,1.9277312,1,1,1
1.5581609,-1.195044,0,0,1
1.9713544,-0.42991382,0,0,1
1.3657408,2.2720718,1,0,0
-2.7133303,1.3071363,1,1,1
0.8132658,1.2778889,1,0,0
-0.67571855,2.4683166,1,1,1
1.4740543,1.9772215,1,0,0
1.025227,0.52184975,0,0,1
0.039651543,2.9727554,1,1,1
0.92516506,2.3513684,1,0,0
-0.43570885,-1.6352971,0,0,1
-0.89042,2.001236,1,1,1
0.6212659,2.7915368,1,0,0
-0.7310245,1.8133457,1,1,1
-0.8485172,-1.1900947,0,0,1
-1.8912342,2.430461,1,1,1
-0.9785997,3.2963045,1,1,1
1.0321033,2.246445,1,0,0
1.7075815,0.8263415,0,0,1
1.4648101,2.290256,1,0,0
-1.5027864,2.610898,1,1,1
-1.7310877,1.4906394,1,1,1
-0.57891846,2.6311643,1,1,1
0.9529627,0.3164311,0,0,1
-0.46869826,2.764475,1,1,1
1.427366,1.7611318,1,0,0
-0.95753855,2.7880545,1,1,1
0.7900077,1.8390512,1,0,0
1.0427842,2.5197177,1,0,0
-2.0046191,3.230215,1,1,1
0.6438589,0.8531024,1,0,0
-0.60085756,2.9600675,1,1,1
1.1812379,2.5912764,1,1,1
0.9664109,1.2564216,1,0,0
-0.31352425,2.720757,1,1,1
0.64737797,0.8195249,1,0,0
-2.1818318,2.345981,1,1,1
-0.4952041,-0.16719192,1,1,1
-1.1629542,1.109386,1,0,0
1.939749,2.0856004,1,0,0
1.2379576,0.338517,0,0,1
-1.0848937,-0.66055745,1,0,0
-0.47750002,3.7204351,1,1,1
0.14274174,3.011695,1,1,1
-1.0766847,1.9483527,1,1,1
-1.4414089,2.1067536,1,1,1
-1.3283541,2.4267068,1,1,1
1.3238604,1.9246035,1,0,0
-0.35984755,2.4989285,1,1,1
0.9148204,0.67861956,0,0,1
-1.8161769,2.4814386,1,1,1
-1.8392055,2.011152,1,1,1
-1.1319096,2.7983427,1,1,1
0.86172384,1.1747161,1,0,0
-1.7080796,1.0479814,1,0,0
1.4197128,1.4806683,1,0,0
-0.39721724,0.6547544,1,1,1
-0.110326946,2.3992565,1,1,1
-1.087405,2.6307993,1,1,1
-1.4225868,2.9267,1,1,1
-0.9331971,2.7368395,1,1,1
1.5760214,1.6881607,1,0,0
1.6940639,2.5214665,1,0,0
-1.4575535,2.6118212,1,1,1
1.4533701,0.034413815,0,0,1
0.9971178,2.1345108,1,0,0
0.7416605,3.4100354,1,0,0
0.020590305,1.926035,1,0,0
0.68601096,1.8267641,1,0,0
-0.41938698,1.9468708,1,1,1
-1.0903183,2.757619,1,1,1
-0.11811054,3.246107,1,1,1
-0.0888502,1.9105599,1,1,1
-2.624926,1.9977589,1,1,1
1.1584251,-0.22554246,0,0,1
-0.69094443,2.8308175,1,1,1
-1.6826279,2.6733584,1,1,1
0.22894377,2.3011816,1,0,0
-1.271566,3.1417856,1,1,1
0.92396855,2.439861,1,0,0
-0.80657876,1.927064,1,0,0
-0.8461655,1.9246621,1,1,1
-1.8960376,2.928278,1,1,1
-2.7278943,1.8870044,1,1,1
-1.3103873,3.4662433,1,1,1
-0.68958,1.8111811,1,0,0
-0.8488002,2.7337546,1,1,1
0.041573644,-0.25964677,0,0,1
-2.0694795,2.7563446,1,1,1
-1.885735,1.4734894,1,1,1
-1.951131,-1.3152591,1,0,0
-1.4496955,2.1883483,1,1,1
-0.9898475,2.1398797,1,1,1
-0.41348273,1.9858413,1,1,1
0.91869915,3.074532,1,1,1
0.48060066,2.9440618,1,1,1
0.46508807,1.9606502,1,1,1
-2.153191,2.602006,1,1,1
-0.29168016,1.5282464,1,0,0
0.010756969,1.4023383,1,0,0
-1.7250352,3.0158138,1,1,1
-1.5869848,1.8467143,1,1,1
1.6535884,1.3889103,0,0,1
1.3290675,0.9804656,0,0,1
1.2730066,1.8185061,1,0,0
-1.5728487,2.962212,1,1,1
1.4924631,2.035359,1,0,0
-1.0814064,0.6051192,1,1,1
-3.1706636,1.918296,1,1,1
-1.88286,3.4673364,1,1,1
0.4471293,1.0982717,1,0,0
1.0748177,1.703533,1,0,0
-0.5888456,0.5635095,1,0,0
-0.67809194,3.4301796,1,1,1
-2.756377,2.7144055,1,1,1
-1.1490715,1.7579086,1,1,1
-0.1466946,2.7286503,1,1,1
-2.3130038,2.6204104,1,1,1
-1.043512,3.3030844,1,1,1
1.0842266,0.29463035,0,0,1
-1.0333865,2.3020535,1,1,1
-0.5003461,2.2300427,1,0,0
0.7227237,0.008446932,0,0,1
-0.42484105,2.532507,1,1,1
-2.8796704,2.5950358,1,1,1
-1.5454307,2.264263,1,1,1
-1.0664184,2.0038736,1,1,1
0.5962223,1.136364,1,0,0
-0.6067458,2.1188445,1,1,1
0.4284844,1.3649417,1,0,0
-1.1305523,2.848373,1,1,1
