null,0,1,label,selection
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To pour hot fudge over ice cream before serving, 
Solution: pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To pour hot fudge over ice cream before serving, 
Solution: pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.
Corrected solution:</s></s>pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To pour hot fudge over ice cream before serving, 
Solution: pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.
Corrected solution:</s></s>pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.",0,"[""pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl."", ""pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.""]"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: how to measure liquids 
Solution: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: how to measure liquids 
Solution: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line
Corrected solution:</s></s>Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: how to measure liquids 
Solution: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line
Corrected solution:</s></s>Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line",1,"['Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.', 'Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: Remove hair from hair brush. 
Solution: Cover brush head with saran wrap, use a pen to push down and collect hair.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: Remove hair from hair brush. 
Solution: Cover brush head with saran wrap, use a pen to push down and collect hair.
Corrected solution:</s></s>Cover brush head with pantyhose, use a pen to push down and collect hair.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: Remove hair from hair brush. 
Solution: Cover brush head with saran wrap, use a pen to push down and collect hair.
Corrected solution:</s></s>Cover brush head with saran wrap, use a pen to push down and collect hair.",0,"['Cover brush head with pantyhose, use a pen to push down and collect hair.', 'Cover brush head with saran wrap, use a pen to push down and collect hair.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To smooth a wooden rod so that you can drill into it, you can 
Solution: Sand the edges of the rod
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To smooth a wooden rod so that you can drill into it, you can 
Solution: Sand the edges of the rod
Corrected solution:</s></s>Heat the edges of the rod","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To smooth a wooden rod so that you can drill into it, you can 
Solution: Sand the edges of the rod
Corrected solution:</s></s>Sand the edges of the rod",1,"['Heat the edges of the rod', 'Sand the edges of the rod']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: bath tub 
Solution: can hold a bowling ball easily.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: bath tub 
Solution: can hold a bowling ball easily.
Corrected solution:</s></s>can hold a car easily.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: bath tub 
Solution: can hold a bowling ball easily.
Corrected solution:</s></s>can hold a bowling ball easily.",1,"['can hold a car easily.', 'can hold a bowling ball easily.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How can I check and see if cupcakes are done? 
Solution: Use a toothpick to poke the center it should come out clean.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How can I check and see if cupcakes are done? 
Solution: Use a toothpick to poke the center it should come out clean.
Corrected solution:</s></s>Use a toothpick to poke the center it should come out gooey.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How can I check and see if cupcakes are done? 
Solution: Use a toothpick to poke the center it should come out clean.
Corrected solution:</s></s>Use a toothpick to poke the center it should come out clean.",1,"['Use a toothpick to poke the center it should come out gooey.', 'Use a toothpick to poke the center it should come out clean.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: how do you open a wrapped present? 
Solution: cut off the wrapping paper.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: how do you open a wrapped present? 
Solution: cut off the wrapping paper.
Corrected solution:</s></s>tear off all the wrapping.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: how do you open a wrapped present? 
Solution: cut off the wrapping paper.
Corrected solution:</s></s>cut off the wrapping paper.",0,"['tear off all the wrapping.', 'cut off the wrapping paper.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: slow cooker 
Solution: can melt copper 
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: slow cooker 
Solution: can melt copper 
Corrected solution:</s></s>can melt butter","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: slow cooker 
Solution: can melt copper 
Corrected solution:</s></s>can melt copper",0,"['can melt butter', 'can melt copper']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: shampoo 
Solution: cleans clothes from dirt
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: shampoo 
Solution: cleans clothes from dirt
Corrected solution:</s></s>cleans hair from dirt","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: shampoo 
Solution: cleans clothes from dirt
Corrected solution:</s></s>cleans clothes from dirt",0,"['cleans hair from dirt', 'cleans clothes from dirt']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To toast a hamburger bun, you can 
Solution: Place it in the freezer for a few minutes
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To toast a hamburger bun, you can 
Solution: Place it in the freezer for a few minutes
Corrected solution:</s></s>Place it on the grill for a few minutes","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To toast a hamburger bun, you can 
Solution: Place it in the freezer for a few minutes
Corrected solution:</s></s>Place it in the freezer for a few minutes",0,"['Place it on the grill for a few minutes', 'Place it in the freezer for a few minutes']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: Butcher Shop 
Solution: will decimate a full cow into digestible pieces
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: Butcher Shop 
Solution: will decimate a full cow into digestible pieces
Corrected solution:</s></s>will decimate fish from the ocean into digestible pieces","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: Butcher Shop 
Solution: will decimate a full cow into digestible pieces
Corrected solution:</s></s>will decimate a full cow into digestible pieces",1,"['will decimate fish from the ocean into digestible pieces', 'will decimate a full cow into digestible pieces']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How do I put a game in an Xbox 
Solution: put the movie into the slot and push in
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How do I put a game in an Xbox 
Solution: put the movie into the slot and push in
Corrected solution:</s></s>put the game into the slot and push in","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How do I put a game in an Xbox 
Solution: put the movie into the slot and push in
Corrected solution:</s></s>put the movie into the slot and push in",0,"['put the game into the slot and push in', 'put the movie into the slot and push in']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How to make sure your pet is healthy? 
Solution: Feed the healthy protein, water, medical supplements and take them to the zoo regularly.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How to make sure your pet is healthy? 
Solution: Feed the healthy protein, water, medical supplements and take them to the zoo regularly.
Corrected solution:</s></s>Feed the healthy food, water, food supplements and take them to the vet regularly.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How to make sure your pet is healthy? 
Solution: Feed the healthy protein, water, medical supplements and take them to the zoo regularly.
Corrected solution:</s></s>Feed the healthy protein, water, medical supplements and take them to the zoo regularly.",0,"['Feed the healthy food, water, food supplements and take them to the vet regularly.', 'Feed the healthy protein, water, medical supplements and take them to the zoo regularly.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To become more mindful during activities, 
Solution: keep your eyes closed for better focus and then try to relax and sleep.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To become more mindful during activities, 
Solution: keep your eyes closed for better focus and then try to relax and sleep.
Corrected solution:</s></s>meditate and concentrate on everything in the present moment.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To become more mindful during activities, 
Solution: keep your eyes closed for better focus and then try to relax and sleep.
Corrected solution:</s></s>keep your eyes closed for better focus and then try to relax and sleep.",0,"['meditate and concentrate on everything in the present moment.', 'keep your eyes closed for better focus and then try to relax and sleep.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: What tools do you need to make a suncatcher? 
Solution: You need tape, a CD, a printed design, and a VHS tape.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: What tools do you need to make a suncatcher? 
Solution: You need tape, a CD, a printed design, and a VHS tape.
Corrected solution:</s></s>You need tape, a CD, a printed design, and tape.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: What tools do you need to make a suncatcher? 
Solution: You need tape, a CD, a printed design, and a VHS tape.
Corrected solution:</s></s>You need tape, a CD, a printed design, and a VHS tape.",0,"['You need tape, a CD, a printed design, and tape.', 'You need tape, a CD, a printed design, and a VHS tape.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How to Prepare Colored Pencils to Make Easy Pen Holder 
Solution: To prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a mitre saw.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How to Prepare Colored Pencils to Make Easy Pen Holder 
Solution: To prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a mitre saw.
Corrected solution:</s></s>To prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a file.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How to Prepare Colored Pencils to Make Easy Pen Holder 
Solution: To prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a mitre saw.
Corrected solution:</s></s>To prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a mitre saw.",1,"[""To prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a file."", ""To prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a mitre saw.""]"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: The best nail to use at every crossing of a roofing job 
Solution: The use of any nail available to make the roofing job is advised.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: The best nail to use at every crossing of a roofing job 
Solution: The use of any nail available to make the roofing job is advised.
Corrected solution:</s></s>The use of a 160 mil nail at every crossing is the best.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: The best nail to use at every crossing of a roofing job 
Solution: The use of any nail available to make the roofing job is advised.
Corrected solution:</s></s>The use of any nail available to make the roofing job is advised.",0,"['The use of a 160 mil nail at every crossing is the best.', 'The use of any nail available to make the roofing job is advised.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: how do you stream a movie? 
Solution: watch it over the internet.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: how do you stream a movie? 
Solution: watch it over the internet.
Corrected solution:</s></s>watch it on your tv.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: how do you stream a movie? 
Solution: watch it over the internet.
Corrected solution:</s></s>watch it over the internet.",1,"['watch it on your tv.', 'watch it over the internet.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How to remove water stains from shower glass? 
Solution: Use whipped cream.Apply the whipped cream and let it sit for 15 minutes, then wipe off.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How to remove water stains from shower glass? 
Solution: Use whipped cream.Apply the whipped cream and let it sit for 15 minutes, then wipe off.
Corrected solution:</s></s>Use shaving cream.Apply the shaving cream and let it sit for 15 minutes, then wipe off.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How to remove water stains from shower glass? 
Solution: Use whipped cream.Apply the whipped cream and let it sit for 15 minutes, then wipe off.
Corrected solution:</s></s>Use whipped cream.Apply the whipped cream and let it sit for 15 minutes, then wipe off.",0,"['Use shaving cream.Apply the shaving cream and let it sit for 15 minutes, then wipe off.', 'Use whipped cream.Apply the whipped cream and let it sit for 15 minutes, then wipe off.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To make use out of coffee grounds, 
Solution: mix them into your casseroles for extra flavoring in meals.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To make use out of coffee grounds, 
Solution: mix them into your casseroles for extra flavoring in meals.
Corrected solution:</s></s>mix them with coconut oil and sea salt to make a body scrub.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To make use out of coffee grounds, 
Solution: mix them into your casseroles for extra flavoring in meals.
Corrected solution:</s></s>mix them into your casseroles for extra flavoring in meals.",0,"['mix them with coconut oil and sea salt to make a body scrub.', 'mix them into your casseroles for extra flavoring in meals.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To smooth the texture of plywood, 
Solution: coat the pieces with oil and then sand them.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To smooth the texture of plywood, 
Solution: coat the pieces with oil and then sand them.
Corrected solution:</s></s>soak the pieces in water and then bake them.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: To smooth the texture of plywood, 
Solution: coat the pieces with oil and then sand them.
Corrected solution:</s></s>coat the pieces with oil and then sand them.",1,"['soak the pieces in water and then bake them.', 'coat the pieces with oil and then sand them.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: Sanitize computer keyboard. 
Solution: Wipe with dry tissue paper.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: Sanitize computer keyboard. 
Solution: Wipe with dry tissue paper.
Corrected solution:</s></s>Wipe with baby wipes.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: Sanitize computer keyboard. 
Solution: Wipe with dry tissue paper.
Corrected solution:</s></s>Wipe with dry tissue paper.",0,"['Wipe with baby wipes.', 'Wipe with dry tissue paper.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How do I cool the  cheese roll ? 
Solution: Put the cheese roll in the oven for a few hours.
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How do I cool the  cheese roll ? 
Solution: Put the cheese roll in the oven for a few hours.
Corrected solution:</s></s>Put the cheese roll in a refrigerator for a few hours.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How do I cool the  cheese roll ? 
Solution: Put the cheese roll in the oven for a few hours.
Corrected solution:</s></s>Put the cheese roll in the oven for a few hours.",0,"['Put the cheese roll in a refrigerator for a few hours.', 'Put the cheese roll in the oven for a few hours.']"
"Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How to read a comic book 
Solution: Start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout
Corrected solution:","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How to read a comic book 
Solution: Start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout
Corrected solution:</s></s>Start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.","Given a goal and a wrong solution, rewrite it to give a correct solution.
Goal: How to read a comic book 
Solution: Start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout
Corrected solution:</s></s>Start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout",0,"['Start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.', 'Start with the upper left panel, then go right. Move up to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout']"
