null,0,1,label,selection
"Can you answer the question ""On where are most tourist attractions focused in Victoria?"" based only on the following:
Most of these events are centred on Melbourne, but others occur in regional cities, such as the V8 Supercars and Australian Motorcycle Grand Prix at Phillip Island, the Grand Annual Steeplechase at Warrnambool and the Australian International Airshow at Geelong and numerous local festivals such as the popular Port Fairy Folk Festival, Queenscliff Music Festival, Bells Beach SurfClassic and the Bright Autumn Festival.","Can you answer the question ""On where are most tourist attractions focused in Victoria?"" based only on the following:
Most of these events are centred on Melbourne, but others occur in regional cities, such as the V8 Supercars and Australian Motorcycle Grand Prix at Phillip Island, the Grand Annual Steeplechase at Warrnambool and the Australian International Airshow at Geelong and numerous local festivals such as the popular Port Fairy Folk Festival, Queenscliff Music Festival, Bells Beach SurfClassic and the Bright Autumn Festival.</s></s>yes","Can you answer the question ""On where are most tourist attractions focused in Victoria?"" based only on the following:
Most of these events are centred on Melbourne, but others occur in regional cities, such as the V8 Supercars and Australian Motorcycle Grand Prix at Phillip Island, the Grand Annual Steeplechase at Warrnambool and the Australian International Airshow at Geelong and numerous local festivals such as the popular Port Fairy Folk Festival, Queenscliff Music Festival, Bells Beach SurfClassic and the Bright Autumn Festival.</s></s>no",0,"['yes', 'no']"
"Can you answer the question ""What would need to remain constant in a multiplication algorithm to produce the same outcome whether multiplying or squaring two integers?"" based only on the following:
Indeed, this can be done by giving the same input to both inputs of the multiplication algorithm.","Can you answer the question ""What would need to remain constant in a multiplication algorithm to produce the same outcome whether multiplying or squaring two integers?"" based only on the following:
Indeed, this can be done by giving the same input to both inputs of the multiplication algorithm.</s></s>yes","Can you answer the question ""What would need to remain constant in a multiplication algorithm to produce the same outcome whether multiplying or squaring two integers?"" based only on the following:
Indeed, this can be done by giving the same input to both inputs of the multiplication algorithm.</s></s>no",0,"['yes', 'no']"
"Can you answer the question ""How are incomes distributed in Sweden?"" based only on the following:
This pattern of higher incomes-longer lives still holds among poorer countries, where life expectancy increases rapidly as per capita income increases, but in recent decades it has slowed down among middle income countries and plateaued among the richest thirty or so countries in the world.","Can you answer the question ""How are incomes distributed in Sweden?"" based only on the following:
This pattern of higher incomes-longer lives still holds among poorer countries, where life expectancy increases rapidly as per capita income increases, but in recent decades it has slowed down among middle income countries and plateaued among the richest thirty or so countries in the world.</s></s>yes","Can you answer the question ""How are incomes distributed in Sweden?"" based only on the following:
This pattern of higher incomes-longer lives still holds among poorer countries, where life expectancy increases rapidly as per capita income increases, but in recent decades it has slowed down among middle income countries and plateaued among the richest thirty or so countries in the world.</s></s>no",1,"['yes', 'no']"
"Can you answer the question ""What is expected with the continuous input of sediment into the Dornbirner Ach?"" based only on the following:
It is expected that the continuous input of sediment into the lake will silt up the lake.","Can you answer the question ""What is expected with the continuous input of sediment into the Dornbirner Ach?"" based only on the following:
It is expected that the continuous input of sediment into the lake will silt up the lake.</s></s>yes","Can you answer the question ""What is expected with the continuous input of sediment into the Dornbirner Ach?"" based only on the following:
It is expected that the continuous input of sediment into the lake will silt up the lake.</s></s>no",0,"['yes', 'no']"
"Can you answer the question ""What are some of the accepted general principles of European Union law?"" based only on the following:
Accepted general principles of European Union Law include fundamental rights (see human rights), proportionality, legal certainty, equality before the law and subsidiarity.","Can you answer the question ""What are some of the accepted general principles of European Union law?"" based only on the following:
Accepted general principles of European Union Law include fundamental rights (see human rights), proportionality, legal certainty, equality before the law and subsidiarity.</s></s>yes","Can you answer the question ""What are some of the accepted general principles of European Union law?"" based only on the following:
Accepted general principles of European Union Law include fundamental rights (see human rights), proportionality, legal certainty, equality before the law and subsidiarity.</s></s>no",0,"['yes', 'no']"
"Can you answer the question ""Who was an important figure in the twentieth-century Islamic revival in India?"" based only on the following:
Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan.","Can you answer the question ""Who was an important figure in the twentieth-century Islamic revival in India?"" based only on the following:
Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan.</s></s>yes","Can you answer the question ""Who was an important figure in the twentieth-century Islamic revival in India?"" based only on the following:
Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan.</s></s>no",0,"['yes', 'no']"
"Can you answer the question ""What does chlorophyll use light energy to do?"" based only on the following:
I contain light-harvesting complexes with chlorophyll and carotenoids that absorb light energy and use it to energize electrons.","Can you answer the question ""What does chlorophyll use light energy to do?"" based only on the following:
I contain light-harvesting complexes with chlorophyll and carotenoids that absorb light energy and use it to energize electrons.</s></s>yes","Can you answer the question ""What does chlorophyll use light energy to do?"" based only on the following:
I contain light-harvesting complexes with chlorophyll and carotenoids that absorb light energy and use it to energize electrons.</s></s>no",0,"['yes', 'no']"
"Can you answer the question ""What resolution were the cameras increased to for the game?"" based only on the following:
CBS introduced new features during the telecast, including pylon cameras and microphones along with EyeVision 360—an array of 36 cameras along the upper deck that can be used to provide a 360-degree view of plays and ""bullet time"" effects.","Can you answer the question ""What resolution were the cameras increased to for the game?"" based only on the following:
CBS introduced new features during the telecast, including pylon cameras and microphones along with EyeVision 360—an array of 36 cameras along the upper deck that can be used to provide a 360-degree view of plays and ""bullet time"" effects.</s></s>yes","Can you answer the question ""What resolution were the cameras increased to for the game?"" based only on the following:
CBS introduced new features during the telecast, including pylon cameras and microphones along with EyeVision 360—an array of 36 cameras along the upper deck that can be used to provide a 360-degree view of plays and ""bullet time"" effects.</s></s>no",1,"['yes', 'no']"
"Can you answer the question ""What did Luther feel he made of Christ?"" based only on the following:
Johann von Staupitz, his superior, pointed Luther's mind away from continual reflection upon his sins toward the merits of Christ.","Can you answer the question ""What did Luther feel he made of Christ?"" based only on the following:
Johann von Staupitz, his superior, pointed Luther's mind away from continual reflection upon his sins toward the merits of Christ.</s></s>yes","Can you answer the question ""What did Luther feel he made of Christ?"" based only on the following:
Johann von Staupitz, his superior, pointed Luther's mind away from continual reflection upon his sins toward the merits of Christ.</s></s>no",1,"['yes', 'no']"
"Can you answer the question ""What did the BankAmericard allow customers do to that they couldn't do with previous financial instruments?"" based only on the following:
In 1976, BankAmericard was renamed and spun off into a separate company known today as Visa Inc.","Can you answer the question ""What did the BankAmericard allow customers do to that they couldn't do with previous financial instruments?"" based only on the following:
In 1976, BankAmericard was renamed and spun off into a separate company known today as Visa Inc.</s></s>yes","Can you answer the question ""What did the BankAmericard allow customers do to that they couldn't do with previous financial instruments?"" based only on the following:
In 1976, BankAmericard was renamed and spun off into a separate company known today as Visa Inc.</s></s>no",1,"['yes', 'no']"
"Can you answer the question ""Disney-ABC Television group implemented restrictions for Hulu and WATCH ABC that made episodes available only after how many days after initial broadcast?"" based only on the following:
The most recent episodes of the network's shows are usually made available on WATCH ABC, Hulu and ABC on Demand the day after their original broadcast.","Can you answer the question ""Disney-ABC Television group implemented restrictions for Hulu and WATCH ABC that made episodes available only after how many days after initial broadcast?"" based only on the following:
The most recent episodes of the network's shows are usually made available on WATCH ABC, Hulu and ABC on Demand the day after their original broadcast.</s></s>yes","Can you answer the question ""Disney-ABC Television group implemented restrictions for Hulu and WATCH ABC that made episodes available only after how many days after initial broadcast?"" based only on the following:
The most recent episodes of the network's shows are usually made available on WATCH ABC, Hulu and ABC on Demand the day after their original broadcast.</s></s>no",1,"['yes', 'no']"
"Can you answer the question ""What has the avoidance of men to become teachers caused, in some areas?"" based only on the following:
This has in some jurisdictions reportedly led to a shortage of male teachers.","Can you answer the question ""What has the avoidance of men to become teachers caused, in some areas?"" based only on the following:
This has in some jurisdictions reportedly led to a shortage of male teachers.</s></s>yes","Can you answer the question ""What has the avoidance of men to become teachers caused, in some areas?"" based only on the following:
This has in some jurisdictions reportedly led to a shortage of male teachers.</s></s>no",0,"['yes', 'no']"
"Can you answer the question ""How much time was left in the game when Denver took the score to 24-10?"" based only on the following:
With 4:51 left in regulation, Carolina got the ball on their own 24-yard line with a chance to mount a game-winning drive, and soon faced 3rd-and-9.","Can you answer the question ""How much time was left in the game when Denver took the score to 24-10?"" based only on the following:
With 4:51 left in regulation, Carolina got the ball on their own 24-yard line with a chance to mount a game-winning drive, and soon faced 3rd-and-9.</s></s>yes","Can you answer the question ""How much time was left in the game when Denver took the score to 24-10?"" based only on the following:
With 4:51 left in regulation, Carolina got the ball on their own 24-yard line with a chance to mount a game-winning drive, and soon faced 3rd-and-9.</s></s>no",1,"['yes', 'no']"
"Can you answer the question ""What did Wiesner shout out in front of the press during a presentation by von Braun?"" based only on the following:
Webb jumped in and defended von Braun, until Kennedy ended the squabble by stating that the matter was ""still subject to final review"".","Can you answer the question ""What did Wiesner shout out in front of the press during a presentation by von Braun?"" based only on the following:
Webb jumped in and defended von Braun, until Kennedy ended the squabble by stating that the matter was ""still subject to final review"".</s></s>yes","Can you answer the question ""What did Wiesner shout out in front of the press during a presentation by von Braun?"" based only on the following:
Webb jumped in and defended von Braun, until Kennedy ended the squabble by stating that the matter was ""still subject to final review"".</s></s>no",1,"['yes', 'no']"
"Can you answer the question ""Along with location, endowment and the willingness of parents to pay, what factor influences private school tuition?"" based only on the following:
High tuition, schools claim, is used to pay higher salaries for the best teachers and also used to provide enriched learning environments, including a low student to teacher ratio, small class sizes and services, such as libraries, science laboratories and computers.","Can you answer the question ""Along with location, endowment and the willingness of parents to pay, what factor influences private school tuition?"" based only on the following:
High tuition, schools claim, is used to pay higher salaries for the best teachers and also used to provide enriched learning environments, including a low student to teacher ratio, small class sizes and services, such as libraries, science laboratories and computers.</s></s>yes","Can you answer the question ""Along with location, endowment and the willingness of parents to pay, what factor influences private school tuition?"" based only on the following:
High tuition, schools claim, is used to pay higher salaries for the best teachers and also used to provide enriched learning environments, including a low student to teacher ratio, small class sizes and services, such as libraries, science laboratories and computers.</s></s>no",1,"['yes', 'no']"
"Can you answer the question ""Who did Wiesner hire to monitor and second guess NASA's decisions?"" based only on the following:
Kennedy's science advisor Jerome Wiesner, who had expressed his opposition to manned spaceflight to Kennedy before the President took office, and had opposed the decision to land men on the Moon, hired Golovin, who had left NASA, to chair his own ""Space Vehicle Panel"", ostensibly to monitor, but actually to second-guess NASA's decisions on the Saturn V launch vehicle and LOR by forcing Shea, Seamans, and even Webb to defend themselves, delaying its formal announcement to the press on July 11, 1962, and forcing Webb to still hedge the decision as ""tentative"".","Can you answer the question ""Who did Wiesner hire to monitor and second guess NASA's decisions?"" based only on the following:
Kennedy's science advisor Jerome Wiesner, who had expressed his opposition to manned spaceflight to Kennedy before the President took office, and had opposed the decision to land men on the Moon, hired Golovin, who had left NASA, to chair his own ""Space Vehicle Panel"", ostensibly to monitor, but actually to second-guess NASA's decisions on the Saturn V launch vehicle and LOR by forcing Shea, Seamans, and even Webb to defend themselves, delaying its formal announcement to the press on July 11, 1962, and forcing Webb to still hedge the decision as ""tentative"".</s></s>yes","Can you answer the question ""Who did Wiesner hire to monitor and second guess NASA's decisions?"" based only on the following:
Kennedy's science advisor Jerome Wiesner, who had expressed his opposition to manned spaceflight to Kennedy before the President took office, and had opposed the decision to land men on the Moon, hired Golovin, who had left NASA, to chair his own ""Space Vehicle Panel"", ostensibly to monitor, but actually to second-guess NASA's decisions on the Saturn V launch vehicle and LOR by forcing Shea, Seamans, and even Webb to defend themselves, delaying its formal announcement to the press on July 11, 1962, and forcing Webb to still hedge the decision as ""tentative"".</s></s>no",0,"['yes', 'no']"
"Can you answer the question ""What titles are the President given?"" based only on the following:
The President is both the head of state and head of government, and of a multi-party system.","Can you answer the question ""What titles are the President given?"" based only on the following:
The President is both the head of state and head of government, and of a multi-party system.</s></s>yes","Can you answer the question ""What titles are the President given?"" based only on the following:
The President is both the head of state and head of government, and of a multi-party system.</s></s>no",0,"['yes', 'no']"
"Can you answer the question ""Who was influential in promoting the use of chemical compounds as medicines?"" based only on the following:
Living in the 10th century, he wrote The foundations of the true properties of Remedies, amongst others describing arsenious oxide, and being acquainted with silicic acid.","Can you answer the question ""Who was influential in promoting the use of chemical compounds as medicines?"" based only on the following:
Living in the 10th century, he wrote The foundations of the true properties of Remedies, amongst others describing arsenious oxide, and being acquainted with silicic acid.</s></s>yes","Can you answer the question ""Who was influential in promoting the use of chemical compounds as medicines?"" based only on the following:
Living in the 10th century, he wrote The foundations of the true properties of Remedies, amongst others describing arsenious oxide, and being acquainted with silicic acid.</s></s>no",1,"['yes', 'no']"
"Can you answer the question ""What did Sir Charles Parsons invent?"" based only on the following:
Other notable people born in or associated with Newcastle include: engineer and industrialist Lord Armstrong, engineer and father of the modern steam railways George Stephenson, his son, also an engineer, Robert Stephenson, engineer and inventor of the steam turbine Sir Charles Parsons, inventor of the incandescent light bulb Sir Joseph Swan, modernist poet Basil Bunting, and Lord Chief Justice Peter Taylor.","Can you answer the question ""What did Sir Charles Parsons invent?"" based only on the following:
Other notable people born in or associated with Newcastle include: engineer and industrialist Lord Armstrong, engineer and father of the modern steam railways George Stephenson, his son, also an engineer, Robert Stephenson, engineer and inventor of the steam turbine Sir Charles Parsons, inventor of the incandescent light bulb Sir Joseph Swan, modernist poet Basil Bunting, and Lord Chief Justice Peter Taylor.</s></s>yes","Can you answer the question ""What did Sir Charles Parsons invent?"" based only on the following:
Other notable people born in or associated with Newcastle include: engineer and industrialist Lord Armstrong, engineer and father of the modern steam railways George Stephenson, his son, also an engineer, Robert Stephenson, engineer and inventor of the steam turbine Sir Charles Parsons, inventor of the incandescent light bulb Sir Joseph Swan, modernist poet Basil Bunting, and Lord Chief Justice Peter Taylor.</s></s>no",0,"['yes', 'no']"
"Can you answer the question ""What French animation studio did ABC purchase in 1993?"" based only on the following:
In 1993, the FCC repealed the Financial Interest and Syndication Rules, once again allowing networks to hold interests in television production studios.","Can you answer the question ""What French animation studio did ABC purchase in 1993?"" based only on the following:
In 1993, the FCC repealed the Financial Interest and Syndication Rules, once again allowing networks to hold interests in television production studios.</s></s>yes","Can you answer the question ""What French animation studio did ABC purchase in 1993?"" based only on the following:
In 1993, the FCC repealed the Financial Interest and Syndication Rules, once again allowing networks to hold interests in television production studios.</s></s>no",1,"['yes', 'no']"
"Can you answer the question ""Which tribe did Temüjin move in with at nine years of age?"" based only on the following:
Temüjin was to live there in service to Dai Setsen, the head of the new household, until he reached the marriageable age of 12.","Can you answer the question ""Which tribe did Temüjin move in with at nine years of age?"" based only on the following:
Temüjin was to live there in service to Dai Setsen, the head of the new household, until he reached the marriageable age of 12.</s></s>yes","Can you answer the question ""Which tribe did Temüjin move in with at nine years of age?"" based only on the following:
Temüjin was to live there in service to Dai Setsen, the head of the new household, until he reached the marriageable age of 12.</s></s>no",1,"['yes', 'no']"
"Can you answer the question ""What was the Doritos customer Super Bowl ad campaign called?"" based only on the following:
Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.","Can you answer the question ""What was the Doritos customer Super Bowl ad campaign called?"" based only on the following:
Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.</s></s>yes","Can you answer the question ""What was the Doritos customer Super Bowl ad campaign called?"" based only on the following:
Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.</s></s>no",1,"['yes', 'no']"
"Can you answer the question ""When did Temur rule?"" based only on the following:
Thus, Zhenjin's third son, with the support of his mother Kökejin and the minister Bayan, succeeded the throne and ruled as Temür Khan, or Emperor Chengzong, from 1294 to 1307.","Can you answer the question ""When did Temur rule?"" based only on the following:
Thus, Zhenjin's third son, with the support of his mother Kökejin and the minister Bayan, succeeded the throne and ruled as Temür Khan, or Emperor Chengzong, from 1294 to 1307.</s></s>yes","Can you answer the question ""When did Temur rule?"" based only on the following:
Thus, Zhenjin's third son, with the support of his mother Kökejin and the minister Bayan, succeeded the throne and ruled as Temür Khan, or Emperor Chengzong, from 1294 to 1307.</s></s>no",0,"['yes', 'no']"
"Can you answer the question ""In order to be considered in the top percentile, a person would need to amass how much money each year?"" based only on the following:
Oxfam's claims have however been questioned on the basis of the methodology used: by using net wealth (adding up assets and subtracting debts), the Oxfam report, for instance, finds that there are more poor people in the United States and Western Europe than in China (due to a greater tendency to take on debts).[unreliable source?][unreliable source?]","Can you answer the question ""In order to be considered in the top percentile, a person would need to amass how much money each year?"" based only on the following:
Oxfam's claims have however been questioned on the basis of the methodology used: by using net wealth (adding up assets and subtracting debts), the Oxfam report, for instance, finds that there are more poor people in the United States and Western Europe than in China (due to a greater tendency to take on debts).[unreliable source?][unreliable source?]</s></s>yes","Can you answer the question ""In order to be considered in the top percentile, a person would need to amass how much money each year?"" based only on the following:
Oxfam's claims have however been questioned on the basis of the methodology used: by using net wealth (adding up assets and subtracting debts), the Oxfam report, for instance, finds that there are more poor people in the United States and Western Europe than in China (due to a greater tendency to take on debts).[unreliable source?][unreliable source?]</s></s>no",1,"['yes', 'no']"
"Can you answer the question ""Which country was the last to receive the disease?"" based only on the following:
Finally it spread to northwestern Russia in 1351.","Can you answer the question ""Which country was the last to receive the disease?"" based only on the following:
Finally it spread to northwestern Russia in 1351.</s></s>yes","Can you answer the question ""Which country was the last to receive the disease?"" based only on the following:
Finally it spread to northwestern Russia in 1351.</s></s>no",0,"['yes', 'no']"
"Can you answer the question ""Who was the game's top receiver?"" based only on the following:
Sanders was his top receiver with six receptions for 83 yards.","Can you answer the question ""Who was the game's top receiver?"" based only on the following:
Sanders was his top receiver with six receptions for 83 yards.</s></s>yes","Can you answer the question ""Who was the game's top receiver?"" based only on the following:
Sanders was his top receiver with six receptions for 83 yards.</s></s>no",0,"['yes', 'no']"
