p0,p1,label
0.31162073433118365,0.329859909214314,0
0.779602187576748,0.7786649418286798,1
0.5655891833261587,0.5611301356104959,0
0.760696935108837,0.7802683607835622,1
0.21817754932348093,0.22432390781318653,0
0.6450477447763758,0.6475164739835015,0
0.4365999624005749,0.43683560293722107,1
0.2713054519221878,0.2713666047987263,0
0.3743565233893289,0.38345828343113275,1
0.4621149380125027,0.490744178537098,1
0.3071306980148873,0.30769848214042667,1
0.1926896493153259,0.18737137303034468,0
0.20117187364119224,0.1959395897340566,0
0.4112523741473009,0.3946304164084457,1
0.45708608176586246,0.4650846948329705,1
0.4460825537758045,0.4460799096511203,1
0.5467858177005128,0.5444936959021179,1
0.3728770742299133,0.3822662324637181,0
0.7581111870929423,0.7664667565104221,1
0.2716731369953285,0.2733159262270059,0
0.5621932749004125,0.5484795056366742,1
0.6002313143050326,0.6019557877851955,1
0.34799929566663923,0.35057841605642825,1
0.1841472113200008,0.17902761379512477,0
0.3844268767047169,0.3885341058514037,1
0.6743456195769838,0.685290349565278,1
0.25399484086432356,0.2511356334652835,1
0.4774361721618043,0.4706887981130199,1
0.6713697417753468,0.6865661072206575,0
0.5144497268646836,0.5360678239482222,0
0.3327795844426944,0.34474506731216015,1
0.528214357309798,0.5302030009873141,0
0.658018191655421,0.6584662986400106,0
0.47344700403673484,0.47522689491179665,1
0.44783846766916735,0.4511555394812987,0
0.5111942085968801,0.5065721898029734,0
0.2939110322947399,0.28626535732235264,0
0.6279806668053756,0.6201704552013823,1
0.5021368183761302,0.49422515795265914,1
0.5707338667449289,0.576298976673876,1
0.5780668827447728,0.5736894905111889,1
0.43658658314507,0.4487166682602368,0
0.6271093909440753,0.6102592062651062,1
0.6076219516395788,0.6273435113772757,1
0.5850096048505731,0.5752498483134401,1
0.5209766492011332,0.5192528715727243,0
0.7857762739009642,0.8027620687179897,0
0.28885677881092897,0.2840114000273963,1
0.5840325986764056,0.5787841434533293,1
0.6664976931732192,0.6562422786643325,0
0.5496562437256088,0.5661414802876606,1
0.42357156905748344,0.4268612681966193,0
0.4201046533737609,0.41569596296855094,0
0.46149452776924005,0.4513758123297951,0
0.7213785612134698,0.7225438041934026,0
0.4548605472276047,0.44337850673362494,1
0.2187639933338974,0.23685207897032187,0
0.6572579479013356,0.7013546996712526,1
0.617919280628232,0.6362652143006684,1
0.29564117849310967,0.290808049511806,1
0.450201680066962,0.4482556627074501,1
0.8487011959228192,0.8454659845322106,1
0.4389943148951796,0.4342970403930874,1
0.41094869259384825,0.42661842697492963,1
0.5152747001061466,0.5065348502015565,1
0.30059040688479766,0.28706303105598757,1
0.37288524242681714,0.3573727325722859,0
0.4136419917343601,0.41384298771194833,0
0.8544935491628514,0.843297530873356,1
0.3798915705345175,0.3787334816899406,1
0.31173519406163436,0.31334310811802657,0
0.34328074061638186,0.3363268925859275,0
0.46188891078995903,0.46431293033904036,1
0.6626560749234552,0.6867267249279846,1
0.34586979918746275,0.35150009649426334,0
0.7477593163972143,0.7377085682768992,1
0.3339328493646053,0.368588244133491,1
0.2728329541302778,0.2630054818140764,1
0.307417984955368,0.3146778149666698,1
0.6789263362755182,0.6775226453954936,1
0.38599814990150366,0.376062456668908,0
0.34649215914872505,0.3417012089509785,0
0.49059967023213613,0.5026426660564628,0
0.17952452310131775,0.1775692083062643,1
0.6362019451669075,0.6279581264490964,1
0.7953326135510965,0.8013935899407406,0
0.7227930992204982,0.7158014378172898,1
0.6039282579932862,0.6038151332609046,0
0.7772128125397522,0.771220112957488,1
0.28174642355775614,0.274486270143521,1
0.14187423709164687,0.14225526486061507,0
0.5896317309383575,0.6082768217460924,1
0.39227223285869883,0.387700548544259,1
0.3525495947781225,0.34810105250693446,1
0.2864863888110428,0.2780464879091623,0
0.8467740785249743,0.8127195648180998,0
0.7439898023980117,0.7305101656871216,0
0.5531539727015117,0.5480214012257442,1
0.2774390668336517,0.2769128763714082,1
0.32650551551319834,0.3295019063499904,0
0.5357716078115952,0.5162774617111591,0
0.5051528593079075,0.5084507283048302,0
0.5045371790198968,0.500644992124255,0
0.18536032331182983,0.19586776092029004,1
0.5876830774012595,0.5707995550523948,1
0.6525321154977858,0.6388570858586603,1
0.5788584401329532,0.5970870505436117,1
0.49062052180488425,0.4839322512381608,1
0.6346568412983945,0.6298829361409792,0
0.4607361606022075,0.44232808295488374,1
0.5634853733168294,0.553167390485304,1
0.21469451955247626,0.21051981045022763,1
0.5750930263005942,0.5693074915327601,0
0.30826735395132526,0.31648956713635884,0
0.729401049003932,0.7290436468065741,0
0.4368240902682204,0.44855734167867656,1
0.30508141220729035,0.312143726636778,0
0.5074560089161613,0.4741400890111164,0
0.5132556474092087,0.5017441822170629,0
0.5951949752793438,0.5849747801808803,0
0.15410132440663324,0.15445450023230578,1
0.4440184452839928,0.44549133530943325,0
0.3604922237982944,0.36608809217883465,0
0.7300552507091914,0.736858761530435,1
0.7025711381453166,0.7160647711546467,1
0.584882860769608,0.5822649517495307,0
0.34520195491857375,0.33698069938320785,1
0.2096041763194792,0.21250424060834258,1
0.7591972141022635,0.7822446644279336,1
0.442839287254306,0.45100076213789186,0
0.923360288679968,0.926900726540574,1
0.2558773197592417,0.25575328188445845,1
0.5800986337367716,0.5789670411514336,1
0.5074534368331358,0.4931559998771756,0
0.6723565221070774,0.6640952033750318,1
