p0,p1,label
0.40122220486709814,0.3853201459721275,0
0.2880134287813597,0.2750512984239428,0
0.2734260758680193,0.25997347673529625,0
0.6452675809220954,0.6805417750421899,0
0.7434613222377908,0.7220994668836469,1
0.5191065025391816,0.5039338742297164,0
0.3277271815287616,0.33732441660356494,0
0.4326812231311979,0.45091619088416346,0
0.9006252244206815,0.9124475144925412,1
0.8135354793715172,0.8140032751007723,0
0.6817977374042055,0.6685527998057281,1
0.7551957229248215,0.7765960950936163,0
0.12501369933270587,0.1679814479987523,1
0.531862458163769,0.49022092483815155,0
0.7237884324452399,0.7062127742794241,1
0.46267862829627987,0.4636408568082969,1
0.8397485856107747,0.8248588992909531,1
0.227566122895631,0.2062447469140349,1
0.659150465354918,0.7127723105846379,1
0.0527963910515299,0.05673649510909844,1
0.6398674192500489,0.6537587600860787,1
0.20061435887426599,0.20530868713353545,1
0.5009990638833185,0.5036830891439481,0
0.7174803716512314,0.7036251362457405,1
0.8935050433002413,0.8853473161406211,1
0.054887742218613,0.04941233554876756,0
0.7907830192743828,0.7964300372539007,0
0.32131797071295226,0.3178953278497007,0
0.42143404971226545,0.34980876959737256,0
0.8133659511134071,0.7851071061893924,1
0.46261581352715025,0.3917096724214854,1
0.7526133533373249,0.7596611428401685,1
0.3939602631175615,0.3818407578199137,0
0.3109707026006607,0.3613930058160895,1
0.6835879991157506,0.6227742018319316,0
0.4481991434072936,0.4533674047591202,1
0.4701370043537276,0.47777818273755673,1
0.8343867121258007,0.8245791376122791,1
0.1877350716700404,0.19954999462805145,1
0.7084986383184748,0.6942741589312265,0
0.6170817559467677,0.6251635004747166,1
0.244154975331068,0.26449573727594067,0
0.4312221698029412,0.41838118621169534,1
0.781905380013201,0.7824595951643936,1
0.38691050593583465,0.37891953678276236,0
0.6049854054961421,0.5971606561822396,1
0.47231698362924274,0.48460497852852413,1
0.2635719087789787,0.2556267014487806,1
0.1911875901301647,0.2057500170738675,0
0.37520437352170194,0.38603867947837733,0
0.22455666254337664,0.22847821191510923,1
0.7910379859896915,0.7912782238942765,0
0.5234075134054753,0.5507984010417935,0
0.12195032168630505,0.11894965733325556,1
0.40034349074880227,0.37904953951866177,0
0.4468156162956176,0.43500169825981433,1
0.8301230155642582,0.8247326525743797,0
0.7105878954089534,0.7321504450939018,1
0.6462600529832894,0.616261037279996,0
0.7205301328396951,0.742658563986006,1
0.15151705860918943,0.1726187633798076,1
0.9281655934962549,0.9362406598554954,0
0.7351154230193719,0.7154005586417728,1
0.5407568144508835,0.4939201348080416,0
0.5221535562296019,0.5264881276550785,1
0.6074615404966387,0.5807218932164122,1
0.14692676222883627,0.1397286751336927,1
0.3830888351188712,0.3419804873465925,0
0.7291791646887301,0.7325617581758261,0
0.4419907233288587,0.43974365404148186,0
0.7657330579284599,0.7583365208715183,1
0.6019113016754183,0.6203857171174137,0
0.6301378536856612,0.6096416854031746,1
0.38101093724071633,0.40375247014188587,1
0.371353994685723,0.4128076470563574,0
0.3482136111232181,0.3875257230244645,1
0.7198800904443129,0.7221254515741243,0
0.27854654003456997,0.29589193541462844,0
0.6502129799528182,0.6360820191843944,0
0.063305390350835,0.059584325365640164,1
0.8249446715504491,0.814548662951485,0
0.6442798141933485,0.6132477951742237,1
0.5820315098260266,0.5804231117807417,0
0.4001558551466997,0.4081820187847752,1
0.5047647932557292,0.5308886947136238,1
0.9497226644571566,0.9484817027467227,0
0.8925483528065554,0.9047239699333506,1
0.5207839370650034,0.5284352273768966,0
0.295070750265955,0.2941590941875153,0
0.4104342589392405,0.4126365378594233,0
0.7192029961543466,0.6996466948558847,1
0.7707053550032711,0.7649733378430769,0
0.7947289805681766,0.8047494564009124,0
0.836526818175147,0.85209584682995,1
0.542341422089583,0.519508600243726,1
0.2901291288289699,0.2765162142730475,0
0.8042232176223082,0.7954528298944125,0
0.46582765303126883,0.4324484561344835,0
0.7327111139516435,0.7631771570294509,1
0.3335423696547947,0.3232201658719793,0
0.7038508774427714,0.704002530225396,0
0.371737363219096,0.340766565444926,0
0.7158760451380284,0.709714040657921,1
0.5344692385765754,0.517279763981025,1
0.3550189259187738,0.35426937005914905,0
0.7810738896025335,0.7721983071749374,0
0.3406497240348179,0.3746202921314582,0
0.34394748472591885,0.34309239921319445,1
0.10322188176308449,0.10248041583637685,0
0.25068909621590685,0.2553697610373022,1
0.5061499551022126,0.46508813184313624,1
0.41734630221920516,0.42490924154920906,0
0.5436394114677816,0.5730982826533693,1
0.21638328632076237,0.24853209406783594,1
0.8008393783367082,0.7947759774977239,1
0.3811165369720235,0.3915247125416386,0
0.4316903467323361,0.5016280643190792,0
0.2910821742521154,0.25283419140344104,1
0.23587434555064285,0.22459897154676217,0
0.6116699068415767,0.5934709691920425,1
0.603843375727669,0.6170650512346862,1
0.6982897130860273,0.706719607860012,1
0.43442696714412976,0.4516599064337114,1
0.48245084598362603,0.4997604157874279,1
0.3117058548625166,0.2930548955533751,1
0.8694226296426207,0.8855580774494926,0
0.4090298243917274,0.44349069731873725,0
0.3402983690156566,0.33053801559703083,1
0.2971889382049704,0.2727342658896066,1
0.6597970054932014,0.6678975483509131,1
0.34616935992181624,0.35678616329319346,0
0.7394580194996953,0.7301621480710363,1
0.43619974724842436,0.4112231902296609,1
0.5794828903159315,0.5979395978605573,0
0.6984032770876096,0.6969425673570937,0
0.3543515031051619,0.3621777835555403,0
0.5766368690575931,0.5927140184328397,1
0.5499046764718314,0.5866085767894408,1
0.40667846496556126,0.3640717049328315,0
0.3579831733813569,0.3478206576282274,1
0.5099561681596161,0.4897584858258063,1
0.7142664500846747,0.72424597186427,1
0.06293225165095757,0.0649575787785056,1
0.7654940055911852,0.764398835945698,0
0.47096206677370184,0.46042212292342893,0
0.6622845396921602,0.6769961822486473,0
0.4099190362872196,0.39436485260153775,1
0.5316361947620538,0.5363918292193147,0
0.1894258184628579,0.200760883454037,0
0.8570094042614351,0.8474078209107297,1
0.6094368617079777,0.5774185777486553,1
0.5744843347196034,0.5865484791336487,1
0.40107216652131283,0.39079806815443513,0
0.5661747427891369,0.5414264335755368,0
0.5261900368967011,0.5284120461929364,0
0.05613846620955994,0.055000413323098296,0
0.7474190000739304,0.7587001414712538,0
0.40880038478441577,0.39008733158567227,0
0.30782563544692537,0.22498529239104412,0
0.5979911756790871,0.6569308857456199,1
0.6433215764355468,0.6413163908258681,0
0.39212167247593205,0.36125938220802606,1
0.4580582420819701,0.451321173680028,1
0.057973898549079146,0.058277282918405685,0
0.9216412466436485,0.9216708912928718,1
0.35714636572753744,0.34400133689876333,1
0.4043673152039281,0.40594605615142443,0
0.6037325832585356,0.5911260779545202,0
0.5662825463335491,0.5638644031020922,0
0.2016948211117302,0.22182652305196865,1
0.5351048122700137,0.5341568242207155,0
0.4799104210576693,0.47448103143534426,0
0.6862138148525543,0.6615678466294433,1
0.15749232992770604,0.1302824873538651,1
0.8247794381834529,0.8349438177779841,1
0.30539558062637867,0.32835760098663364,1
0.41026557637469874,0.322381124379665,1
0.04345137160894458,0.04378203947339468,1
0.1358638600047532,0.13310615863461905,0
0.4596341341029007,0.45376811439278103,0
0.8700078937767668,0.8841204855295475,0
0.7129824452946907,0.7030993457839344,0
0.23366458624811065,0.2597849673316461,1
0.5132795786876607,0.4839914106582894,0
0.7781329725523706,0.7797392199383056,1
0.5210223963476728,0.5143093731929929,1
0.441075483528273,0.4379813883449466,1
0.36241446677657724,0.36991143848702523,1
0.9508831919103042,0.9558062216320284,0
0.5373434802870771,0.526085775111501,1
0.47011466637326604,0.4786947354116068,1
0.8577553611879088,0.8342602785381537,0
0.21757148264130655,0.20628445157908978,1
0.3666487686991476,0.36379946142513137,1
0.7008140728542209,0.6614915659982122,0
0.8645388928708395,0.8723341453953336,1
0.8430425890244603,0.8344715495418702,1
0.6143697993457355,0.57703576857897,1
0.4978438576517192,0.46699389598018887,1
0.37868788118588187,0.3924339825419175,0
0.6643614254679081,0.6949582069324117,1
0.6937769114004797,0.6581509761677766,1
0.7727275867257087,0.7516758956437325,0
0.18387532183460173,0.21351493567583962,0
0.32041718645994194,0.2873953700723844,1
0.6978829722163914,0.6953579612399757,0
0.3317928405850122,0.34760733818087525,1
0.3626864390243157,0.38926963614051024,1
0.19462622221427905,0.19730891947279003,0
0.6374494396758202,0.5986095531565131,1
0.2020539632711355,0.20816352749316713,1
0.5588692339230898,0.5353932150378902,0
0.6061543683364697,0.5502559477375601,0
0.3827760798608521,0.36625434103673565,0
0.24151042095954361,0.25189052580046467,1
0.7315737426565401,0.7384300297250841,1
0.29504628755749235,0.29848736447236585,1
0.5509084528583427,0.5431959534662913,0
0.7130491294866017,0.7307729311277587,0
0.2771280892736476,0.3067675612188075,1
0.7881087699950667,0.7659176169118916,1
0.5056404259183209,0.5216135032546189,0
0.8725451285492992,0.8828972902288018,1
0.7251790502686419,0.6882558859127904,1
0.5480002781928051,0.5847190686775289,0
0.7357788667423312,0.7482643110348908,0
0.8168107994085358,0.8321432075026948,0
0.7775278159002572,0.7782944785083086,1
0.6672474385956435,0.6887877680559358,1
0.41072444661531876,0.43660000333009025,0
0.18982061338605746,0.18109110310099397,0
0.48772718215212396,0.5597798467468176,1
0.17641068035201757,0.17374415592929818,1
0.704189079831693,0.7543744554014095,0
0.24654070431622385,0.2403829444880333,0
0.19498318705190107,0.20765611580070878,1
0.11695956031643703,0.10459376650421967,1
0.17937050410167957,0.21032933740009954,1
0.797160314703928,0.8264555848712477,0
0.4780235623085125,0.5030971624694748,0
0.6358257515214975,0.617201693459915,1
0.27448454880984857,0.2754912180390682,0
0.617863690781001,0.6277893528813306,1
0.08053394258770728,0.06058782402872714,0
0.5841075939387274,0.5755702084159839,0
0.5447023992693666,0.6138532198667059,0
0.6283295420354021,0.6107805872161909,1
0.1104466387451715,0.08609205746807022,1
0.3301969061260045,0.3190218512379058,1
0.41944454279170057,0.39544041828582577,1
0.6106780598742647,0.5789728359202161,0
0.9493659745168508,0.9485824343718791,1
0.26387854642599284,0.2859241708408776,0
0.7798107429158736,0.7758611035067969,0
0.668036092235384,0.6493282000297936,1
0.318947051427129,0.35351642010349943,0
0.5103539712035333,0.5084957730778811,1
0.6607094984621364,0.679609663250166,1
0.2199945840474571,0.22434220927014428,0
0.7008309805110166,0.7055247812994668,0
0.3263362885896376,0.3323575916212838,0
0.7211903171690917,0.7149316237282376,0
0.9238943375252185,0.918233584619094,0
0.11702255118288396,0.11986826829522781,0
0.6369939725713132,0.6173162478447198,0
0.27419293495752234,0.2665120655647975,1
0.37030626885578954,0.380239546933361,1
0.3310145840215805,0.3280052783884249,1
0.4630443950082303,0.47382337281749504,1
0.3399009434145256,0.31561399501706483,1
0.48350449875702434,0.4951491843281305,1
0.548876421849221,0.5295306543859457,0
0.31885254986551054,0.36807072468124336,1
0.6299294047073578,0.597694805024653,0
0.7742893979224039,0.7380907958003826,0
0.506631623427245,0.46695067418072594,0
0.13249479258916855,0.13033470508655357,1
0.21234449945655892,0.22247194627873573,0
0.03884907584809146,0.04318495828169435,0
0.14593281899925484,0.1273754284116905,1
0.5549124098768204,0.56195475120181,0
0.5612532514999073,0.5519216391801705,0
0.2642251107268595,0.2591885984341337,1
0.4788100312817014,0.4636136269986406,0
0.5305221948410395,0.49856135774954735,1
0.8476514151585294,0.8518751057350651,0
0.6730648098339708,0.6531524934459255,1
0.39458892384245403,0.402986781200278,0
0.6076321276733416,0.609051181545912,1
0.7166605866184278,0.6947393803418219,1
0.12896099687517068,0.15309635553074577,0
0.7213781047154869,0.7278101011792035,0
0.4307610936341441,0.3930189341023874,0
0.8089449059157509,0.7926791530691654,0
0.5142714730948067,0.5068580401126653,0
0.38647214926705914,0.4164035429225423,0
0.09024956261835262,0.0924804450743527,1
0.47279021299412544,0.4792065377372088,0
0.3186775332662041,0.32484385818754336,0
0.42992717581510403,0.42662959717796034,1
0.46069531020410687,0.43155451381195786,0
0.5384790647300954,0.5809286004497007,1
0.3172233573366908,0.2450136087611314,1
0.22604230982254278,0.23251956663168324,0
0.1512310266648986,0.16524012448553993,1
0.7195603690246968,0.6962272103047682,1
0.5060811443312884,0.49613404883838297,0
0.5258622669612818,0.5281924280636999,1
0.7197112492446296,0.7245097313390276,1
0.5637376450054583,0.592324489688981,1
0.5905192996944281,0.57347682328446,0
