null,0,1,label,selection
"Suppose CAMDEN, N.J. (Reuters) — Three Muslim brothers from Albania were sentenced to life in prison on Tuesday for a plot to kill American soldiers at the Fort Dix military base, which prosecutors said was inspired by the idea of holy war against the United States. The men, Dritan Duka, 30, Shain Duka, 28, and Eljvir Duka, 25, all illegal immigrants, were each sentenced to life without the possibility of parole. The three, who operated a roofing business in Cherry Hill, N.J., were among five foreign-born Muslims convicted in December of planning an attack at the base, about 40 miles east of Philadelphia. The attack was never carried out. Can we infer that ""Eljvir Duka comes from Albania.""? Yes or no?","Suppose CAMDEN, N.J. (Reuters) — Three Muslim brothers from Albania were sentenced to life in prison on Tuesday for a plot to kill American soldiers at the Fort Dix military base, which prosecutors said was inspired by the idea of holy war against the United States. The men, Dritan Duka, 30, Shain Duka, 28, and Eljvir Duka, 25, all illegal immigrants, were each sentenced to life without the possibility of parole. The three, who operated a roofing business in Cherry Hill, N.J., were among five foreign-born Muslims convicted in December of planning an attack at the base, about 40 miles east of Philadelphia. The attack was never carried out. Can we infer that ""Eljvir Duka comes from Albania.""? Yes or no?</s></s>Yes","Suppose CAMDEN, N.J. (Reuters) — Three Muslim brothers from Albania were sentenced to life in prison on Tuesday for a plot to kill American soldiers at the Fort Dix military base, which prosecutors said was inspired by the idea of holy war against the United States. The men, Dritan Duka, 30, Shain Duka, 28, and Eljvir Duka, 25, all illegal immigrants, were each sentenced to life without the possibility of parole. The three, who operated a roofing business in Cherry Hill, N.J., were among five foreign-born Muslims convicted in December of planning an attack at the base, about 40 miles east of Philadelphia. The attack was never carried out. Can we infer that ""Eljvir Duka comes from Albania.""? Yes or no?</s></s>No",0,"['Yes', 'No']"
"Suppose In sub-Saharan Africa about one in every 30 people is infected with HIV. Can we infer that ""30% of the people infected with HIV live in Africa.""? Yes or no?","Suppose In sub-Saharan Africa about one in every 30 people is infected with HIV. Can we infer that ""30% of the people infected with HIV live in Africa.""? Yes or no?</s></s>Yes","Suppose In sub-Saharan Africa about one in every 30 people is infected with HIV. Can we infer that ""30% of the people infected with HIV live in Africa.""? Yes or no?</s></s>No",1,"['Yes', 'No']"
"Suppose Her husband, political novice Juan Carlos Lecompte, scrambles to preserve Betancourt's dream and sustain the Oxygen Green Party, the political party she founded. Can we infer that ""Juan Carlos Lecompte is the founder of the Green Oxygen Party.""? Yes or no?","Suppose Her husband, political novice Juan Carlos Lecompte, scrambles to preserve Betancourt's dream and sustain the Oxygen Green Party, the political party she founded. Can we infer that ""Juan Carlos Lecompte is the founder of the Green Oxygen Party.""? Yes or no?</s></s>Yes","Suppose Her husband, political novice Juan Carlos Lecompte, scrambles to preserve Betancourt's dream and sustain the Oxygen Green Party, the political party she founded. Can we infer that ""Juan Carlos Lecompte is the founder of the Green Oxygen Party.""? Yes or no?</s></s>No",1,"['Yes', 'No']"
"Suppose President Alvaro Uribe was sworn into his second term of office in the Colombian capital of Bogota, Monday, pledging to improve the economy and make peace with FARC (Revolutionary Armed Forces of Colombia) rebels. Security was tight in order to prevent a repetition of the attack on his first inauguration in 2002 when FARC rebels fired mortars at the presidential palace killing 20. Police reported deactivating a car bomb outside of the capital on Monday. Can we infer that ""Alvaro Uribe is the current President of Colombia.""? Yes or no?","Suppose President Alvaro Uribe was sworn into his second term of office in the Colombian capital of Bogota, Monday, pledging to improve the economy and make peace with FARC (Revolutionary Armed Forces of Colombia) rebels. Security was tight in order to prevent a repetition of the attack on his first inauguration in 2002 when FARC rebels fired mortars at the presidential palace killing 20. Police reported deactivating a car bomb outside of the capital on Monday. Can we infer that ""Alvaro Uribe is the current President of Colombia.""? Yes or no?</s></s>Yes","Suppose President Alvaro Uribe was sworn into his second term of office in the Colombian capital of Bogota, Monday, pledging to improve the economy and make peace with FARC (Revolutionary Armed Forces of Colombia) rebels. Security was tight in order to prevent a repetition of the attack on his first inauguration in 2002 when FARC rebels fired mortars at the presidential palace killing 20. Police reported deactivating a car bomb outside of the capital on Monday. Can we infer that ""Alvaro Uribe is the current President of Colombia.""? Yes or no?</s></s>No",0,"['Yes', 'No']"
"Suppose The first person to be stopped at an international airport because of unpaid fines happened yesterday afternoon (NZDT) at the Auckland International Airport, New Zealand. The person, who wasn't named, was stopped because of the new legislation called the 'Collection of Fines at Airports' or more simply: Pay or Stay. He was forced to pay NZ$3,750 in unpaid reparations since 1986. ""The person intercepted owed $3,750 of reparation for an offence in 1986 and had made no payments since late 1987,"" said Rick Barker, minister for the courts in New Zealand. Can we infer that ""A person was stopped at an airport because of unpaid fines.""? Yes or no?","Suppose The first person to be stopped at an international airport because of unpaid fines happened yesterday afternoon (NZDT) at the Auckland International Airport, New Zealand. The person, who wasn't named, was stopped because of the new legislation called the 'Collection of Fines at Airports' or more simply: Pay or Stay. He was forced to pay NZ$3,750 in unpaid reparations since 1986. ""The person intercepted owed $3,750 of reparation for an offence in 1986 and had made no payments since late 1987,"" said Rick Barker, minister for the courts in New Zealand. Can we infer that ""A person was stopped at an airport because of unpaid fines.""? Yes or no?</s></s>Yes","Suppose The first person to be stopped at an international airport because of unpaid fines happened yesterday afternoon (NZDT) at the Auckland International Airport, New Zealand. The person, who wasn't named, was stopped because of the new legislation called the 'Collection of Fines at Airports' or more simply: Pay or Stay. He was forced to pay NZ$3,750 in unpaid reparations since 1986. ""The person intercepted owed $3,750 of reparation for an offence in 1986 and had made no payments since late 1987,"" said Rick Barker, minister for the courts in New Zealand. Can we infer that ""A person was stopped at an airport because of unpaid fines.""? Yes or no?</s></s>No",0,"['Yes', 'No']"
"Suppose The compilers of the OED point out that they merely record the description of how the word is used, rather than prescribe how it should be used. The term, McJob, has been in usage at least 20 years, they say. It was popularised in 1991 in Douglas Coupland's novel Generation X: Tales for an Accelerated Culture as one of the margin definitions. Here it was described as ""a low-pay, low-prestige, low-dignity, low benefit, no-future job in the service sector. Frequently considered a satisfying career choice by people who have never held one."" Can we infer that ""A ""McJob"" is a low-paid job.""? Yes or no?","Suppose The compilers of the OED point out that they merely record the description of how the word is used, rather than prescribe how it should be used. The term, McJob, has been in usage at least 20 years, they say. It was popularised in 1991 in Douglas Coupland's novel Generation X: Tales for an Accelerated Culture as one of the margin definitions. Here it was described as ""a low-pay, low-prestige, low-dignity, low benefit, no-future job in the service sector. Frequently considered a satisfying career choice by people who have never held one."" Can we infer that ""A ""McJob"" is a low-paid job.""? Yes or no?</s></s>Yes","Suppose The compilers of the OED point out that they merely record the description of how the word is used, rather than prescribe how it should be used. The term, McJob, has been in usage at least 20 years, they say. It was popularised in 1991 in Douglas Coupland's novel Generation X: Tales for an Accelerated Culture as one of the margin definitions. Here it was described as ""a low-pay, low-prestige, low-dignity, low benefit, no-future job in the service sector. Frequently considered a satisfying career choice by people who have never held one."" Can we infer that ""A ""McJob"" is a low-paid job.""? Yes or no?</s></s>No",0,"['Yes', 'No']"
"Suppose The Croatian will face competition, especially from the American of Chinese origin, Michael Chang, second-seeded in the tournament. Organizers hope that the tournament will contribute to advancing tennis in their countries. Can we infer that ""The Croatian and the Asian-American, Michael Chang (number two) will play eachother, and hopefully popularise the game in their native countries.""? Yes or no?","Suppose The Croatian will face competition, especially from the American of Chinese origin, Michael Chang, second-seeded in the tournament. Organizers hope that the tournament will contribute to advancing tennis in their countries. Can we infer that ""The Croatian and the Asian-American, Michael Chang (number two) will play eachother, and hopefully popularise the game in their native countries.""? Yes or no?</s></s>Yes","Suppose The Croatian will face competition, especially from the American of Chinese origin, Michael Chang, second-seeded in the tournament. Organizers hope that the tournament will contribute to advancing tennis in their countries. Can we infer that ""The Croatian and the Asian-American, Michael Chang (number two) will play eachother, and hopefully popularise the game in their native countries.""? Yes or no?</s></s>No",0,"['Yes', 'No']"
"Suppose On Friday evening, a car bomb exploded outside a Shiite mosque in Iskandariyah, 30 miles south of the capital, killing seven people and wounding 10, doctors said on condition of anonymity. Can we infer that ""The car bomb at the mosque in Iskandariyah exploded.""? Yes or no?","Suppose On Friday evening, a car bomb exploded outside a Shiite mosque in Iskandariyah, 30 miles south of the capital, killing seven people and wounding 10, doctors said on condition of anonymity. Can we infer that ""The car bomb at the mosque in Iskandariyah exploded.""? Yes or no?</s></s>Yes","Suppose On Friday evening, a car bomb exploded outside a Shiite mosque in Iskandariyah, 30 miles south of the capital, killing seven people and wounding 10, doctors said on condition of anonymity. Can we infer that ""The car bomb at the mosque in Iskandariyah exploded.""? Yes or no?</s></s>No",0,"['Yes', 'No']"
"Suppose Egypt on Thursday strongly criticized Israeli new Foreign Minister Avigdor Lieberman for his remarks that he refused to recognize the peace efforts initiated in 2007 in the U.S. city of Annapolis to restore the peace talks with the Palestinians, reported the state MENA news agency. Lieberman's remarks is ""regrettable,"" Egyptian Foreign Ministry spokesman Hossam Zaki was quoted as saying, adding ""his remarks are the first blow to the peace efforts to come from the Israeli new government."" Can we infer that ""Hossam Zaki is the new Foreign Minister of Israel.""? Yes or no?","Suppose Egypt on Thursday strongly criticized Israeli new Foreign Minister Avigdor Lieberman for his remarks that he refused to recognize the peace efforts initiated in 2007 in the U.S. city of Annapolis to restore the peace talks with the Palestinians, reported the state MENA news agency. Lieberman's remarks is ""regrettable,"" Egyptian Foreign Ministry spokesman Hossam Zaki was quoted as saying, adding ""his remarks are the first blow to the peace efforts to come from the Israeli new government."" Can we infer that ""Hossam Zaki is the new Foreign Minister of Israel.""? Yes or no?</s></s>Yes","Suppose Egypt on Thursday strongly criticized Israeli new Foreign Minister Avigdor Lieberman for his remarks that he refused to recognize the peace efforts initiated in 2007 in the U.S. city of Annapolis to restore the peace talks with the Palestinians, reported the state MENA news agency. Lieberman's remarks is ""regrettable,"" Egyptian Foreign Ministry spokesman Hossam Zaki was quoted as saying, adding ""his remarks are the first blow to the peace efforts to come from the Israeli new government."" Can we infer that ""Hossam Zaki is the new Foreign Minister of Israel.""? Yes or no?</s></s>No",1,"['Yes', 'No']"
"Suppose Claes denied categorically that they had ever known of the existence of an Agusta proposal, and told the NATO ambassadors that he did not know anything about an Agusta payment to the Socialist Party. Can we infer that ""NATO Secretary General Willy Claes resigned.""? Yes or no?","Suppose Claes denied categorically that they had ever known of the existence of an Agusta proposal, and told the NATO ambassadors that he did not know anything about an Agusta payment to the Socialist Party. Can we infer that ""NATO Secretary General Willy Claes resigned.""? Yes or no?</s></s>Yes","Suppose Claes denied categorically that they had ever known of the existence of an Agusta proposal, and told the NATO ambassadors that he did not know anything about an Agusta payment to the Socialist Party. Can we infer that ""NATO Secretary General Willy Claes resigned.""? Yes or no?</s></s>No",1,"['Yes', 'No']"
