null,0,1,label,selection
"Sentence: To pour hot fudge over ice cream before serving,

Choice 1: pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.

Choice 2: pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.

What is the index of the correct choice for ending for the sentence?

Answer:","Sentence: To pour hot fudge over ice cream before serving,

Choice 1: pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.

Choice 2: pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>1","Sentence: To pour hot fudge over ice cream before serving,

Choice 1: pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.

Choice 2: pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>2",0,"['1', '2']"
"Sentence: how to measure liquids

Choice 1: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.

Choice 2: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line

What is the index of the correct choice for ending for the sentence?

Answer:","Sentence: how to measure liquids

Choice 1: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.

Choice 2: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>1","Sentence: how to measure liquids

Choice 1: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.

Choice 2: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>2",1,"['1', '2']"
"Sentence: Remove hair from hair brush.

Choice 1: Cover brush head with pantyhose, use a pen to push down and collect hair.

Choice 2: Cover brush head with saran wrap, use a pen to push down and collect hair.

What is the index of the correct choice for ending for the sentence?

Answer:","Sentence: Remove hair from hair brush.

Choice 1: Cover brush head with pantyhose, use a pen to push down and collect hair.

Choice 2: Cover brush head with saran wrap, use a pen to push down and collect hair.

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>1","Sentence: Remove hair from hair brush.

Choice 1: Cover brush head with pantyhose, use a pen to push down and collect hair.

Choice 2: Cover brush head with saran wrap, use a pen to push down and collect hair.

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>2",0,"['1', '2']"
"Sentence: To smooth a wooden rod so that you can drill into it, you can

Choice 1: Heat the edges of the rod

Choice 2: Sand the edges of the rod

What is the index of the correct choice for ending for the sentence?

Answer:","Sentence: To smooth a wooden rod so that you can drill into it, you can

Choice 1: Heat the edges of the rod

Choice 2: Sand the edges of the rod

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>1","Sentence: To smooth a wooden rod so that you can drill into it, you can

Choice 1: Heat the edges of the rod

Choice 2: Sand the edges of the rod

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>2",1,"['1', '2']"
"Sentence: bath tub

Choice 1: can hold a car easily.

Choice 2: can hold a bowling ball easily.

What is the index of the correct choice for ending for the sentence?

Answer:","Sentence: bath tub

Choice 1: can hold a car easily.

Choice 2: can hold a bowling ball easily.

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>1","Sentence: bath tub

Choice 1: can hold a car easily.

Choice 2: can hold a bowling ball easily.

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>2",1,"['1', '2']"
"Sentence: How can I check and see if cupcakes are done?

Choice 1: Use a toothpick to poke the center it should come out gooey.

Choice 2: Use a toothpick to poke the center it should come out clean.

What is the index of the correct choice for ending for the sentence?

Answer:","Sentence: How can I check and see if cupcakes are done?

Choice 1: Use a toothpick to poke the center it should come out gooey.

Choice 2: Use a toothpick to poke the center it should come out clean.

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>1","Sentence: How can I check and see if cupcakes are done?

Choice 1: Use a toothpick to poke the center it should come out gooey.

Choice 2: Use a toothpick to poke the center it should come out clean.

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>2",1,"['1', '2']"
"Sentence: how do you open a wrapped present?

Choice 1: tear off all the wrapping.

Choice 2: cut off the wrapping paper.

What is the index of the correct choice for ending for the sentence?

Answer:","Sentence: how do you open a wrapped present?

Choice 1: tear off all the wrapping.

Choice 2: cut off the wrapping paper.

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>1","Sentence: how do you open a wrapped present?

Choice 1: tear off all the wrapping.

Choice 2: cut off the wrapping paper.

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>2",0,"['1', '2']"
"Sentence: slow cooker

Choice 1: can melt butter 

Choice 2: can melt copper 

What is the index of the correct choice for ending for the sentence?

Answer:","Sentence: slow cooker

Choice 1: can melt butter 

Choice 2: can melt copper 

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>1","Sentence: slow cooker

Choice 1: can melt butter 

Choice 2: can melt copper 

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>2",0,"['1', '2']"
"Sentence: shampoo

Choice 1: cleans hair from dirt

Choice 2: cleans clothes from dirt

What is the index of the correct choice for ending for the sentence?

Answer:","Sentence: shampoo

Choice 1: cleans hair from dirt

Choice 2: cleans clothes from dirt

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>1","Sentence: shampoo

Choice 1: cleans hair from dirt

Choice 2: cleans clothes from dirt

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>2",0,"['1', '2']"
"Sentence: To toast a hamburger bun, you can

Choice 1: Place it on the grill for a few minutes

Choice 2: Place it in the freezer for a few minutes

What is the index of the correct choice for ending for the sentence?

Answer:","Sentence: To toast a hamburger bun, you can

Choice 1: Place it on the grill for a few minutes

Choice 2: Place it in the freezer for a few minutes

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>1","Sentence: To toast a hamburger bun, you can

Choice 1: Place it on the grill for a few minutes

Choice 2: Place it in the freezer for a few minutes

What is the index of the correct choice for ending for the sentence?

Answer:</s></s>2",0,"['1', '2']"
