label,prediction
0,0.9698649982466526
0,0.20633173655086254
0,0.9168390483492017
1,0.05443583978783184
0,0.14657861048979698
1,0.159742366145456
1,0.59418748132916
1,0.26833222278065144
0,0.989754890075426
0,0.9870047271072898
1,0.17849381950361223
0,0.9279712175049426
0,0.01961339081337074
0,0.0014848108911574755
1,0.8477801273770258
1,0.23187204024108315
1,0.45170663019899876
0,0.2039502393769114
1,0.9999992766424867
0,0.007634449223727385
1,0.04732141091417564
1,0.5641390227504661
0,0.58735090729366
0,0.10706620273240906
0,0.06786141315458592
0,0.9728465990399352
1,0.4054322500218009
1,0.15755636156701555
0,0.9977533720550077
0,0.7189396793204633
0,0.3365521760603515
0,0.9921906788782306
1,0.3434216925468972
1,0.12771247328464072
1,0.6056312358585071
0,0.08501672925050867
0,0.410670235401092
1,0.23879764820498323
1,0.9846702101594932
1,0.7968101536932941
1,0.6991922132755273
0,0.8796094381228393
1,0.007303967862044999
1,0.353175818673212
1,0.11792284459638057
0,0.26463229928628135
0,0.015220947882612443
1,0.2574959469403866
0,0.6372964515432473
0,0.6300582060130506
1,0.4220673435068445
0,0.9999990693947043
1,0.9511404932796667
0,0.03577811916959842
0,0.30080969510836214
1,0.04243826008037061
0,0.16216490395169375
1,0.17296842133941243
1,0.7042258952421241
1,0.37266135975154324
1,0.12214383177130672
1,0.9369275672849051
0,0.9824258446374607
0,0.09841876413946048
1,0.08107948478518769
1,0.2182740208938981
0,0.13114186571457304
1,0.9990056916906923
0,0.3933485824922174
1,0.374874736414111
0,0.9765393344051396
0,0.6928402930787999
1,0.5933734823097654
1,0.0795405495711903
0,0.1287756837406994
1,0.8434645695306525
0,0.9982227930967246
1,0.986543477919348
1,0.9987079156851535
1,0.5425987125770333
0,0.9993073943064199
1,0.10080404835629084
1,0.13542286571487905
1,0.8302339245394528
0,0.1989965245179123
1,0.47209142862321885
0,0.6902297573363171
1,0.7387533650191441
1,0.9565067419089552
1,0.1040503185779596
0,0.03553847524564133
1,0.20048904041439153
1,0.9281308367067705
1,0.5446935536972609
0,0.5262980850784644
1,0.3239895572157699
0,0.26428050944904863
1,0.35328610011345435
0,0.05546238131168233
0,0.01333104613124803
0,0.18541710844912826
0,0.9977040273734228
0,0.4728967957915851
0,0.004654456237960937
1,0.028351137689874597
0,0.25668540376144056
1,0.06786543880781087
1,0.2876626347218148
0,0.36096124196237733
1,0.23440026157720362
1,0.7549788393674551
1,0.02274974173208773
0,0.4365152072160387
0,0.08263464651178865
0,0.22187844467093887
1,0.2738432622970591
0,0.8274282078271683
1,0.30280690887776995
0,0.9999129878290218
0,0.9890461619952227
1,0.8574090579501792
0,0.0140918072902592
1,0.9969807474393493
1,0.27558507713547764
1,0.7368341871698951
0,0.2780542757654918
1,0.4592402612832444
1,0.14126761134823593
1,0.14115695347283003
0,0.8241300913332464
1,0.3778567481503919
1,0.03387658410454011
1,0.3387285812822077
0,0.9934940494760158
1,0.41794015220578035
1,0.7612578582193045
1,0.07860713221927178
0,0.05274832962961043
1,0.20848208713501573
1,0.9750769870357349
0,0.9997728268814914
1,0.8611811350240035
1,0.008269933903432109
0,0.14698485285346702
1,0.8286775877455536
1,0.5533057798519391
0,0.07185626617030384
0,0.545591441537143
1,0.0316923896829433
1,0.5785945095136453
0,0.05612710122856773
0,0.06255199298226471
1,0.2740710292046896
1,0.8483752771057348
1,0.3753526431904405
1,0.8642667048888165
1,0.3733586321033768
1,0.9871680672845813
0,0.2957964931944007
0,0.3715097996924797
0,0.015586126370919799
0,0.28225015263855596
0,0.10355302490285248
1,0.8025795137180102
0,0.6996755745229909
0,0.8815143744718591
1,0.45019235893333825
1,0.9999297577756081
1,0.9986775997297556
1,0.10212582820001732
1,0.2551359308867658
1,0.786973602436434
1,0.24570453518978033
1,0.6751739007403545
1,0.05054508467911979
0,0.5392307373682705
0,0.3337715593635776
1,0.19669655159100016
0,0.018406529818531758
1,0.05409308330575014
1,0.09376543268599734
1,0.16277620168042328
0,0.08408885067552341
0,0.01718823036745831
1,0.2641092249920912
0,0.5831618401672594
1,0.9419863425496462
1,0.24783330371582968
0,0.9653410920475485
0,0.07669069139433476
1,0.8376473101009398
0,0.2189743005230849
1,0.6189452300326146
1,0.11383248673734052
1,0.5773453969910537
1,0.33800297357822345
0,0.26157964911955417
1,0.16884778140557657
1,0.3760263311138798
0,0.2937099414351398
0,0.8866022982053767
0,0.25418581072818835
0,0.0071508013779749136
0,0.19603805041831354
1,0.4031349834002994
1,0.254416589120456
0,0.3049418856968081
0,0.3833404250238712
0,0.5540221040985955
1,0.04055528285996848
1,0.23090901214851556
1,0.9414686378518367
1,0.7079841068977539
0,0.303321296386383
0,0.4745963086134684
0,0.5234619059103479
0,0.8222399824553945
0,0.9281267828224279
0,0.05759997986318834
0,0.06335850537488623
0,0.7529314467690306
0,0.9935215161983075
1,0.34856297289271554
1,0.9990246865884437
1,0.6823296106159322
0,0.227460231907476
0,0.3420769407924231
1,0.851955635064376
1,0.764954772539815
0,0.2714446480944588
1,0.5257917854560736
1,0.21623203573842412
1,0.2909784525740558
1,0.312677439705089
1,0.811712641387104
1,0.26583652355165954
0,0.2839450009896514
1,0.02707938284247343
1,0.020726709296904105
1,0.5074711914199562
0,0.369791620078804
1,0.09117910696730906
1,0.8789901033582249
1,0.1529274184009527
1,0.10027069094091985
1,0.535420120912623
1,0.1425024476782093
0,0.7895735709213869
0,0.10902621318233713
1,0.7160043283789794
0,0.09171528545436888
1,0.1063612997766968
1,0.9950359815114457
1,0.003748263843542601
1,0.3593992489550726
1,0.02817990120169381
1,0.45085016291988694
0,0.12757173309311956
1,0.020604643829591363
1,0.036675771858522555
1,0.4507874720232869
1,0.03397922456920842
0,0.09075740717769278
0,0.1691684387296719
1,0.412245938305143
1,0.549523042491017
0,0.07232515496887656
1,0.6427303682133234
0,0.24889578863717746
0,0.020519254806919095
1,0.6594059075270868
1,0.22800914081584078
1,0.8972493797236881
1,0.7363603944873071
0,0.2471240569949854
1,0.9963604659291891
1,0.8565162467735764
0,0.2852166537916122
1,0.12816207357502962
1,0.7155613952117963
0,0.24577058303867766
0,0.3566226049157196
0,0.29608939170897264
0,0.03677096326726991
1,0.1937881146472606
1,0.564656580618492
0,0.6992057022217559
0,0.35801225004182624
0,0.7211732123216928
1,0.22550982539182682
1,0.2508896005728932
1,0.8261593898536962
0,0.7123869861057328
0,0.8276531707245275
1,0.10429618449564908
1,0.31613647293949515
1,0.38297239283788687
1,0.11133973600038315
1,0.1152263451032465
1,0.20366325902439852
0,0.4354309960852929
1,0.5662926465326027
0,0.35753268139854133
0,0.5062842654997035
1,0.49274930470408934
0,0.3763620233655108
1,0.4070073184074752
0,0.5858737983152953
1,0.5362991525280092
0,0.020952007027367003
1,0.3877342706550376
0,0.9999300045334646
0,0.047948417353838944
0,0.048568737294852005
0,0.6529673940601652
1,0.8804091834264635
1,0.6671038336548775
0,0.06773604407987881
0,0.6328443530822155
1,0.025372942659457602
1,0.9999999884758396
1,0.946861229826193
1,0.1901497215274595
1,0.9626074076113587
0,0.9950729703329164
1,0.3528745282751956
0,0.2347952685129005
0,0.2704782963582644
1,0.3064798742132345
0,0.03397240670553929
1,0.15752602496504506
0,0.18416364114097777
0,0.07527643679495798
1,0.9178494617043575
1,0.6354199021316117
0,0.06530924402405235
1,0.9658469463217382
1,0.5377509750747822
0,0.07045500814204649
1,0.9004269251662521
1,0.9985924303354896
1,0.47372726416604466
1,0.3263980863390347
0,0.8146984633360977
1,0.16354945482275476
0,0.641166151963702
0,0.6709126296143438
0,0.227540941207462
0,0.40913021435929214
0,0.08590028651942894
0,0.9519792508010546
0,0.5073846594339966
0,0.4038635145776114
1,0.040786419307738284
0,0.6772967000576469
1,0.3317004141122941
0,0.557849903443365
0,0.24033734838049967
1,0.2900050560984837
0,0.0178791224973025
1,0.7854934702151709
1,0.9997977111805949
1,0.4079784296241041
0,0.3081370769315339
1,0.38351026304152785
1,0.5531159504467691
0,0.20586308861523042
0,0.007740195281116454
1,0.24692179498088818
0,0.21912308531525093
0,0.771906120629204
0,0.022921224246599314
0,0.8752630144673783
1,0.24863944480151
1,0.03568353035154847
1,0.3097317501715798
0,0.4339668373769342
1,0.15757843693229012
1,0.6427474868126808
1,0.5367561586903231
1,0.10647875280585561
1,0.3355280116564373
1,0.2580510357987604
0,0.11562151413662494
0,0.5207231486782442
1,0.3482851178196708
0,0.07867568492161622
1,0.4000168965500366
1,0.0007281584406166252
1,0.2501730498333083
0,0.5721880875226261
0,0.4759301950952172
0,0.8465808680895499
1,0.834038378375444
1,0.21470848428346476
1,0.8996908118651165
1,0.6623843641417577
0,0.029667038265558082
0,0.1535797780252312
1,0.3561217760251003
