null,0,1,label,selection
"Given a goal and 2 solutions, choose the most appropriate solution.
Goal: To pour hot fudge over ice cream before serving,
- Solution 1: pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.
- Solution 2: pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.

Answer by returning either Solution 1 or Solution 2","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: To pour hot fudge over ice cream before serving,
- Solution 1: pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.
- Solution 2: pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.

Answer by returning either Solution 1 or Solution 2</s></s>Solution 1","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: To pour hot fudge over ice cream before serving,
- Solution 1: pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.
- Solution 2: pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.

Answer by returning either Solution 1 or Solution 2</s></s>Solution 2",0,"['Solution 1', 'Solution 2']"
"Given a goal and 2 solutions, choose the most appropriate solution.
Goal: how to measure liquids
- Solution 1: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.
- Solution 2: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line

Answer by returning either Solution 1 or Solution 2","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: how to measure liquids
- Solution 1: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.
- Solution 2: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line

Answer by returning either Solution 1 or Solution 2</s></s>Solution 1","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: how to measure liquids
- Solution 1: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.
- Solution 2: Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line

Answer by returning either Solution 1 or Solution 2</s></s>Solution 2",1,"['Solution 1', 'Solution 2']"
"Given a goal and 2 solutions, choose the most appropriate solution.
Goal: Remove hair from hair brush.
- Solution 1: Cover brush head with pantyhose, use a pen to push down and collect hair.
- Solution 2: Cover brush head with saran wrap, use a pen to push down and collect hair.

Answer by returning either Solution 1 or Solution 2","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: Remove hair from hair brush.
- Solution 1: Cover brush head with pantyhose, use a pen to push down and collect hair.
- Solution 2: Cover brush head with saran wrap, use a pen to push down and collect hair.

Answer by returning either Solution 1 or Solution 2</s></s>Solution 1","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: Remove hair from hair brush.
- Solution 1: Cover brush head with pantyhose, use a pen to push down and collect hair.
- Solution 2: Cover brush head with saran wrap, use a pen to push down and collect hair.

Answer by returning either Solution 1 or Solution 2</s></s>Solution 2",0,"['Solution 1', 'Solution 2']"
"Given a goal and 2 solutions, choose the most appropriate solution.
Goal: To smooth a wooden rod so that you can drill into it, you can
- Solution 1: Heat the edges of the rod
- Solution 2: Sand the edges of the rod

Answer by returning either Solution 1 or Solution 2","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: To smooth a wooden rod so that you can drill into it, you can
- Solution 1: Heat the edges of the rod
- Solution 2: Sand the edges of the rod

Answer by returning either Solution 1 or Solution 2</s></s>Solution 1","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: To smooth a wooden rod so that you can drill into it, you can
- Solution 1: Heat the edges of the rod
- Solution 2: Sand the edges of the rod

Answer by returning either Solution 1 or Solution 2</s></s>Solution 2",1,"['Solution 1', 'Solution 2']"
"Given a goal and 2 solutions, choose the most appropriate solution.
Goal: bath tub
- Solution 1: can hold a car easily.
- Solution 2: can hold a bowling ball easily.

Answer by returning either Solution 1 or Solution 2","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: bath tub
- Solution 1: can hold a car easily.
- Solution 2: can hold a bowling ball easily.

Answer by returning either Solution 1 or Solution 2</s></s>Solution 1","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: bath tub
- Solution 1: can hold a car easily.
- Solution 2: can hold a bowling ball easily.

Answer by returning either Solution 1 or Solution 2</s></s>Solution 2",1,"['Solution 1', 'Solution 2']"
"Given a goal and 2 solutions, choose the most appropriate solution.
Goal: How can I check and see if cupcakes are done?
- Solution 1: Use a toothpick to poke the center it should come out gooey.
- Solution 2: Use a toothpick to poke the center it should come out clean.

Answer by returning either Solution 1 or Solution 2","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: How can I check and see if cupcakes are done?
- Solution 1: Use a toothpick to poke the center it should come out gooey.
- Solution 2: Use a toothpick to poke the center it should come out clean.

Answer by returning either Solution 1 or Solution 2</s></s>Solution 1","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: How can I check and see if cupcakes are done?
- Solution 1: Use a toothpick to poke the center it should come out gooey.
- Solution 2: Use a toothpick to poke the center it should come out clean.

Answer by returning either Solution 1 or Solution 2</s></s>Solution 2",1,"['Solution 1', 'Solution 2']"
"Given a goal and 2 solutions, choose the most appropriate solution.
Goal: how do you open a wrapped present?
- Solution 1: tear off all the wrapping.
- Solution 2: cut off the wrapping paper.

Answer by returning either Solution 1 or Solution 2","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: how do you open a wrapped present?
- Solution 1: tear off all the wrapping.
- Solution 2: cut off the wrapping paper.

Answer by returning either Solution 1 or Solution 2</s></s>Solution 1","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: how do you open a wrapped present?
- Solution 1: tear off all the wrapping.
- Solution 2: cut off the wrapping paper.

Answer by returning either Solution 1 or Solution 2</s></s>Solution 2",0,"['Solution 1', 'Solution 2']"
"Given a goal and 2 solutions, choose the most appropriate solution.
Goal: slow cooker
- Solution 1: can melt butter 
- Solution 2: can melt copper 

Answer by returning either Solution 1 or Solution 2","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: slow cooker
- Solution 1: can melt butter 
- Solution 2: can melt copper 

Answer by returning either Solution 1 or Solution 2</s></s>Solution 1","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: slow cooker
- Solution 1: can melt butter 
- Solution 2: can melt copper 

Answer by returning either Solution 1 or Solution 2</s></s>Solution 2",0,"['Solution 1', 'Solution 2']"
"Given a goal and 2 solutions, choose the most appropriate solution.
Goal: shampoo
- Solution 1: cleans hair from dirt
- Solution 2: cleans clothes from dirt

Answer by returning either Solution 1 or Solution 2","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: shampoo
- Solution 1: cleans hair from dirt
- Solution 2: cleans clothes from dirt

Answer by returning either Solution 1 or Solution 2</s></s>Solution 1","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: shampoo
- Solution 1: cleans hair from dirt
- Solution 2: cleans clothes from dirt

Answer by returning either Solution 1 or Solution 2</s></s>Solution 2",0,"['Solution 1', 'Solution 2']"
"Given a goal and 2 solutions, choose the most appropriate solution.
Goal: To toast a hamburger bun, you can
- Solution 1: Place it on the grill for a few minutes
- Solution 2: Place it in the freezer for a few minutes

Answer by returning either Solution 1 or Solution 2","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: To toast a hamburger bun, you can
- Solution 1: Place it on the grill for a few minutes
- Solution 2: Place it in the freezer for a few minutes

Answer by returning either Solution 1 or Solution 2</s></s>Solution 1","Given a goal and 2 solutions, choose the most appropriate solution.
Goal: To toast a hamburger bun, you can
- Solution 1: Place it on the grill for a few minutes
- Solution 2: Place it in the freezer for a few minutes

Answer by returning either Solution 1 or Solution 2</s></s>Solution 2",0,"['Solution 1', 'Solution 2']"
