label,prediction
1,0.4986470975484464
1,0.4985819669561992
1,0.4986332886722685
0,0.49858886768120353
1,0.49862714583325896
1,0.4986300929292821
0,0.4985361378258662
1,0.4985890543633453
1,0.49859903004859507
0,0.49864311992124016
1,0.4986447646575123
1,0.49858600167899875
1,0.4986284346683947
1,0.4985632169059786
1,0.4985670410352425
1,0.49859354450923743
0,0.4986005256577778
1,0.4985897904832186
1,0.49857392669534306
0,0.49857673892549753
1,0.49858964197532357
1,0.4985819492339388
0,0.49862141977396923
0,0.4985703956427838
0,0.49858378539214077
1,0.49860498358872385
0,0.4985538096889958
0,0.4986339914818556
1,0.49860733418857006
1,0.49852432478213243
1,0.49856663679709157
1,0.49859166772904406
1,0.49860511956365017
1,0.49861598440417026
0,0.49858819548988004
0,0.49859271903450136
0,0.4987751478743346
0,0.4986418616317444
0,0.4986572535435207
1,0.49860027304702326
1,0.4985783747680411
1,0.4986045966603675
0,0.4985974255941792
0,0.49864712453994137
0,0.49861070793691875
1,0.498601336464382
1,0.498663723723176
0,0.49857490920387043
1,0.498634965544465
1,0.4985783440767158
1,0.4986009554199357
0,0.49859961249177986
1,0.4986124580613997
0,0.4986241967455757
1,0.49857946766716327
0,0.4985771218760587
0,0.49861450750113023
0,0.4986345932248014
1,0.49859241672059174
1,0.49856647868003506
0,0.49834050631921933
1,0.49859480383081156
0,0.49858798647341707
0,0.49859852389622294
1,0.49856032310860243
0,0.4985809681935457
0,0.49859513352582197
1,0.49858099345609164
0,0.4985624823681319
0,0.49861207332169954
1,0.4985531129875133
1,0.49859843686644345
0,0.49859921743747404
0,0.498579569102936
1,0.49864713765879976
0,0.4985760336470922
0,0.4986119186973279
1,0.4985844101295618
1,0.4985760743097275
1,0.4985945509260107
1,0.49859839745857776
1,0.4985918380906197
1,0.498625854904894
1,0.4985764929761333
1,0.4985927602590948
1,0.4986074685297128
0,0.49855472911527166
0,0.49862070779817713
0,0.49861316943130696
1,0.4985804890295092
1,0.4986024836932523
0,0.498607517999017
1,0.49855113581753124
0,0.4986243859068456
1,0.4985625623149371
0,0.4986414610175555
1,0.4985392091026182
0,0.49860401263485205
1,0.49860128640217155
1,0.4986208962422519
0,0.49859018369781344
1,0.49859737691515493
1,0.49858719212807956
0,0.49859931334521596
1,0.49859804451484924
0,0.49862955033353973
1,0.49859610184326725
0,0.4985629330564169
0,0.4986074688342689
1,0.49861908043122655
0,0.49863199965054605
1,0.4986173207678698
0,0.4985703429617178
1,0.4986040358460929
1,0.4986322983043304
1,0.4985903992428284
0,0.4985917735771533
1,0.49857136966446197
0,0.498610441700567
1,0.4986611972724476
1,0.49843670286958136
0,0.4985312874686018
0,0.4985968081771203
0,0.4985617885406309
1,0.49858875225063554
1,0.4985980782419862
0,0.4986479763653715
0,0.49859991974390316
0,0.4986048846350631
0,0.4985609982753704
0,0.49859829209421236
0,0.49861701113163176
0,0.49861239189181517
0,0.4986861690654918
0,0.49860098229671007
1,0.4985758114576825
0,0.4985936069271574
1,0.49863373452640863
1,0.49861894702628484
1,0.498552010881056
1,0.49863060096685885
1,0.4986684406487937
1,0.49859368279990307
1,0.498573211009688
1,0.4985993324788156
0,0.498600370710312
0,0.4985889328079495
0,0.4985620166232334
1,0.49858692909651886
0,0.49845678137141125
0,0.4985866346582737
0,0.4986455383257259
1,0.49859095294553996
1,0.4986046105218972
1,0.4986457603925144
1,0.4985987622052079
1,0.4985810225943617
0,0.49858345164365514
0,0.49859189553364996
1,0.49860249263456313
1,0.49862263164846526
0,0.49862468890519385
1,0.4986415218820436
1,0.49862717723706484
1,0.4985780533036222
1,0.49859789460050435
1,0.49858509288399977
0,0.49863704940093545
0,0.49858063521187856
1,0.49863670583014946
1,0.49861830485043773
1,0.4986088440305779
0,0.4985464967881226
1,0.4987668308444273
0,0.49861097076256433
1,0.4988922686093389
0,0.4986130365695415
1,0.4985800659646338
1,0.4986090385077975
1,0.4986259523619925
1,0.49862974408906763
0,0.4985898872521682
0,0.4986179580452563
0,0.4986475998577116
0,0.49860344070607054
1,0.498606835913029
1,0.4986465706935922
1,0.49850391311622927
0,0.4987520627469905
1,0.4986257420162214
1,0.4986126054411253
0,0.4986093619472104
1,0.4986061014081042
0,0.49847837185299754
1,0.4985932757367646
1,0.49857615727119997
0,0.49855951461038445
1,0.4986323332706645
1,0.4986025894323876
0,0.4985704149066388
0,0.498542263194867
0,0.4986029756282096
0,0.49857639552516403
1,0.4985872461406538
0,0.49858819463256465
0,0.4986437457468039
1,0.498610532774346
0,0.4985791193601831
0,0.49857420135815417
1,0.4985753492412031
1,0.49860980115014997
1,0.49856932547918104
1,0.49858601761156307
1,0.4985812021561553
0,0.4985815358733316
1,0.49859030737084775
1,0.4986258931150504
0,0.4986275799336775
0,0.49859637661633327
1,0.4985412681768465
1,0.4985939373861402
0,0.49867626995480185
1,0.4986803826571435
1,0.4986528288554081
1,0.4986290922292887
1,0.49860184908809807
0,0.49853798088294754
0,0.4985872626970989
1,0.498591493012402
1,0.4985861813868578
1,0.4986021748482022
1,0.4986064633450001
0,0.4985713398341807
0,0.49858709948330615
0,0.49854270075395757
0,0.49858268889606894
1,0.49862068424400247
1,0.49858204171093684
1,0.49861828092570964
1,0.4985808791798228
1,0.49857843455581163
1,0.4985928874090869
1,0.4986059406577328
0,0.4985579007567603
1,0.49858629436800395
1,0.4986029370622326
0,0.498597515730567
1,0.49861275207280786
1,0.4985582062196725
0,0.49865847624531884
1,0.49859226578223753
0,0.49863505647109735
1,0.4985732890893842
0,0.49851961933656724
1,0.49859000910070755
1,0.4986123216833627
0,0.49864444339080805
0,0.49862322378959906
1,0.49856385636589573
0,0.49858021173253325
0,0.4986180004196634
0,0.49857201122345457
1,0.4985980965679268
0,0.49861031864252137
0,0.4986053661991818
0,0.49857610276308273
0,0.4985902800197075
0,0.49859026137613865
1,0.49863308210801094
1,0.4987130543562046
1,0.4986251719100649
1,0.4986217402038395
0,0.4985802504172184
0,0.49877012892722117
1,0.4986188073889377
1,0.4986317124417036
0,0.4986100475154385
1,0.49854736526559024
0,0.49860427275180735
0,0.49860615217240745
0,0.4985897829175007
1,0.4985756581177278
0,0.4985970651011388
0,0.49858338740379565
1,0.49860554236292476
1,0.4986066590653551
1,0.4987074514670575
1,0.49860170902202783
1,0.49858375292803025
0,0.49859609688180045
0,0.498579681002394
0,0.49858324401774845
1,0.49861620483434654
0,0.498780231606286
0,0.4986458294191098
0,0.4985987963819236
0,0.4985825680640316
1,0.49856721402250925
1,0.49861354496528393
1,0.49858410536356923
1,0.49859912279417207
0,0.4985934930449234
1,0.4986014240146911
0,0.4986023806755786
1,0.49855512583975053
1,0.49853250180878395
1,0.4985875319859223
0,0.4985837762732257
0,0.49861077098949885
1,0.4986093377080479
1,0.49852522485931605
1,0.4985790615138246
1,0.498616116346046
1,0.4984555303753465
0,0.4985975254192194
1,0.4985784624854453
1,0.49861538924415866
0,0.4985965511150723
0,0.4986027656505618
1,0.49861342915742873
0,0.4985888476164875
1,0.49860987154175596
1,0.49863497659770606
1,0.49859999767426477
0,0.4986204199990627
1,0.4985697069106984
1,0.4986195299916338
1,0.49858133493845275
0,0.498600179133976
0,0.49865826830852783
0,0.49860815744804776
1,0.4986006953490395
1,0.49861087695520795
0,0.49859961309707235
0,0.498576549244056
1,0.49862477171936215
0,0.4985763790761406
0,0.49861234062019255
1,0.49875671231394847
1,0.4985681756193464
1,0.49860629427463404
0,0.4986220867040452
0,0.49871009689831375
0,0.49859273658128356
1,0.4984292680831057
0,0.4985881413285278
0,0.49863751922900285
0,0.4985048590685074
0,0.49861106548304657
1,0.49866245571011436
0,0.49861859165047157
0,0.49861537014819385
1,0.4986317333103883
0,0.4986258251001447
0,0.498565228330113
1,0.4985929087655026
0,0.498608233645276
0,0.4985750313822758
0,0.4985685510407989
1,0.4985928348213589
1,0.49860120873021896
1,0.498560373841022
0,0.49860985531969726
0,0.49861929181213477
0,0.49861855264322885
0,0.49860492562112174
1,0.49860677183070823
0,0.49861669999211905
1,0.4985967391931754
0,0.49860404605299896
0,0.498599854622547
0,0.4985961244253196
0,0.49856749406276296
0,0.4985539079499245
1,0.49863664877025726
0,0.4986161500283714
1,0.4985930354882881
1,0.49859433624386296
0,0.4985974099773994
0,0.4986081716592542
0,0.49858948550434995
1,0.4985901009641255
1,0.49853997335570294
1,0.4985723046359493
0,0.49862039681483034
0,0.4985825981238665
1,0.4986403665141236
1,0.4985385865809586
1,0.4985805646923129
1,0.49859246925334955
0,0.49859276478236897
1,0.49859708830995964
1,0.49859003853542794
0,0.4986208641774917
0,0.49862310952695527
1,0.4985555146805734
0,0.4986306801974148
1,0.4986303343612505
0,0.4985659851731792
1,0.4986166441323231
