p0,p1,label
0.22572614872567426,0.1872487272294554,1
0.7645299737734929,0.001988962113148989,1
0.9171685572491897,0.9361415821222548,0
3.590379890691277e-05,6.63675361469312e-05,0
0.5931301755639724,0.6537678208341153,0
0.24901443915282018,0.19831088874963423,1
0.3693606555978015,0.44175352750858426,1
0.6809246570340748,0.6651165319233915,1
9.141491096847968e-05,0.0002444561965957695,0
0.03736940486962921,0.026446060354796765,1
0.7585667878528358,0.8055464208942404,0
0.5643183088190833,0.7203155257404737,1
0.00022782706315759095,0.0007607182880504616,1
0.9342654319970087,0.9438103767726294,0
0.12692262502487103,0.1742572887319037,0
0.5871353813050499,0.002821997912241645,1
0.5859177889588122,0.545424700466279,0
0.6793463723824877,0.6493646070016843,0
0.9079714799580448,0.9315517253607651,1
0.3438505062631439,0.4245806750500294,0
0.7774672633843559,0.7390003292964398,1
1.8373721477806176e-09,1.0574427075284078e-10,0
0.42639387209350965,0.29946101171993156,1
0.678284670258975,0.8553776286249237,0
0.976055994151955,0.9879767918710144,0
0.0354625735908727,0.12825596669716705,1
0.09707488439230445,0.14773176394004484,0
0.5432495582514996,0.7234905565377918,1
0.8524332168953324,0.8008368818757033,0
0.20034576491155812,0.20151819283237926,0
0.8281530760264824,0.8795787998342945,0
0.5443770248184072,0.41928361880046183,1
0.9335308247132525,0.9731716417624376,0
0.6318868754537659,0.6287225088181126,1
0.4835841417098264,0.5201342108229372,1
0.10554499558434094,0.0836142550612841,0
0.06455530030785767,0.05051430016796783,1
0.876992613811237,0.9390278203859216,0
0.47325764409493887,0.5609411011134398,0
0.7482890505540895,0.8465748830680293,1
0.9503842856580921,0.9522794664265801,0
0.20632143088601126,0.4483674106791495,0
0.9872019378821112,0.9927234966590595,0
0.0007986660275098547,0.001283118910156954,1
0.841354060337774,0.8931014163807041,1
0.008224346480090456,0.00035775090917500974,0
0.5584677670639703,0.6938756954469927,1
0.4242364007232471,0.4946289625655887,0
0.40488967848024815,0.3653964267594593,1
0.14207519357915108,0.1640338146718586,0
0.5321947715734098,0.6288841580695288,0
0.7679973886914132,0.8169541825144077,0
0.002909090012375876,0.004971889639299122,0
1.955583105297021e-08,2.355631972074909e-07,1
0.4530461370299067,0.5068261992540531,0
0.5806018453849177,0.6111383300547667,0
0.7114314606491657,0.6929709781264267,0
0.9565011365378895,0.9751140186329751,0
0.35652203354079764,0.22440091823701294,0
0.5481633956400597,0.6246018501270392,0
0.17502801745674848,0.2277076989591077,1
0.05905678494188391,0.05767288460774138,1
0.7045060441124824,0.7564792845307018,1
0.16659785054760595,0.13649148331050448,0
0.08988831407947186,0.09690528104021855,1
0.6710892524637277,0.5808534271316906,1
0.07367702974679062,0.10624445673659562,0
0.3537616235926883,0.15342832140288967,0
0.9297883118988173,0.9633485000883818,0
0.32453199878840255,0.4042998860387091,1
0.8716851494085924,0.9120209687770436,1
0.8522191531448753,0.9038160920039964,0
0.0006475316086086264,4.1745057568008704e-05,1
0.8624842641380449,0.8670945376686887,0
0.12324534685613314,0.0790331147014546,1
0.9211629674659882,0.8934639556451672,1
0.8524445210582513,0.8782584464427167,1
0.9181449534272806,0.9729496066628648,0
0.8528258037168462,0.8581523904500947,1
