p0,p1,label
0.5621793506886179,0.10396141061900213,0
0.4506585181129697,0.58484110177457,1
0.5612624749544626,0.16813060625872225,1
0.014401151713008669,0.008313202617916411,0
0.15324704495580377,0.0022425669342795882,1
0.984284904755523,0.654132670773442,0
0.009157561410177536,0.011121840843159581,0
0.0011405770854946494,0.1773986712329264,0
0.01557501520001281,0.8463691216394104,1
0.015468369162549303,0.00844468468397934,0
0.1480041073233376,0.020000704104465614,1
0.19739125033882957,0.8931750324678103,0
0.00030631019911664577,0.9975686121600428,1
0.008939197032621032,0.02480989169625791,1
0.9970464094624539,0.9905300768493592,0
0.39363812278844007,0.3302933486689768,0
0.1137204347689577,0.13437560599091644,0
5.76040703582679e-05,1.756007225705346e-05,1
0.0002178395678076488,0.9856260247332425,1
0.08902707210433203,0.9946528129441339,0
0.16695243448505187,0.4784378123474,1
0.0369929633659545,0.9847195191598636,0
0.03199599002325963,0.16893390728208962,1
0.5924850132269285,0.8500346853347536,0
0.9110619334624719,0.20207676803831784,1
0.7339978605598454,0.899648206039246,1
0.9895912961895199,0.9977265343897329,1
0.09492087064531908,0.36504064877064857,0
0.8167606534242217,0.005686985979079501,1
0.997804621958219,0.6582275618580615,1
0.6913861176092355,0.18180628292628995,1
0.1174767560457872,0.927563127161009,1
0.9203024119023071,0.9024828202270176,0
0.12652280917811043,0.6406872157893375,0
0.8269361759872979,0.954035948334365,1
0.8692048361167523,0.3018998556084407,0
0.029493976505570556,0.8099407214231468,1
0.9824309289506756,0.0948229851453862,0
0.00032483019153796113,0.013657804775638105,0
0.5297823469023151,0.7025153089021757,0
0.011472843464122709,0.002724673058676643,1
0.16455514372719093,0.7834527030986057,0
0.9891009125652837,0.4812613081362071,1
0.1893565557942904,0.738992465958112,1
0.03266995658771495,0.46290025038501637,0
0.8159197310697273,0.07977560875021691,0
0.01786834479648733,0.8281459887322762,1
0.9455581368484748,0.9959671928260359,1
0.00046609991426127946,0.24578963152917205,1
0.9814410597332659,0.9234373763460865,1
0.9514516223657035,0.9817064482464289,0
0.224690701657728,0.3411038372242387,0
0.01952282530665032,0.810500133110946,0
0.010992173538940221,0.9455744316133813,1
0.0122631926240851,0.740562974764492,0
0.30345857457097575,0.8765993612684936,1
0.3994909585165138,0.03915161998256168,1
0.007809877985282854,0.04806345806344964,0
0.6616850128787565,0.5928694502125479,1
0.011372785135662302,0.8350323453879672,1
0.03151197436106937,0.630165604384853,0
0.34002788646178794,0.08362492952865122,1
0.9579234071740299,0.5431024968759971,0
0.9897147526570813,0.06441689687301115,0
0.798723830104723,0.9897906268929194,1
0.9394472384659913,0.9377746933138025,0
0.5548380779158613,0.04527150841715892,1
0.5213330479838113,0.36204282729464127,1
0.4233565845493414,0.7956359666745514,0
0.0013807712036233075,0.35461398876941713,1
0.07339998888507376,0.0015186906362672293,1
0.9797068568627623,0.9987372489409689,1
0.16756021206249946,0.0030170068723058023,0
0.0713835733559752,0.7553105880488604,0
0.1453827440100418,0.9982197010639503,1
0.023159368513153093,0.8239864942587257,1
0.9382981465426596,0.9398830479138954,1
0.08875686804953296,0.0804997866861605,0
0.9872599748517932,0.014742543086721311,1
0.9684718923022462,0.5497819025641382,0
0.467835931553845,0.0030242277095109743,0
0.5349075134560883,0.6317257403248623,0
0.5676766029006898,0.9490883208228145,1
0.9768672535170536,0.8462354695455138,0
0.0001772643802996461,0.0023613668913492246,1
0.023789828222797942,0.024250106849275917,1
0.9999226220292153,0.09231064083132967,0
0.5625025381984541,0.6745918444068344,1
0.9121751287711002,0.860965517209653,1
0.15078975997994867,0.11706496436338931,1
0.8508487396676669,0.07018502607342077,0
0.002237739769706329,0.37344814501208,0
0.13620937926150176,0.2901818793791749,0
0.00019982164720215993,0.004789191561082269,0
0.6930420644254233,0.308363007871958,0
0.6282739123099305,0.07809953407163961,1
0.7801500293264187,0.8081776315666641,0
0.032048790765083546,0.8374235702402358,1
0.9647572448318191,0.9484941890025025,0
0.18462047948689753,0.0928676135977481,1
0.008655197384305643,0.15039207128338478,0
0.10152092623820985,0.6101285719602036,1
0.979389008833534,0.8826037895099299,0
0.7815208309811259,0.9596434735340099,1
0.3555410354721021,0.9995075077802543,1
0.45589892155349754,0.7722617989359399,0
0.9949205236103377,0.9875119344079095,1
0.13932110032021033,0.9816851712163244,0
0.7129583831187319,0.9679714404538924,0
0.9953942060393876,0.9493622743081361,1
0.6167109833600052,0.19300161750306372,1
0.1471516115377851,0.40201456382042833,0
0.039156182200931165,0.2453448018218092,0
0.01535525784380246,0.32622701443601415,1
0.0608260827193999,0.013304666951658854,0
0.06252443122135855,0.8160744713684371,1
0.029819951167564543,0.9998060928107797,0
0.8146905906343102,0.022583387695992416,1
0.05194815208587661,0.0028486609611557087,1
0.005895583332020178,0.007313151614783019,0
0.001657056087374829,0.7256152958608879,0
0.8745474383167939,0.8350774927994403,1
0.32554422878221284,0.1850999317519518,0
0.40852877136846777,0.9019432554381638,1
0.8975272049361978,0.9048845061710421,0
0.005987821007938902,0.3395076639417359,1
0.7991093425677861,0.9448899656301905,0
0.7468795813077714,0.9422440962562807,1
0.7470625293298706,0.16291763589955227,0
0.29138912532006417,0.8860304166257659,0
0.006459749888568592,0.06358789594898122,0
0.22099361902241546,0.04543124243914113,0
0.9537915205532765,0.7609002456839903,1
0.0019025657697508895,0.6430669195996589,1
0.2576358332024634,0.5107767624805652,1
0.33429955234403536,0.4212070030408758,1
0.01200493660577098,0.3939901640281692,1
0.7353580554315364,0.9858360846655846,1
0.006704387729942815,0.683217667489955,1
0.9884848226617237,0.19933036560371614,1
0.2607949078182788,0.3060617146522151,1
0.010236102743381851,0.6680673345566115,1
0.011757270531600238,0.9033401935134329,1
0.12263449478472584,0.30166581437014806,0
0.23957363554404598,0.40665481796855035,1
0.00992546915811326,0.7814035580269794,1
