null,0,1,label,selection
"The photo albums collected dust in the attic.  because... 
Choose between:
- They remained untouched for years.
- The family reminisced over the photos.","The photo albums collected dust in the attic.  because... 
Choose between:
- They remained untouched for years.
- The family reminisced over the photos.</s></s>They remained untouched for years.","The photo albums collected dust in the attic.  because... 
Choose between:
- They remained untouched for years.
- The family reminisced over the photos.</s></s>The family reminisced over the photos.",0,"['They remained untouched for years.', 'The family reminisced over the photos.']"
"The man gained weight.  so... 
Choose between:
- He got his suit altered.
- He got his shoes shined.","The man gained weight.  so... 
Choose between:
- He got his suit altered.
- He got his shoes shined.</s></s>He got his suit altered.","The man gained weight.  so... 
Choose between:
- He got his suit altered.
- He got his shoes shined.</s></s>He got his shoes shined.",0,"['He got his suit altered.', 'He got his shoes shined.']"
"The woman deleted the email.  because... 
Choose between:
- The sender tried to solicit money from her.
- The sender requested a response from her.","The woman deleted the email.  because... 
Choose between:
- The sender tried to solicit money from her.
- The sender requested a response from her.</s></s>The sender tried to solicit money from her.","The woman deleted the email.  because... 
Choose between:
- The sender tried to solicit money from her.
- The sender requested a response from her.</s></s>The sender requested a response from her.",0,"['The sender tried to solicit money from her.', 'The sender requested a response from her.']"
"The mother needed help looking after her children.  so... 
Choose between:
- She sent the children to daycare.
- She gave up custody of the children.","The mother needed help looking after her children.  so... 
Choose between:
- She sent the children to daycare.
- She gave up custody of the children.</s></s>She sent the children to daycare.","The mother needed help looking after her children.  so... 
Choose between:
- She sent the children to daycare.
- She gave up custody of the children.</s></s>She gave up custody of the children.",0,"['She sent the children to daycare.', 'She gave up custody of the children.']"
"The woman spotted her friend from across the room.  because... 
Choose between:
- The woman waved.
- The woman escaped.","The woman spotted her friend from across the room.  because... 
Choose between:
- The woman waved.
- The woman escaped.</s></s>The woman waved.","The woman spotted her friend from across the room.  because... 
Choose between:
- The woman waved.
- The woman escaped.</s></s>The woman escaped.",0,"['The woman waved.', 'The woman escaped.']"
"The woman became famous.  so... 
Choose between:
- Photographers followed her.
- Her family avoided her.","The woman became famous.  so... 
Choose between:
- Photographers followed her.
- Her family avoided her.</s></s>Photographers followed her.","The woman became famous.  so... 
Choose between:
- Photographers followed her.
- Her family avoided her.</s></s>Her family avoided her.",0,"['Photographers followed her.', 'Her family avoided her.']"
"The secretary put the caller on hold.  so... 
Choose between:
- The caller's phone lost reception.
- The caller waited on the line.","The secretary put the caller on hold.  so... 
Choose between:
- The caller's phone lost reception.
- The caller waited on the line.</s></s>The caller's phone lost reception.","The secretary put the caller on hold.  so... 
Choose between:
- The caller's phone lost reception.
- The caller waited on the line.</s></s>The caller waited on the line.",1,"[""The caller's phone lost reception."", 'The caller waited on the line.']"
"The tenants were evicted from the apartment.  because... 
Choose between:
- They neglected to pay their rent.
- They got along with their landlord.","The tenants were evicted from the apartment.  because... 
Choose between:
- They neglected to pay their rent.
- They got along with their landlord.</s></s>They neglected to pay their rent.","The tenants were evicted from the apartment.  because... 
Choose between:
- They neglected to pay their rent.
- They got along with their landlord.</s></s>They got along with their landlord.",0,"['They neglected to pay their rent.', 'They got along with their landlord.']"
"The woman lavished her friend with flattery.  because... 
Choose between:
- She wanted to ask her friend for a favor.
- She was irritated with her friend's whining.","The woman lavished her friend with flattery.  because... 
Choose between:
- She wanted to ask her friend for a favor.
- She was irritated with her friend's whining.</s></s>She wanted to ask her friend for a favor.","The woman lavished her friend with flattery.  because... 
Choose between:
- She wanted to ask her friend for a favor.
- She was irritated with her friend's whining.</s></s>She was irritated with her friend's whining.",0,"['She wanted to ask her friend for a favor.', ""She was irritated with her friend's whining.""]"
"The girl desired her parent's approval.  so... 
Choose between:
- She ran away from home.
- She obeyed her parent's rules.","The girl desired her parent's approval.  so... 
Choose between:
- She ran away from home.
- She obeyed her parent's rules.</s></s>She ran away from home.","The girl desired her parent's approval.  so... 
Choose between:
- She ran away from home.
- She obeyed her parent's rules.</s></s>She obeyed her parent's rules.",1,"['She ran away from home.', ""She obeyed her parent's rules.""]"
"The screen on the laptop went black.  because... 
Choose between:
- The laptop's warranty expired.
- The laptop's battery died.","The screen on the laptop went black.  because... 
Choose between:
- The laptop's warranty expired.
- The laptop's battery died.</s></s>The laptop's warranty expired.","The screen on the laptop went black.  because... 
Choose between:
- The laptop's warranty expired.
- The laptop's battery died.</s></s>The laptop's battery died.",1,"[""The laptop's warranty expired."", ""The laptop's battery died.""]"
"My daughter suffered an allergy attack.  so... 
Choose between:
- I encouraged her to take deep breaths.
- I took her to the emergency room.","My daughter suffered an allergy attack.  so... 
Choose between:
- I encouraged her to take deep breaths.
- I took her to the emergency room.</s></s>I encouraged her to take deep breaths.","My daughter suffered an allergy attack.  so... 
Choose between:
- I encouraged her to take deep breaths.
- I took her to the emergency room.</s></s>I took her to the emergency room.",1,"['I encouraged her to take deep breaths.', 'I took her to the emergency room.']"
"I stood on one foot.  so... 
Choose between:
- My balance wavered.
- I kneeled down.","I stood on one foot.  so... 
Choose between:
- My balance wavered.
- I kneeled down.</s></s>My balance wavered.","I stood on one foot.  so... 
Choose between:
- My balance wavered.
- I kneeled down.</s></s>I kneeled down.",0,"['My balance wavered.', 'I kneeled down.']"
"My jaw dropped open.  because... 
Choose between:
- I was unhappy.
- I was shocked.","My jaw dropped open.  because... 
Choose between:
- I was unhappy.
- I was shocked.</s></s>I was unhappy.","My jaw dropped open.  because... 
Choose between:
- I was unhappy.
- I was shocked.</s></s>I was shocked.",1,"['I was unhappy.', 'I was shocked.']"
"The woman gave the man her phone number.  because... 
Choose between:
- She was attracted to him.
- She was repulsed by him.","The woman gave the man her phone number.  because... 
Choose between:
- She was attracted to him.
- She was repulsed by him.</s></s>She was attracted to him.","The woman gave the man her phone number.  because... 
Choose between:
- She was attracted to him.
- She was repulsed by him.</s></s>She was repulsed by him.",0,"['She was attracted to him.', 'She was repulsed by him.']"
"The administrator cleared her throat.  so... 
Choose between:
- The meeting was postponed.
- The meeting commenced.","The administrator cleared her throat.  so... 
Choose between:
- The meeting was postponed.
- The meeting commenced.</s></s>The meeting was postponed.","The administrator cleared her throat.  so... 
Choose between:
- The meeting was postponed.
- The meeting commenced.</s></s>The meeting commenced.",1,"['The meeting was postponed.', 'The meeting commenced.']"
"The woman was mistaken for her sister.  because... 
Choose between:
- The woman was close with her sister.
- The woman looked like her sister.","The woman was mistaken for her sister.  because... 
Choose between:
- The woman was close with her sister.
- The woman looked like her sister.</s></s>The woman was close with her sister.","The woman was mistaken for her sister.  because... 
Choose between:
- The woman was close with her sister.
- The woman looked like her sister.</s></s>The woman looked like her sister.",1,"['The woman was close with her sister.', 'The woman looked like her sister.']"
"The teacher caught the student chewing gum.  so... 
Choose between:
- The gum stuck to the student's shoe.
- The student spit out the gum.","The teacher caught the student chewing gum.  so... 
Choose between:
- The gum stuck to the student's shoe.
- The student spit out the gum.</s></s>The gum stuck to the student's shoe.","The teacher caught the student chewing gum.  so... 
Choose between:
- The gum stuck to the student's shoe.
- The student spit out the gum.</s></s>The student spit out the gum.",1,"[""The gum stuck to the student's shoe."", 'The student spit out the gum.']"
"The detective flashed his badge to the police officer.  so... 
Choose between:
- The police officer confiscated the detective's badge.
- The police officer let the detective enter the crime scene.","The detective flashed his badge to the police officer.  so... 
Choose between:
- The police officer confiscated the detective's badge.
- The police officer let the detective enter the crime scene.</s></s>The police officer confiscated the detective's badge.","The detective flashed his badge to the police officer.  so... 
Choose between:
- The police officer confiscated the detective's badge.
- The police officer let the detective enter the crime scene.</s></s>The police officer let the detective enter the crime scene.",1,"[""The police officer confiscated the detective's badge."", 'The police officer let the detective enter the crime scene.']"
"The man fell unconscious.  because... 
Choose between:
- The assailant struck the man in the head.
- The assailant took the man's wallet.","The man fell unconscious.  because... 
Choose between:
- The assailant struck the man in the head.
- The assailant took the man's wallet.</s></s>The assailant struck the man in the head.","The man fell unconscious.  because... 
Choose between:
- The assailant struck the man in the head.
- The assailant took the man's wallet.</s></s>The assailant took the man's wallet.",0,"['The assailant struck the man in the head.', ""The assailant took the man's wallet.""]"
"The driver slammed on his brakes.  because... 
Choose between:
- A deer appeared on the road.
- The car radio shut off.","The driver slammed on his brakes.  because... 
Choose between:
- A deer appeared on the road.
- The car radio shut off.</s></s>A deer appeared on the road.","The driver slammed on his brakes.  because... 
Choose between:
- A deer appeared on the road.
- The car radio shut off.</s></s>The car radio shut off.",0,"['A deer appeared on the road.', 'The car radio shut off.']"
"The trip took a long time.  because... 
Choose between:
-  The driver talked the whole way.
- The driver made a wrong turn.","The trip took a long time.  because... 
Choose between:
-  The driver talked the whole way.
- The driver made a wrong turn.</s></s>The driver talked the whole way.","The trip took a long time.  because... 
Choose between:
-  The driver talked the whole way.
- The driver made a wrong turn.</s></s>The driver made a wrong turn.",1,"['The driver talked the whole way.', 'The driver made a wrong turn.']"
"The mother scolded her daughter.  because... 
Choose between:
- Her daughter burped at the kitchen table.
- Her daughter set the kitchen table.","The mother scolded her daughter.  because... 
Choose between:
- Her daughter burped at the kitchen table.
- Her daughter set the kitchen table.</s></s>Her daughter burped at the kitchen table.","The mother scolded her daughter.  because... 
Choose between:
- Her daughter burped at the kitchen table.
- Her daughter set the kitchen table.</s></s>Her daughter set the kitchen table.",0,"['Her daughter burped at the kitchen table.', 'Her daughter set the kitchen table.']"
"The woman got away with the crime.  because... 
Choose between:
- Her accomplice was apprehended.
- She destroyed the evidence.","The woman got away with the crime.  because... 
Choose between:
- Her accomplice was apprehended.
- She destroyed the evidence.</s></s>Her accomplice was apprehended.","The woman got away with the crime.  because... 
Choose between:
- Her accomplice was apprehended.
- She destroyed the evidence.</s></s>She destroyed the evidence.",1,"['Her accomplice was apprehended.', 'She destroyed the evidence.']"
"The children ran through the sprinkler.  because... 
Choose between:
- They ate popsicles.
- They were hot.","The children ran through the sprinkler.  because... 
Choose between:
- They ate popsicles.
- They were hot.</s></s>They ate popsicles.","The children ran through the sprinkler.  because... 
Choose between:
- They ate popsicles.
- They were hot.</s></s>They were hot.",1,"['They ate popsicles.', 'They were hot.']"
"The man drank water with his meal.  because... 
Choose between:
- His meal was cold.
- His meal was spicy.","The man drank water with his meal.  because... 
Choose between:
- His meal was cold.
- His meal was spicy.</s></s>His meal was cold.","The man drank water with his meal.  because... 
Choose between:
- His meal was cold.
- His meal was spicy.</s></s>His meal was spicy.",1,"['His meal was cold.', 'His meal was spicy.']"
