log_prob_0,log_prob_1,higher_prob,label,calibrated
2.040743,0.58618337,0,0,1
1.5932759,0.054173887,0,1,0
2.438891,1.0366788,0,1,0
2.004249,-0.22166376,0,0,1
2.4176106,0.88454646,0,1,0
1.2552986,-0.12315771,0,1,0
2.1275272,0.2371559,0,1,0
1.5352256,0.38742924,0,1,0
1.8232608,0.83997935,0,0,1
2.8379197,1.2134584,0,0,1
1.9976075,0.3505004,0,0,1
1.9678627,0.8374417,0,0,1
1.8271846,0.016561836,0,1,0
1.9393611,1.0635238,0,0,1
2.0519762,0.20899865,0,0,1
1.8797293,0.22911388,0,1,0
1.9245182,0.7308729,0,1,0
1.9716959,0.6473383,0,1,0
1.8501102,1.1315192,0,1,0
1.77623,0.02457644,0,0,1
1.7183256,0.28204256,0,0,1
1.2771637,0.13585499,0,1,0
2.1670535,0.72414875,0,0,1
2.0170822,1.1472561,0,0,1
1.8025427,0.91088706,0,1,0
1.9838426,1.1562984,0,0,1
2.0052967,0.8529131,0,0,1
2.2676373,0.96188116,0,1,0
1.7622383,0.0033868402,0,1,0
1.319031,0.20447955,0,1,0
0.9170732,0.53985596,0,1,0
2.476029,1.2844808,0,0,1
1.7682397,-0.08169842,0,0,1
1.6311764,-0.16418315,0,0,1
2.0573864,0.48090068,0,1,0
1.898366,1.003118,0,0,1
2.0424829,1.1105437,0,0,1
1.7978116,1.1281464,0,1,0
1.9988675,-0.09706186,0,1,0
1.7041087,0.73562586,0,1,0
1.5962969,-0.04702854,0,0,1
2.0474868,0.7062144,0,1,0
1.6194547,-0.32880047,0,0,1
2.0356755,0.3632677,0,0,1
1.4432807,0.62125576,0,0,1
1.5518581,0.25450346,0,1,0
1.751539,0.12468746,0,0,1
1.5362152,-0.33314618,0,1,0
1.6259059,0.74923325,0,1,0
1.4906893,0.74165785,0,1,0
1.7253841,0.16577634,0,1,0
1.9010695,0.12891626,0,0,1
1.9808838,0.3835697,0,0,1
2.0836105,0.26532346,0,1,0
1.5295019,0.6711833,0,1,0
2.1593204,1.0543674,0,1,0
1.8740387,0.34267497,0,1,0
1.6582716,0.05090472,0,0,1
1.6496003,0.34736943,0,1,0
1.3480384,-0.20925048,0,0,1
2.271868,0.41494888,0,1,0
2.0747378,1.5968713,0,1,0
2.0603466,0.40332353,0,1,0
1.9051287,1.289892,0,1,0
2.025122,0.8739276,0,0,1
1.8270802,0.353397,0,1,0
1.0737729,-0.4110337,0,1,0
1.3009808,0.0078395605,0,1,0
1.8047872,0.40863824,0,1,0
1.8468219,0.76955795,0,0,1
1.759939,0.31714842,0,1,0
1.2985165,0.1440836,0,1,0
2.3259943,0.072494596,0,0,1
2.5205846,1.1557221,0,0,1
2.2407207,0.67929983,0,1,0
2.0517898,0.48289773,0,0,1
1.8863368,0.9352586,0,1,0
1.7842529,0.5356556,0,0,1
2.0280352,0.89583737,0,0,1
2.0823379,0.56376344,0,0,1
2.254214,-0.072203964,0,0,1
2.443984,0.8073131,0,0,1
1.8699547,0.30457267,0,0,1
2.3392928,0.95170593,0,0,1
1.5976155,0.9213496,0,1,0
2.2613382,0.3275289,0,1,0
2.0446556,0.67959774,0,0,1
2.0397284,-0.32622823,0,0,1
1.8242649,0.6006353,0,1,0
0.84089863,-0.53287333,0,0,1
1.8076884,0.27062392,0,1,0
2.0213647,0.6492252,0,0,1
0.91331375,-0.15332893,0,1,0
2.10743,0.6849829,0,1,0
0.89560443,0.048201412,0,1,0
1.9521959,0.7694043,0,1,0
2.341639,1.110653,0,1,0
1.4468524,0.29596746,0,1,0
2.1327336,0.90094924,0,1,0
2.2563946,0.17971423,0,0,1
1.7890437,-0.09070131,0,0,1
1.761667,0.03188172,0,1,0
1.9113402,0.8641853,0,1,0
1.6070037,0.10203679,0,1,0
1.670053,0.42935336,0,0,1
1.7352076,0.29144564,0,0,1
1.8945417,-0.09162822,0,0,1
1.5327846,0.57307845,0,1,0
1.8594706,0.43461835,0,1,0
1.9940488,0.35525724,0,1,0
1.9949872,0.5133714,0,0,1
1.586874,0.0025649965,0,0,1
1.6665169,0.86838955,0,0,1
1.8461709,1.0983726,0,1,0
2.015947,0.16549307,0,0,1
1.6313791,1.632036,1,0,0
1.688643,0.77319443,0,1,0
2.0028217,1.136874,0,0,1
1.9175344,0.26699936,0,1,0
1.230785,0.38449562,0,1,0
2.1711705,0.20107193,0,0,1
2.0327601,-0.17399397,0,0,1
2.3745937,1.6123557,0,1,0
1.4528977,0.7695112,0,1,0
1.6662068,0.9887963,0,1,0
1.616854,0.61233234,0,1,0
1.3845465,-0.69869494,0,1,0
1.93279,0.37056693,0,0,1
1.6705321,0.3104829,0,1,0
1.5364585,0.7852783,0,1,0
2.0562253,1.0353215,0,0,1
2.3434236,-0.24208084,0,1,0
2.0677528,0.7745155,0,1,0
1.405406,0.53657764,0,1,0
2.121444,0.7394891,0,0,1
1.7160242,-0.38404655,0,0,1
1.9917983,0.18421377,0,0,1
1.533606,0.8986586,0,1,0
1.5261935,0.4622665,0,1,0
1.149307,0.6716451,0,1,0
2.1291192,0.40094316,0,0,1
1.4473774,0.4239278,0,1,0
1.8438562,-0.085070565,0,0,1
1.1991518,-0.40030348,0,0,1
1.2116342,-0.37762392,0,1,0
0.81216717,-0.27141488,0,1,0
2.249572,1.2850559,0,0,1
1.5897721,0.23272616,0,1,0
1.9456184,0.75556636,0,1,0
1.5524976,0.807474,0,1,0
1.5878493,0.5706693,0,1,0
2.0703373,0.29418346,0,0,1
1.8228799,0.28579438,0,1,0
1.4444519,0.20722753,0,1,0
1.7009351,0.45035294,0,0,1
2.0153584,0.68052334,0,0,1
2.1787755,0.31282663,0,0,1
1.8638847,0.21395564,0,0,1
