log_prob_0,log_prob_1,higher_prob,label,calibrated
2.372686,0.35609502,0,0,1
1.7174947,0.9688167,0,0,1
2.7329202,1.1083086,0,1,0
1.1266227,0.46231222,0,1,0
2.0667474,1.3946147,0,1,0
1.2801797,0.045814753,0,1,0
1.7009648,0.88941765,0,1,0
2.291217,0.6583537,0,0,1
2.2349625,1.2167969,0,0,1
1.3382726,0.31710702,0,1,0
2.2946963,0.6762197,0,0,1
1.2235402,0.46910563,0,0,1
1.595124,-0.05696556,0,1,0
0.6185359,0.65280193,1,0,0
1.086021,1.0135851,0,1,0
2.380019,-0.0050723553,0,1,0
2.1232114,0.7443728,0,0,1
1.6828048,0.2694245,0,0,1
2.614488,0.4421216,0,0,1
2.2915354,0.5085479,0,0,1
1.6283903,0.22320253,0,0,1
1.6416833,0.3573479,0,1,0
0.6699357,-1.1412308,0,0,1
1.9573722,1.1884031,0,1,0
2.510417,1.2095824,0,1,0
1.8852417,1.0738485,0,1,0
1.6796359,0.7076,0,1,0
2.4556968,1.0983322,0,0,1
1.7987022,0.4208331,0,1,0
2.36873,0.8225319,0,0,1
1.3189441,0.72596776,0,0,1
2.0208602,-0.16316807,0,0,1
1.0086937,0.6692696,0,1,0
1.3996254,0.59070486,0,1,0
1.7730212,0.9431276,0,1,0
2.0872226,1.1619958,0,1,0
2.6814075,1.4360186,0,0,1
2.1233578,1.2258103,0,1,0
1.8282845,-0.3210978,0,0,1
2.0119445,0.33537647,0,0,1
1.8265312,0.41481102,0,0,1
2.6430993,1.6111997,0,0,1
1.3205286,0.4306818,0,0,1
0.9240209,0.13944295,0,1,0
1.4299574,0.12175915,0,0,1
2.064068,0.51246387,0,0,1
2.4041166,0.28715667,0,0,1
2.553383,0.095496416,0,0,1
1.8317137,0.13960601,0,0,1
1.9537052,1.1997039,0,1,0
2.3746195,0.28282076,0,0,1
0.93179846,0.78059196,0,1,0
2.0969832,0.96923375,0,1,0
1.8297439,0.89663684,0,0,1
2.7332408,0.23649782,0,0,1
1.43524,0.8961363,0,1,0
1.9387634,-0.3585589,0,0,1
1.5612507,0.8193059,0,0,1
1.9498645,0.9227889,0,1,0
1.7079139,-0.7832453,0,0,1
1.9042239,0.108126044,0,1,0
1.6953864,0.36050683,0,0,1
0.04592824,-0.1974918,0,1,0
2.4846392,0.8214247,0,0,1
2.0069504,0.60654175,0,1,0
2.3061094,0.9104595,0,1,0
1.7704628,-1.3935063,0,1,0
1.4398118,0.18591538,0,0,1
1.3970591,0.44869992,0,1,0
2.1687016,1.1017215,0,1,0
1.3660362,-0.09077731,0,0,1
1.4302669,0.78636706,0,1,0
1.8867342,-0.29952988,0,0,1
1.7361072,1.9957304,1,1,1
2.031163,1.0371163,0,1,0
2.1222086,1.3939211,0,1,0
1.6554384,1.0593929,0,1,0
1.4964148,0.83272016,0,0,1
1.985096,0.1788615,0,0,1
2.315864,0.00032147765,0,0,1
1.0075239,0.7264488,0,1,0
2.071067,0.7360937,0,0,1
2.0701838,1.0264739,0,1,0
2.0932305,1.1786859,0,1,0
1.8675058,0.89716935,0,1,0
2.3172858,1.0607975,0,0,1
2.0394516,1.2511835,0,1,0
2.001521,0.24064386,0,0,1
2.2383428,0.96187425,0,1,0
0.7360758,-0.21643779,0,1,0
2.6657975,0.7706199,0,1,0
