log_prob_0,log_prob_1,higher_prob,label,calibrated
1.9795133,0.9033303,0,1,0
2.3451204,0.8989512,0,0,1
1.3221526,0.12517613,0,0,1
2.2664423,0.38421413,0,0,1
2.4748132,-0.189605,0,0,1
1.589183,-0.42810765,0,1,0
1.7424425,-0.4037572,0,0,1
1.0548512,0.48987013,0,1,0
1.3903877,0.28249514,0,1,0
1.7007228,0.81233037,0,1,0
1.5422734,-0.032803,0,1,0
1.7212672,0.3136422,0,0,1
2.6257744,0.5232095,0,0,1
1.9646945,0.1669701,0,1,0
2.087923,0.08007568,0,0,1
2.179786,0.75104606,0,1,0
0.79675084,-0.13688415,0,0,1
0.7951682,-0.004546106,0,1,0
1.2991718,0.2480894,0,1,0
1.7589866,0.664375,0,1,0
1.9934402,-1.0298108,0,0,1
1.0585201,0.27709156,0,1,0
1.6443843,1.2041801,0,0,1
2.7468274,0.7545061,0,0,1
1.3030045,0.8748803,0,1,0
2.361166,0.33357856,0,1,0
2.324757,1.1723849,0,0,1
0.86665463,0.21222891,0,1,0
1.4835227,0.13974035,0,1,0
1.496166,0.9383976,0,0,1
2.0070004,0.9422767,0,0,1
1.6101005,0.86760557,0,1,0
2.0325549,0.2569127,0,0,1
1.2717891,-0.24724324,0,0,1
1.3131835,-0.92459846,0,0,1
1.6938834,-0.5026059,0,0,1
2.2428231,0.20492402,0,0,1
1.7424705,0.72162175,0,1,0
1.6282234,-0.2916566,0,1,0
1.5229741,-0.29382193,0,0,1
1.2164893,-0.18746471,0,0,1
1.8119919,0.8409364,0,0,1
1.5511487,1.5354877,0,1,0
1.5998762,-0.64165616,0,1,0
1.4074836,0.58495563,0,1,0
1.628141,0.98469734,0,0,1
1.8379803,-0.2280736,0,1,0
1.6616658,-0.9686878,0,0,1
1.8537707,0.8005434,0,1,0
1.8954732,-0.27132565,0,1,0
1.1149935,0.05838597,0,1,0
1.7063121,1.1197228,0,1,0
1.0696675,-0.35140264,0,1,0
1.9610351,1.1266844,0,1,0
1.9159119,0.061468422,0,1,0
2.0237691,0.025660872,0,0,1
1.4343314,-0.90543216,0,0,1
1.767885,0.03574863,0,1,0
1.0805445,0.6434454,0,1,0
2.301077,0.53057486,0,0,1
2.2700853,0.24237458,0,0,1
2.8045197,0.47465113,0,0,1
1.7948076,0.20532538,0,1,0
1.1296921,-0.2458098,0,1,0
1.8329996,-0.45719808,0,0,1
2.5261335,-0.37614426,0,1,0
0.9541852,0.27600235,0,1,0
0.08593215,-0.6084887,0,1,0
2.293573,-0.405978,0,1,0
2.3787026,0.4954424,0,0,1
2.2297523,0.90458083,0,1,0
1.5898381,-0.337323,0,0,1
1.0995138,0.5291602,0,1,0
1.7541747,0.48056942,0,0,1
2.342773,-0.014169902,0,0,1
1.5759989,0.027650923,0,1,0
1.2510848,-0.18561527,0,0,1
1.966272,0.41138554,0,1,0
0.5235513,-0.943366,0,1,0
1.5011029,0.32893175,0,1,0
1.9923298,-0.49195215,0,0,1
1.537883,-0.6146086,0,0,1
2.508874,0.5840701,0,0,1
2.070077,-0.39525324,0,0,1
1.6445284,0.70861614,0,1,0
2.5838866,-0.6481696,0,1,0
1.3495008,-0.4647535,0,1,0
1.440324,0.11806458,0,0,1
2.0520387,0.12976837,0,0,1
2.1772835,0.45127845,0,0,1
1.8206581,0.47049308,0,1,0
2.4531286,0.7575655,0,1,0
1.9437726,-0.42566848,0,1,0
2.0464349,0.089042306,0,1,0
1.7900369,-0.20953196,0,1,0
1.7639332,0.7409088,0,0,1
1.7757554,0.010541946,0,0,1
1.7778441,0.29987314,0,1,0
1.6947157,0.70476043,0,0,1
1.9582038,0.6793265,0,0,1
1.4555551,0.18851897,0,0,1
2.0198345,0.12834945,0,0,1
-0.5493862,-1.3507264,0,1,0
2.060059,-0.039838925,0,1,0
1.5939434,0.48024997,0,0,1
1.1926717,0.7419047,0,1,0
-0.8130663,-1.1004834,0,1,0
1.8680068,0.5569841,0,1,0
-0.010715485,-0.15440711,0,1,0
1.5117767,-0.71291476,0,0,1
1.812118,0.49986124,0,1,0
2.0258105,1.3297213,0,0,1
1.7671084,0.7135563,0,1,0
1.7873422,0.038301647,0,1,0
2.2983375,0.38104826,0,0,1
1.9846859,0.81126803,0,1,0
1.3021326,0.8764674,0,1,0
1.9348539,0.4949566,0,1,0
1.0101165,0.7195262,0,1,0
1.401218,-0.5041755,0,1,0
1.2712088,0.24518862,0,1,0
2.0811577,-0.07610446,0,0,1
1.5231357,0.42458153,0,1,0
2.6853275,0.1688748,0,0,1
2.6292372,0.88835776,0,0,1
1.825923,-0.7717107,0,0,1
1.4862115,0.4538331,0,1,0
2.066372,1.199374,0,0,1
0.43736917,0.7587309,1,1,1
2.666973,0.07776785,0,0,1
0.34317142,-0.17898467,0,1,0
1.6649175,0.030499011,0,1,0
1.7595139,-0.1631299,0,0,1
2.1742458,-0.6302857,0,0,1
2.1426973,0.46855107,0,0,1
1.2162976,-1.0760092,0,0,1
1.6460966,-0.108942896,0,0,1
2.3045344,-0.5591534,0,0,1
1.1923877,0.17889751,0,1,0
2.1448302,0.51341903,0,1,0
1.7897803,0.43299127,0,1,0
1.78811,1.2972803,0,1,0
1.3752728,1.1049185,0,1,0
2.2283125,0.13759598,0,0,1
2.4478295,0.15809342,0,0,1
1.6148674,-0.1113469,0,1,0
1.2819133,-0.80231094,0,0,1
1.8819458,0.975947,0,1,0
2.3403654,1.184154,0,0,1
1.5133954,-0.77682084,0,0,1
1.9447863,-0.21493566,0,0,1
1.4501069,-0.2987612,0,1,0
1.4550679,0.7584506,0,0,1
1.7222784,0.2647571,0,1,0
1.7505345,1.5561013,0,1,0
