log_prob_0,log_prob_1,higher_prob,label,calibrated
1.6621916,0.50003517,0,0,1
1.2887961,1.0811589,0,0,1
0.7714133,0.8815248,1,1,1
0.46793106,-0.07784739,0,1,0
-0.13580999,0.476031,1,1,1
0.7439258,0.3523014,0,1,0
1.2439601,-0.14311454,0,0,1
1.6935457,0.46500152,0,0,1
1.1843721,-0.13691424,0,0,1
2.1826692,1.1924734,0,0,1
1.0624998,0.35351372,0,0,1
1.0569868,0.8081759,0,1,0
0.6591147,1.4618459,1,1,1
1.9635246,0.2003814,0,0,1
0.94254357,1.1040297,1,1,1
1.5711648,1.0553557,0,0,1
1.9073308,-0.38435185,0,0,1
0.5147577,0.1581297,0,1,0
0.88552904,0.2672127,0,1,0
1.4805381,0.8152842,0,0,1
1.193986,0.13477507,0,0,1
0.9799043,-0.18537372,0,1,0
1.7537606,1.376961,0,0,1
-0.7189293,0.82728446,1,1,1
0.68671805,1.2988696,1,1,1
1.5615747,1.2801728,0,1,0
1.1401683,0.5627564,0,1,0
0.4767449,-0.051780835,0,1,0
1.0294337,0.30400085,0,1,0
1.124925,-0.17552704,0,0,1
1.5058105,0.54406416,0,0,1
1.9273093,1.2629745,0,0,1
0.06076497,1.1715343,1,1,1
0.35963333,0.20759803,0,1,0
1.0555505,-0.18621738,0,0,1
0.41038537,-0.2601394,0,1,0
1.4628326,0.35830304,0,0,1
0.32176352,0.82201076,1,1,1
1.012393,-0.16833943,0,0,1
1.1587322,0.47604907,0,1,0
1.143663,0.16511935,0,0,1
1.4698422,-0.716089,0,0,1
0.3044517,0.95163465,1,1,1
-0.52179104,-0.6183615,0,0,1
1.6886084,0.39810598,0,0,1
1.3895681,1.0886266,0,1,0
1.6828781,0.2334111,0,0,1
1.1343029,-0.5707189,0,0,1
0.18655537,0.9416486,1,1,1
1.2989994,-0.08272052,0,0,1
1.4031672,0.47789982,0,0,1
1.4655616,0.5807994,0,0,1
0.82086056,-0.40588903,0,1,0
0.76102483,0.7483878,0,1,0
1.0530297,1.4215162,1,1,1
1.0204375,0.42617974,0,0,1
0.23081192,0.19205983,0,1,0
2.3262293,0.28895867,0,1,0
1.7114114,0.7439181,0,0,1
1.868014,0.2507106,0,0,1
1.5891733,1.1061726,0,1,0
1.1918039,1.3037674,1,1,1
1.7673699,0.52089524,0,0,1
1.3035315,-1.0977507,0,1,0
1.421762,-0.6127196,0,0,1
0.51317674,0.020777464,0,1,0
-0.094340906,0.8844732,1,1,1
0.097578675,-0.8286738,0,1,0
1.5070696,0.46594685,0,0,1
0.7197233,0.4979103,0,1,0
0.8582454,0.8392513,0,1,0
0.9556812,0.6167199,0,1,0
0.047469728,0.37889585,1,1,1
1.3174484,0.65185803,0,0,1
