log_prob_0,log_prob_1,higher_prob,label,calibrated
-0.7792193,-0.2956122,1,1,1
-2.0050843,-0.9554446,1,1,1
3.502959,-3.8390846,0,0,1
2.3127713,-2.8490715,0,0,1
-2.8907485,-3.738581,0,0,1
-4.6116867,0.99766225,1,1,1
-0.6547104,-2.3333116,0,0,1
1.3794285,-3.4458501,0,0,1
-1.0507121,-1.4380716,0,0,1
1.2784574,-2.1349225,0,0,1
-4.906221,3.2024071,1,1,1
-2.1296449,-0.6559122,1,1,1
-2.8038907,-0.35943997,1,1,1
-0.2421819,-1.018753,0,0,1
2.4947915,-3.2198882,0,0,1
0.4227925,-3.5610476,0,0,1
-4.1877165,-4.4356494,0,0,1
-2.8832521,1.0279788,1,1,1
1.390427,-4.590459,0,0,1
-0.13251126,-0.6768056,0,0,1
1.3153334,-0.44369632,0,0,1
-3.1268852,-0.9557852,1,1,1
-3.2878008,-4.13763,0,0,1
-1.925525,-0.31616467,1,1,1
-2.8675473,0.26934147,1,1,1
-4.7845964,2.3648148,1,1,1
-1.1526453,1.4452453,1,1,1
1.3650074,-4.018347,0,0,1
-0.7420461,-1.7836387,0,0,1
-0.031850487,-2.2662754,0,0,1
-0.7806625,-2.5078912,0,0,1
4.1070533,-4.5176377,0,0,1
-4.1989317,0.9862058,1,1,1
2.0035129,-2.249839,0,0,1
-3.5918572,-3.401633,1,1,1
-2.8123946,-3.0855722,0,0,1
-5.103969,-1.6131206,1,1,1
3.5783653,-2.1913223,0,0,1
-2.1671221,2.0865066,1,1,1
-4.7543287,2.904643,1,1,1
-1.6767063,-1.1968145,1,1,1
-0.33630782,-0.0051897205,1,1,1
-1.5338202,-2.3074641,0,0,1
-0.43360305,0.8398724,1,1,1
-1.7676136,2.486382,1,1,1
-2.8675733,-2.1389413,1,1,1
-2.6581905,0.8854214,1,1,1
3.462827,-2.689958,0,1,0
-2.6814854,-1.0929234,1,1,1
-1.247829,-0.94983745,1,1,1
-2.3350651,-2.6931045,0,0,1
-3.552212,-3.5225368,1,1,1
-4.1794953,2.804093,1,1,1
-1.8729217,-0.9003189,1,1,1
5.0157146,-3.8144603,0,0,1
0.16689393,-2.8385632,0,0,1
-2.316924,-0.12813282,1,1,1
3.0467315,-2.50631,0,0,1
3.0974941,-3.0240424,0,0,1
1.3156838,-2.6385546,0,0,1
2.3017364,-4.1871414,0,0,1
0.09161115,-3.0368202,0,0,1
-4.241697,2.2801821,1,1,1
1.612385,1.7488008,1,1,1
-4.3989,3.1139774,1,1,1
-4.104554,0.7943775,1,1,1
-4.90535,-4.641114,1,1,1
-4.397412,-1.9115093,1,1,1
-3.21078,-3.1962569,1,1,1
-1.6745862,-0.5169192,1,1,1
0.0011324286,-2.446084,0,1,0
0.21415997,0.035316825,0,0,1
3.8517215,-4.022163,0,0,1
1.3276881,-2.645567,0,0,1
-4.890545,3.1923742,1,1,1
1.6527995,-4.051058,0,1,0
2.259635,-3.4386168,0,0,1
-1.4011555,-1.1284924,1,1,1
-0.25667837,-3.8012524,0,0,1
0.15078086,0.46055692,1,1,1
-3.479193,1.2279382,1,1,1
-2.8704486,-0.4341588,1,1,1
4.3753,-4.07451,0,0,1
0.38427913,-1.7455125,0,1,0
1.0141076,-2.8229926,0,0,1
-2.4058542,-2.0351417,1,1,1
-2.689095,2.320537,1,1,1
-3.3459487,-3.2286367,1,1,1
-2.467207,-1.6322658,1,1,1
-3.731598,2.7462473,1,1,1
-1.0803518,-0.96937275,1,0,0
-3.3467557,-3.820613,0,0,1
-0.012246609,-3.7033796,0,1,0
-3.060662,-2.7560863,1,1,1
-2.1982841,-2.332319,0,0,1
-0.62793446,-0.6820606,0,0,1
-1.5460479,0.10836786,1,1,1
-0.45951658,-1.2481674,0,0,1
-2.7949903,-2.6697915,1,1,1
0.06564075,-0.03812492,0,1,0
1.0971106,-3.9795477,0,0,1
-2.5116,-0.051154256,1,1,1
-0.53721094,0.2929544,1,1,1
-2.4578907,-1.0958991,1,1,1
-2.7388153,-2.293407,1,1,1
-2.6649394,-1.8692243,1,1,1
-2.5745454,-3.4809513,0,1,0
2.8688798,-4.1312213,0,0,1
0.31555235,-1.4193617,0,0,1
1.4087795,-1.663044,0,0,1
0.7640862,0.76486397,1,1,1
-0.942227,-0.4157349,1,1,1
-1.510549,-1.396461,1,0,0
-1.8752228,-2.231208,0,0,1
-0.6318091,0.2510078,1,0,0
-2.250091,-3.9138482,0,0,1
1.2980796,-2.5184789,0,0,1
-0.36331594,-1.6200788,0,1,0
-4.1634345,-1.2200837,1,1,1
-2.372549,3.402295,1,1,1
3.6629689,-4.625857,0,0,1
3.68115,-3.5363145,0,0,1
-2.5305986,2.8026896,1,1,1
-1.357367,-1.27788,1,0,0
-1.9076378,-0.2035488,1,1,1
1.4263933,-2.94047,0,0,1
1.3798028,-3.6521583,0,0,1
0.35756007,-2.2375627,0,0,1
-2.3166814,0.5783187,1,1,1
-3.449399,1.875978,1,1,1
2.7173662,-2.726799,0,0,1
-2.7722282,-2.323797,1,1,1
-1.1095454,-1.3770378,0,1,0
-3.7938104,-3.4745011,1,1,1
-5.0448704,1.1796678,1,1,1
0.8999502,-2.5135229,0,0,1
-0.19338758,1.7939982,1,1,1
-2.672223,0.49036154,1,1,1
-2.6317544,-1.6478574,1,1,1
-0.18504453,-0.95466167,0,0,1
-1.476526,-1.0279094,1,1,1
-4.3182955,1.7185328,1,1,1
-3.5633318,2.0837111,1,1,1
-4.572446,-3.526246,1,1,1
-3.0126104,-2.5053139,1,1,1
-4.118081,-2.543667,1,1,1
4.357183,-4.0297947,0,0,1
0.10454367,0.49950248,1,1,1
-3.73661,1.3539714,1,1,1
-0.18109274,-0.54733956,0,0,1
-5.2243824,-4.8638506,1,0,0
-2.848579,1.6283982,1,1,1
-1.0083289,-2.9032874,0,0,1
-0.07255018,-0.1434438,0,1,0
-3.3105083,3.2614806,1,1,1
0.010813117,-0.326527,0,1,0
-0.25206178,-0.10414946,1,1,1
-1.7589884,-1.8625125,0,0,1
1.0711749,1.4275973,1,1,1
-5.281447,1.5189719,1,1,1
1.0745476,-2.3060358,0,0,1
-4.682306,2.0802858,1,1,1
4.343921,-3.3298464,0,0,1
-3.049642,-2.8554811,1,1,1
-2.53737,-2.635374,0,1,0
-1.4301466,-2.1186945,0,0,1
3.8547146,-3.3440213,0,0,1
-1.7297173,-0.5274413,1,1,1
-4.936261,2.5082574,1,1,1
-2.7121732,0.5286324,1,1,1
4.1669235,-3.2742476,0,0,1
-4.646062,2.8104532,1,1,1
0.67189085,-4.1780415,0,0,1
-3.5945263,-4.756876,0,0,1
1.5845697,-1.7991598,0,0,1
1.2308892,0.21250468,0,0,1
-4.1553693,2.2211924,1,1,1
3.4858496,-3.3312743,0,0,1
0.75031173,-1.4470541,0,0,1
-0.8353975,-0.42214757,1,1,1
-0.94325566,-0.052116394,1,1,1
1.9579504,-2.4676204,0,0,1
-2.3337257,-1.7926959,1,1,1
-2.8470461,0.6038022,1,1,1
-1.7001061,-1.8003485,0,1,0
-4.71653,2.8194957,1,1,1
2.4251509,-4.052041,0,0,1
2.482799,-2.5515141,0,0,1
-0.9844195,-0.8346596,1,1,1
3.2993283,-4.276267,0,0,1
-1.7747508,-3.0175595,0,0,1
-2.6650815,1.8739798,1,1,1
-2.2053134,-1.5686237,1,1,1
3.3670359,-5.240062,0,0,1
3.8173354,-3.803506,0,0,1
-0.60862917,-3.1650908,0,1,0
-0.4127372,-1.437118,0,0,1
1.1062312,-0.40759885,0,0,1
-1.4515145,-1.2282165,1,0,0
-1.0620186,0.26036972,1,1,1
3.348567,-1.7379084,0,0,1
-3.9360778,1.3973396,1,1,1
2.168116,-3.574687,0,0,1
-1.5887787,-1.2633972,1,1,1
-1.9531934,-2.4875228,0,0,1
3.5407817,-3.5847573,0,0,1
-1.8824494,-0.8820613,1,1,1
4.5302777,-4.2174883,0,0,1
-2.3136787,-3.2966628,0,0,1
-2.418572,0.16852918,1,1,1
-3.8272026,2.0462525,1,1,1
-2.772244,0.5899352,1,1,1
-2.7259314,2.6381865,1,1,1
-4.2788043,1.7261437,1,1,1
-3.8764646,0.8600516,1,1,1
-1.5737915,-1.9805514,0,0,1
-3.065763,0.90251666,1,1,1
-0.6234563,-0.83224344,0,0,1
-0.116304696,0.22406891,1,1,1
3.129506,-1.0329299,0,0,1
-2.453781,-2.8026707,0,0,1
-1.3755848,-1.0823333,1,1,1
-4.2100477,2.0045354,1,1,1
-4.0978827,-4.2757688,0,0,1
-1.0308033,-1.460906,0,1,0
-1.5463376,0.8857552,1,1,1
1.0544093,-1.0943214,0,0,1
0.2037524,-1.0343764,0,0,1
0.7288724,-1.36319,0,0,1
-1.6803948,-1.6144056,1,1,1
-4.7334595,-0.47825253,1,1,1
-0.27902848,-0.23655832,1,0,0
-0.9787546,1.094035,1,1,1
-0.7089605,-1.6463754,0,1,0
-3.2583177,2.2515109,1,1,1
-3.5174642,-1.4176005,1,1,1
-0.7838173,0.32857865,1,0,0
3.284267,-2.5645173,0,0,1
3.219758,-4.5225196,0,1,0
-3.3387804,1.2033801,1,1,1
-3.4385345,-3.391041,1,1,1
-1.4623156,-0.44637707,1,1,1
-2.0853236,-1.5616113,1,0,0
