log_prob_0,log_prob_1,higher_prob,label,calibrated
-2.7840037,1.2039821,1,1,1
-1.4869773,-1.8257145,0,0,1
-2.6825852,-0.64273787,1,0,0
-1.1083379,0.023026705,1,0,0
-2.5200722,1.3205038,1,1,1
-1.8721355,1.8400174,1,1,1
-1.6008918,-0.12318897,1,0,0
-1.187796,-1.3419172,0,0,1
-2.6493511,1.1199598,1,1,1
-2.2138004,1.0446278,1,1,1
-1.3019482,1.4674029,1,1,1
-1.7369413,1.827815,1,1,1
-1.1625258,-1.3979888,0,0,1
-2.2017074,2.2333755,1,1,1
-2.0569303,0.115866125,1,0,0
-2.4218268,0.5870844,1,1,1
-1.3465322,0.08643842,1,0,0
-1.6272107,0.06730586,1,0,0
0.45145148,-0.078238964,0,0,1
-2.8960369,-0.15163839,1,1,1
-1.0665097,-1.9324341,0,0,1
-2.7534122,0.09087026,1,1,1
-2.834816,-1.1162174,1,0,0
-1.1161083,-0.27248287,1,0,0
-1.7800653,-0.73166114,1,0,0
-2.920031,-0.32921743,1,1,1
-1.0113231,-0.12813112,1,0,0
-1.8256224,-0.6714473,1,0,0
-2.7979755,-0.01685363,1,1,1
-2.5715895,2.1433477,1,1,1
-2.6954055,0.836872,1,1,1
-1.9962692,0.5151815,1,0,0
-2.0868487,1.138814,1,1,1
-2.6838548,0.23969185,1,1,1
-0.53349423,-1.1587654,0,0,1
-2.4010074,-1.102122,1,0,0
-1.3887076,0.27314955,1,0,0
-2.1409118,0.78027505,1,1,1
-0.7061441,-1.1335607,0,0,1
-2.431334,-0.11863315,1,1,1
-0.8712568,-2.2292619,0,0,1
-1.8389142,-1.0768225,1,0,0
-0.6637356,-1.5479071,0,0,1
-0.95987266,0.012103319,1,0,0
-0.9532519,-0.31801254,1,0,0
-1.7344751,-0.44083023,1,0,0
-2.51351,0.41243106,1,1,1
-1.3336171,0.07593167,1,0,0
-2.2173734,1.513011,1,1,1
-1.952555,0.14412737,1,1,1
-2.5633574,0.39373466,1,1,1
-0.4818737,-0.9551047,0,0,1
-1.0973148,0.26717988,1,0,0
-2.4128513,-0.91073924,1,0,0
-1.9387162,1.3583934,1,1,1
-2.9709463,0.8201835,1,1,1
-2.253871,1.379607,1,1,1
-1.6107649,-1.946681,0,0,1
-3.6314144,-2.5585356,1,1,1
-2.620967,1.0146925,1,1,1
-2.060507,-0.74196446,1,0,0
-0.292787,-0.42494416,0,0,1
-1.7908506,1.549747,1,1,1
-1.5547948,1.1510035,1,1,1
-2.4313927,0.90849817,1,1,1
-1.7150979,2.802676,1,1,1
-2.4275193,0.42867386,1,1,1
-1.0225115,-2.2297146,0,0,1
-2.6482768,1.0405469,1,1,1
-1.5869565,0.04140091,1,0,0
