log_prob_0,log_prob_1,higher_prob,label,calibrated
-0.15047437,1.1057932,1,1,1
-1.1440257,-0.65364957,1,1,1
1.6007668,0.5263295,0,0,1
0.8367272,0.44936672,0,0,1
-0.62166107,-0.20692337,1,0,0
-2.3386674,1.0749305,1,1,1
0.8694459,1.2853808,1,0,0
0.029234707,0.74189425,1,0,0
-0.3224483,-0.43670893,0,0,1
1.0636185,1.3839017,1,0,0
-2.5215816,1.6999346,1,1,1
-1.2889202,-0.84878486,1,1,1
-0.7053044,0.8887253,1,1,1
-0.70685434,-0.72935474,0,0,1
0.75726277,-0.78393763,0,0,1
0.13079548,-0.33630195,0,0,1
-4.0689583,-4.1689205,0,0,1
0.4445967,2.214192,1,1,1
1.3124374,0.4944596,0,0,1
0.05261326,-0.2245292,0,0,1
0.5614526,-0.041252255,0,0,1
-0.27532834,0.8056395,1,1,1
-3.1880786,-3.5223045,0,0,1
-1.6422074,-0.3040961,1,1,1
-0.23562711,0.8953969,1,1,1
0.0661163,1.8645525,1,1,1
-0.2772383,1.1029567,1,1,1
0.46217164,0.15024757,0,0,1
-1.2815646,-1.5235908,0,0,1
0.363779,0.53254056,1,0,0
0.015218675,1.0450436,1,0,0
1.663786,0.13663772,0,0,1
-0.18900484,1.5694333,1,1,1
1.0970969,0.7705897,0,0,1
-4.074329,-4.1428175,0,1,0
-3.243628,-3.5205793,0,0,1
-0.23063251,1.0623615,1,1,1
1.5488484,1.046478,0,0,1
1.2749578,2.3910336,1,1,1
-1.7318444,2.5099564,1,1,1
-1.2172704,-0.7205558,1,1,1
-0.14613387,1.080582,1,1,1
0.42054564,0.85632646,1,0,0
-0.024641037,1.3321631,1,1,1
0.27203822,1.2831742,1,1,1
-1.7684135,-1.6604035,1,1,1
0.1638853,1.2298365,1,1,1
0.47528917,0.6351616,1,1,1
-2.595443,-2.4790769,1,1,1
0.27414295,1.2501202,1,1,1
-2.4360948,-2.5286157,0,0,1
-3.5115147,-3.628521,0,1,0
-1.8735888,1.2349489,1,1,1
-1.7737083,-1.1250117,1,1,1
1.760077,0.9541906,0,0,1
-1.4274479,-2.167605,0,0,1
-0.041574538,0.6882547,1,1,1
1.3363206,1.2225931,0,0,1
1.1610533,0.84161377,0,0,1
1.0011677,1.0551368,1,0,0
-0.025165677,0.8469617,1,0,0
-1.0364213,-1.1119429,0,0,1
-0.47651222,1.8039509,1,1,1
0.59669435,0.68795854,1,1,1
-0.6371651,1.3945147,1,1,1
-1.7360618,1.3332309,1,1,1
-4.0404572,-4.063888,0,1,0
-0.37493825,0.8901115,1,1,1
-2.3697276,-2.294762,1,1,1
-1.0714219,-0.8030989,1,1,1
-0.9050101,-1.0899651,0,1,0
-0.15070403,0.07250297,1,0,0
1.2924697,-0.031148165,0,0,1
0.9710034,0.9979688,1,0,0
-0.7903875,2.5189703,1,1,1
0.8615657,1.7846011,1,1,1
1.4775378,1.2404817,0,0,1
-0.04484743,0.13800514,1,1,1
0.74918354,0.63032967,0,0,1
0.009392858,0.41661727,1,1,1
-1.0670215,1.6776472,1,1,1
0.6274899,1.4781777,1,1,1
1.6552023,1.1821144,0,0,1
-0.99883014,-1.137496,0,1,0
0.5974659,-0.19575465,0,0,1
-2.904634,-2.8965886,1,1,1
0.5709213,1.8511419,1,1,1
-3.4079034,-3.3689113,1,1,1
-2.588601,-2.1778698,1,1,1
-0.16419306,2.5087538,1,1,1
-1.1607906,-0.5821401,1,0,0
-3.346944,-3.595844,0,0,1
0.47950506,-0.3500226,0,1,0
-2.540669,-2.431087,1,1,1
-2.4093475,-2.584122,0,0,1
-0.86527574,-0.9237832,0,0,1
-0.603271,-0.036159277,1,1,1
-0.70673,-0.8487588,0,0,1
-1.0943822,-0.3726797,1,1,1
-0.14290917,-0.118235946,1,1,1
1.0870066,0.6316509,0,0,1
-0.082268715,0.8427759,1,1,1
-0.798701,-0.49722868,1,1,1
-0.41212192,0.6559501,1,1,1
-2.5611205,-1.9781678,1,1,1
-1.8029263,-1.6452163,1,1,1
-2.3644083,-2.3839252,0,1,0
0.18902779,-0.9231793,0,0,1
0.000106692314,-0.20754877,0,0,1
0.1417036,-0.068979144,0,0,1
0.43095607,1.2886604,1,1,1
-0.53046846,-0.18659496,1,1,1
-1.9662695,-1.9277718,1,0,0
-1.9400473,-2.240573,0,0,1
0.3461337,0.9756705,1,0,0
-2.981141,-3.4346542,0,0,1
0.49271196,0.7917297,1,0,0
-1.6755307,1.1919681,1,1,1
-0.8371215,-0.14126033,1,1,1
-0.18777636,1.804966,1,1,1
-0.15168893,-0.06913197,1,0,0
1.6061435,0.5980027,0,0,1
-0.20825833,1.6791606,1,1,1
-1.5241839,-1.4906203,1,0,0
0.46438196,1.3910997,1,1,1
0.5802746,1.0646164,1,0,0
0.873698,-0.4022409,0,0,1
0.659871,0.50803065,0,0,1
-0.116254866,1.6024005,1,1,1
0.84996355,2.454624,1,1,1
1.1842592,1.021489,0,0,1
-2.1339078,-1.8804656,1,1,1
0.9983624,1.125705,1,1,1
-3.9956896,-3.915092,1,1,1
-1.6131573,1.1211965,1,1,1
0.24696726,-0.11848879,0,0,1
1.1143341,1.6837696,1,1,1
-1.2450118,1.3009871,1,1,1
