log_prob_0,log_prob_1,higher_prob,label,calibrated
2.2525291,0.62447876,0,1,0
1.9991024,0.59473866,0,1,0
2.5299768,0.4550544,0,0,1
1.9333348,0.7861811,0,0,1
1.9060601,0.37545782,0,0,1
2.1225007,0.00295493,0,0,1
1.8263721,0.09869653,0,0,1
1.7660966,0.4754644,0,0,1
1.7575524,0.43208355,0,1,0
2.8826532,0.33206886,0,0,1
2.0474114,0.9343596,0,0,1
2.2291603,1.351407,0,0,1
2.4382653,0.3981337,0,0,1
1.6534766,0.45511404,0,0,1
1.737686,0.14219034,0,0,1
2.0518732,-0.39756557,0,0,1
2.1870637,0.6854946,0,0,1
1.9231067,0.762379,0,1,0
1.8435873,0.16558471,0,0,1
1.3631972,0.1811763,0,1,0
2.2427301,0.4312726,0,0,1
2.0393548,0.69129205,0,1,0
1.4722016,0.88929725,0,0,1
1.7821298,0.64314735,0,1,0
2.084665,0.68773663,0,0,1
2.1877258,1.1829422,0,0,1
1.8586578,1.2057824,0,1,0
2.2532668,1.0911283,0,1,0
1.5712715,-0.21319965,0,0,1
1.5564301,0.57853055,0,1,0
1.564974,1.5388038,0,1,0
1.9229133,0.06485522,0,0,1
2.2428617,0.65848804,0,0,1
1.4395416,0.69988096,0,1,0
1.8981827,0.24338625,0,0,1
2.3180575,0.2611926,0,0,1
2.229848,0.9891529,0,1,0
2.2482588,0.90626067,0,1,0
1.6595061,-0.122127295,0,1,0
1.6228491,0.76883715,0,1,0
1.3230853,-0.37653884,0,0,1
1.7630484,1.0908663,0,1,0
1.8467343,0.11533168,0,0,1
2.0021482,-0.21615438,0,0,1
1.4223998,-0.14008066,0,1,0
2.0624456,0.24463046,0,0,1
1.7212999,0.3185633,0,0,1
1.3053305,-0.4455216,0,1,0
1.9673203,0.388926,0,0,1
2.285906,0.87397313,0,0,1
1.8078761,-0.31195801,0,0,1
1.4681418,0.52480507,0,1,0
1.8453419,0.39848593,0,1,0
1.6985158,-0.0026435554,0,0,1
1.6021996,-0.06377846,0,0,1
1.7821738,0.84930706,0,1,0
1.9751171,0.26178798,0,1,0
2.1384797,1.1767217,0,0,1
2.0150647,0.34971577,0,1,0
-0.11166772,-0.8997836,0,1,0
1.4960967,-0.47337478,0,1,0
1.8680478,0.9744829,0,1,0
1.7521973,-0.07364154,0,1,0
2.2037501,1.0141021,0,0,1
2.3408813,0.752353,0,0,1
2.0972347,0.07393558,0,0,1
-0.056835428,-1.0058306,0,0,1
1.7666609,0.117480814,0,1,0
2.0521202,0.45779324,0,0,1
2.003176,0.55868983,0,1,0
1.3191196,-0.41442883,0,1,0
2.0037885,0.36437377,0,0,1
2.0864027,0.45781037,0,1,0
2.2983546,1.9744772,0,1,0
2.5487547,0.63428557,0,0,1
2.4130397,0.9113648,0,0,1
2.3221226,0.5816674,0,0,1
2.0447178,0.10314104,0,0,1
1.5888221,0.49400705,0,1,0
