log_prob_0,log_prob_1,higher_prob,label,calibrated
-1.4467914,2.2310333,1,1,1
0.7268237,-3.6653037,0,0,1
0.14550816,0.9953421,1,0,0
0.7588624,0.96202946,1,0,0
-3.1559298,0.8588728,1,1,1
-2.4368944,2.3061945,1,1,1
1.3604819,-1.8270475,0,0,1
1.608731,-2.1561565,0,0,1
-2.1681373,2.4539108,1,1,1
-0.43604952,2.438016,1,1,1
-0.65992135,2.5367553,1,1,1
-3.0332265,1.6935006,1,1,1
1.3117685,-3.0304196,0,0,1
-3.0334954,1.2768476,1,1,1
0.83380777,2.2807622,1,0,0
-0.8799982,2.2652032,1,1,1
1.105511,1.0723678,0,0,1
0.76954615,0.71048135,0,0,1
3.3999045,-2.6085165,0,0,1
-1.7853926,-0.7808768,1,1,1
0.95828676,-1.6824144,0,0,1
-1.6322742,1.5285637,1,1,1
0.6926253,-0.8925258,0,0,1
-0.2878883,0.9975108,1,0,0
1.3472142,-0.44245297,0,0,1
-1.972096,0.019088566,1,1,1
-0.020991802,-0.4633998,0,0,1
0.94871587,0.8846835,0,0,1
-0.004114151,0.81228435,1,1,1
-1.9000403,1.0926855,1,1,1
-1.9030402,2.4913116,1,1,1
-0.9722094,1.7658167,1,0,0
-0.2506161,2.2737942,1,1,1
-1.821588,1.7588525,1,1,1
3.148923,-3.271427,0,0,1
-1.3225849,-0.78528005,1,0,0
1.0683285,0.5429642,0,0,1
-1.1429708,1.863228,1,1,1
3.3257267,-2.8620992,0,0,1
-1.2855769,-0.92316043,1,1,1
1.3948629,-3.063054,0,0,1
1.5695901,-3.1446328,0,0,1
1.3693799,-2.9681165,0,0,1
0.39538264,-1.2806642,0,0,1
0.6670959,-2.5414581,0,0,1
0.35939616,0.13743614,0,0,1
0.22877815,2.2445722,1,1,1
0.31672376,1.6872194,1,0,0
-2.658742,2.2701302,1,1,1
-0.7502228,-0.11265084,1,1,1
-1.4727702,1.3561177,1,1,1
2.2734601,-3.495823,0,0,1
0.12050763,-0.6910146,0,0,1
0.7426958,-1.3845009,0,0,1
-2.588783,1.8252223,1,1,1
-0.9504852,2.1918259,1,1,1
-1.0580802,1.841139,1,1,1
1.5325639,-3.2683887,0,0,1
-2.2509782,-1.3336558,1,1,1
-1.8655514,2.85038,1,1,1
0.9498199,-0.14252618,0,0,1
2.40382,-2.1907039,0,0,1
-2.2179954,-2.5961177,0,1,0
-2.3464425,1.6482469,1,1,1
-0.25090292,1.9759941,1,1,1
-2.5991995,2.7071314,1,1,1
-1.1285721,2.2258997,1,1,1
0.60959935,-3.2295113,0,0,1
-1.6241803,2.2291026,1,1,1
0.95669174,1.5181129,1,0,0
1.777029,-4.812851,0,0,1
0.0025699735,-2.4895797,0,0,1
1.1567966,0.5963708,0,0,1
-2.2108426,0.6191609,1,1,1
-3.369158,-3.364208,1,1,1
1.1165571,-2.3009903,0,0,1
0.4719023,2.564393,1,1,1
-1.4811594,-3.5566478,0,0,1
2.3299148,-0.88918895,0,0,1
-0.028220922,0.7094171,1,0,0
-2.518017,2.0514388,1,1,1
0.0757193,-2.0092783,0,0,1
-1.7661145,2.0918741,1,1,1
-1.1146729,1.8570735,1,1,1
0.6439259,2.0908267,1,1,1
-0.21669292,2.129806,1,1,1
-0.9203563,2.4428105,1,1,1
-1.6002862,0.16846949,1,1,1
2.5152118,-4.5313177,0,0,1
2.5482998,-4.018986,0,0,1
1.1715457,0.9211645,0,0,1
-3.3858347,-0.02386944,1,1,1
0.18677196,0.8621476,1,0,0
-1.7457391,0.50008893,1,1,1
0.7168515,0.61762273,0,0,1
0.7084136,0.7085354,1,0,0
-1.1596013,1.2848154,1,1,1
1.2343413,1.503129,1,0,0
-0.27401406,-2.2437334,0,0,1
-0.21905476,2.1714904,1,1,1
0.3036002,1.9334586,1,0,0
-1.4926219,-1.3783278,1,1,1
0.31810975,-2.0120358,0,0,1
-3.6889207,0.20965463,1,1,1
-1.1714592,2.2027655,1,1,1
1.5093013,0.68439555,0,0,1
3.036994,-2.2384286,0,0,1
2.2629595,-1.0571804,0,0,1
-2.3076875,2.0457988,1,1,1
-0.972649,0.8067285,1,1,1
-0.8866006,1.571769,1,1,1
2.4701374,-1.3138841,0,0,1
-0.18670154,2.3336577,1,1,1
1.2676017,-0.7424898,0,0,1
-2.6066766,1.8107932,1,1,1
1.3788183,-0.046895828,0,0,1
1.3014367,0.9353459,0,0,1
-2.5273006,2.0854566,1,1,1
1.0756843,0.1377627,0,0,1
-1.4177173,2.2576013,1,1,1
0.5783583,0.5982814,1,1,1
