log_prob_0,log_prob_1,higher_prob,label,calibrated
-3.2842512,-3.056469,1,1,1
-4.5723333,-0.5474802,1,1,1
1.0657527,-5.481324,0,0,1
-2.1654575,-5.122347,0,0,1
-3.1563778,-4.4355536,0,0,1
-5.488035,3.008359,1,1,1
-4.454571,-2.3155522,1,0,0
-2.8161516,-4.13909,0,0,1
-0.73660547,-3.535004,0,0,1
-3.4179084,-4.795808,0,0,1
-5.474188,-1.0620242,1,1,1
-3.0225334,-0.3853581,1,1,1
-4.6864796,-2.6824305,1,1,1
-1.568297,-3.1225533,0,0,1
-0.69245934,-5.009371,0,0,1
-1.1931722,-4.814583,0,0,1
-4.5369487,-5.2002172,0,0,1
-5.2494855,-0.863991,1,1,1
0.48056182,-4.302063,0,0,1
-2.4407635,-3.112031,0,0,1
1.3733442,-2.2947447,0,0,1
-4.915962,-1.8398378,1,1,1
-3.4165525,-4.4150615,0,0,1
-4.125814,-2.8279622,1,1,1
-5.3628635,-1.6965344,1,1,1
-4.8991632,0.6187012,1,1,1
-3.584169,1.2367002,1,1,1
-0.4455297,-5.571403,0,0,1
-2.5149117,-3.6970701,0,0,1
-0.93769884,-4.7925014,0,0,1
-3.3382702,-4.8024006,0,0,1
5.033333,-6.226121,0,0,1
-6.1584873,0.9983527,1,1,1
-1.9462497,-4.7214527,0,0,1
-4.295809,-3.876155,1,1,1
-3.039488,-4.351421,0,0,1
-5.7991724,-0.41679344,1,1,1
2.6082144,-5.256791,0,0,1
-5.1316223,1.0134645,1,1,1
-5.7430544,2.4436955,1,1,1
-2.5119174,-1.5160921,1,1,1
-3.5270233,-2.921699,1,1,1
-3.8707447,-4.154273,0,0,1
-3.1120024,-1.3583757,1,1,1
-4.2797465,1.8378497,1,1,1
-2.845653,-3.7190533,0,1,0
-4.465925,-1.3466045,1,1,1
-3.6363325,-4.3831224,0,1,0
-4.379528,-2.9275699,1,1,1
-3.3672345,-3.9680815,0,1,0
-2.0411804,-3.1937573,0,0,1
-4.122449,-4.096861,1,1,1
-4.9411206,0.71925056,1,1,1
-3.6357625,-1.0150878,1,1,1
1.7924514,-5.5089903,0,0,1
