log_prob_0,log_prob_1,higher_prob,label,calibrated
-3.4817083,-1.4193189,1,1,1
-4.023443,-2.3249588,1,1,1
1.1870216,0.20791051,0,0,1
-2.647891,1.9108346,1,0,0
-2.5643878,-2.8332303,0,0,1
-4.0171485,-4.0295954,0,1,0
-5.204377,-3.2138286,1,0,0
-1.616357,-2.922585,0,0,1
-1.0797977,-1.8334441,0,0,1
-0.43075514,-2.5269213,0,0,1
-4.63489,-0.005425632,1,1,1
-2.4066124,-0.9032407,1,1,1
-4.181128,-4.064337,1,1,1
-0.5149851,-0.81440985,0,0,1
-0.012628496,-1.3995018,0,0,1
-1.7151837,-2.8621774,0,0,1
-4.541636,-4.403732,1,0,0
-4.7656574,-1.1130407,1,1,1
2.4914713,-3.6084554,0,0,1
-0.9666843,-1.9412987,0,0,1
0.54102343,0.3334076,0,0,1
-5.1809635,-3.635758,1,1,1
-3.6128914,-3.8443146,0,0,1
-1.9191036,-1.2342281,1,1,1
-4.4704213,-3.962436,1,1,1
-6.058612,1.3141572,1,1,1
0.030504823,0.4518308,1,1,1
-4.190583,1.3141344,1,0,0
-1.9511425,-1.4942638,1,0,0
-3.5141165,-2.8502288,1,0,0
-2.2678363,-1.3512895,1,0,0
0.7975526,2.7140267,1,0,0
-5.9480104,-2.329228,1,1,1
-0.4724809,-1.4291627,0,0,1
-4.067974,-4.1207,0,1,0
-3.9092784,-3.8445945,1,0,0
-6.2327967,-3.022046,1,1,1
2.9025133,-0.67814076,0,0,1
-6.5912614,1.3821354,1,1,1
-1.7187352,-5.3250327,0,1,0
-1.2120509,-0.981359,1,1,1
-3.5551167,-0.99448246,1,1,1
-3.6585531,-2.732913,1,0,0
-2.88978,-1.3302114,1,1,1
-4.8655906,0.32433176,1,1,1
-4.04549,-2.0339549,1,1,1
-4.5728235,1.619221,1,1,1
-0.93382365,-1.3086967,0,1,0
-4.5564337,-3.240027,1,1,1
-3.384694,-1.9944742,1,1,1
-2.4617867,-2.5026946,0,0,1
-3.3747015,-3.5953093,0,1,0
-3.9817595,-4.7388573,0,1,0
-2.551962,-1.7244759,1,1,1
2.6465878,3.1205728,1,0,0
-1.0001556,-3.4014683,0,0,1
-5.190618,0.95688796,1,1,1
2.0333338,-0.32446644,0,0,1
2.3189182,-4.032605,0,0,1
2.2466998,-2.042727,0,0,1
-3.502119,0.5362095,1,0,0
-1.5764946,-1.6886029,0,0,1
-4.902232,0.75231594,1,1,1
0.2614677,0.677819,1,1,1
-5.456931,1.0478721,1,1,1
-5.389902,-3.088082,1,1,1
-5.5527515,-4.370528,1,1,1
-5.307622,0.30054045,1,1,1
-3.0811126,-3.1639311,0,1,0
-3.8033624,-1.7968636,1,1,1
-1.9981093,-2.0417042,0,1,0
0.091724336,-0.065561235,0,0,1
1.0755192,1.9769695,1,0,0
0.3161296,-3.3134234,0,0,1
-3.8775308,-2.9567084,1,1,1
-3.230771,-2.9390101,1,1,1
0.99005586,-0.103657246,0,0,1
-1.3918694,-1.0972459,1,1,1
0.3484557,-0.13608128,0,0,1
-0.188748,0.46299392,1,1,1
-3.0330925,-2.090405,1,1,1
-5.3157873,0.6541102,1,1,1
3.0119562,-0.29352185,0,0,1
-1.2083925,-1.4039681,0,1,0
-1.6734309,-2.6719685,0,0,1
-3.5436196,-3.583274,0,1,0
-4.075527,0.5772754,1,1,1
-3.5791564,-3.7373838,0,1,0
-2.7361236,-2.6862655,1,1,1
-5.6957455,1.300555,1,1,1
-2.7348585,-2.7019446,1,0,0
-3.4471593,-3.568376,0,0,1
-0.6615663,-1.5886247,0,1,0
-3.4953527,-3.1362348,1,1,1
-2.7705889,-2.888221,0,0,1
-1.4941045,-1.5301048,0,0,1
-3.0453906,0.23648238,1,1,1
-1.1324127,-0.96878386,1,0,0
-3.5677776,-1.9319738,1,1,1
-0.1874131,-0.53649616,0,1,0
-1.3608404,-1.9490025,0,0,1
-5.0344152,1.1531945,1,1,1
-1.5062335,-0.66072655,1,1,1
-4.193209,-4.0975647,1,1,1
-3.5331774,-3.2019296,1,1,1
