log_prob_0,log_prob_1,higher_prob,label,calibrated
1.8270116,0.856066,0,1,0
1.7039027,1.6968164,0,1,0
1.2525847,1.1932003,0,1,0
1.829423,0.39168808,0,0,1
1.396157,-0.2786153,0,0,1
1.2811219,-0.39430302,0,0,1
0.6788471,-0.48013481,0,1,0
1.2058816,0.4994266,0,0,1
1.6492326,-0.32598498,0,0,1
2.4611325,1.504362,0,0,1
1.1924201,0.77166486,0,0,1
1.4486935,0.74368924,0,0,1
1.5105456,1.1552521,0,1,0
0.6249363,0.52159905,0,1,0
1.9043176,1.1318887,0,0,1
1.376864,0.5077267,0,0,1
0.22986704,1.0196205,1,1,1
0.97870064,0.46923602,0,1,0
0.98794025,0.52909636,0,1,0
1.5668713,0.9519503,0,1,0
0.13343635,0.17736351,1,1,1
1.0423107,-0.981195,0,0,1
1.6980517,1.618783,0,1,0
2.0928822,0.1203863,0,0,1
2.313157,0.71135235,0,0,1
1.8329209,1.1249359,0,1,0
1.2712128,0.5017334,0,0,1
0.85570633,0.6322258,0,1,0
1.479027,-0.35162702,0,0,1
0.60141873,0.19131796,0,1,0
1.5537767,0.44160932,0,0,1
1.534113,1.5304554,0,1,0
1.872383,-0.25632244,0,0,1
0.70406026,-0.16158548,0,1,0
0.525926,-0.14889522,0,1,0
1.332413,-1.166409,0,0,1
0.5931717,0.93761194,1,1,1
2.2549675,0.67202145,0,0,1
1.4173322,0.029203624,0,0,1
1.1562319,0.8863404,0,1,0
1.3413808,0.21068099,0,0,1
1.2769343,-0.12948486,0,1,0
2.0481942,0.5223863,0,0,1
-1.5934653,-0.2848799,1,1,1
1.0826263,0.6311392,0,1,0
1.5181386,0.5195161,0,0,1
0.15476,0.7348465,1,1,1
0.76408273,0.23225674,0,1,0
1.5738641,0.3592711,0,1,0
1.6303881,-0.689415,0,0,1
1.7447866,-0.3270277,0,0,1
1.0351382,1.0273141,0,1,0
1.081573,-1.0787445,0,0,1
1.6690954,0.6591044,0,0,1
1.9543109,1.3400936,0,0,1
1.5461072,0.22584054,0,0,1
0.41155976,-0.65829706,0,0,1
1.6763608,0.4835234,0,1,0
1.6479875,0.86762583,0,0,1
1.4613262,0.66695255,0,1,0
1.6960614,1.3030902,0,1,0
2.0858803,1.6895475,0,0,1
1.5263133,0.85557884,0,1,0
0.5710701,-1.0666257,0,0,1
0.678326,-0.55487543,0,1,0
1.8413568,-0.32338005,0,0,1
1.918744,-0.033333182,0,0,1
-0.0767348,-1.1949856,0,1,0
1.023396,0.31615567,0,0,1
1.0895333,0.83029544,0,1,0
2.1672146,0.99248844,0,0,1
0.89887536,0.36436594,0,1,0
1.1649027,0.50826776,0,0,1
1.5662956,0.44754097,0,1,0
1.4600308,0.77903897,0,1,0
0.87498647,-0.49160033,0,0,1
1.8432286,0.3778422,0,0,1
1.0619261,1.0781112,1,1,1
-1.4425356,-1.2362717,1,1,1
1.5852556,0.49617767,0,0,1
0.5799773,-0.3968659,0,1,0
0.9607229,-0.37542307,0,1,0
2.0356426,1.0080857,0,0,1
0.39742282,0.48538873,1,1,1
2.0941887,0.55953294,0,0,1
1.2088404,-1.3079522,0,0,1
1.7183716,-1.1660248,0,0,1
1.0575671,0.6239438,0,1,0
1.2592704,-1.0416633,0,1,0
1.7977358,0.24259874,0,0,1
2.099796,0.9134824,0,1,0
2.0016723,1.2642225,0,0,1
1.59883,-0.18688294,0,0,1
1.9490585,0.79306084,0,0,1
0.36763746,0.14344257,0,1,0
1.4851959,1.119065,0,1,0
2.1908638,1.2942457,0,0,1
2.0723262,-0.13323644,0,0,1
1.6673942,0.22801268,0,0,1
2.3801613,1.0705934,0,0,1
0.759591,-0.9011091,0,0,1
1.9709387,0.3446395,0,0,1
-0.25463176,-1.1806645,0,0,1
0.41697782,0.7300615,1,1,1
1.1532246,1.2252401,1,1,1
1.8579956,0.7337843,0,0,1
-1.9135981,-0.44735107,1,1,1
1.208055,0.57988244,0,1,0
0.21221825,0.3941633,1,1,1
0.4631488,-0.36307105,0,0,1
0.9046665,0.55849403,0,1,0
1.8686266,1.5127394,0,1,0
1.2311584,0.81819844,0,0,1
0.92229986,0.20878235,0,1,0
2.2292695,0.5866465,0,0,1
2.2318616,0.74844027,0,0,1
1.8111,-0.62281054,0,0,1
1.8512251,1.2029897,0,0,1
1.8264377,1.0950763,0,0,1
0.81462216,-0.44210672,0,0,1
1.0026329,0.36541888,0,0,1
1.4491012,-0.14962801,0,0,1
1.8202074,0.96668047,0,0,1
1.3894573,0.71443295,0,1,0
2.2353294,-0.12295559,0,0,1
0.8586791,0.69430274,0,1,0
1.2801796,0.8181575,0,0,1
1.6502957,0.70085025,0,0,1
0.25887156,-0.12002146,0,0,1
1.4830319,0.8677905,0,0,1
-0.0024312735,-0.43466714,0,0,1
2.0504994,-0.9083356,0,0,1
