null,0,1,label,selection
"Does this phrase make sense?
To pour hot fudge over ice cream before serving, pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.
Answer with Yes or No","Does this phrase make sense?
To pour hot fudge over ice cream before serving, pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
To pour hot fudge over ice cream before serving, pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
how to measure liquids bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.
Answer with Yes or No","Does this phrase make sense?
how to measure liquids bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
how to measure liquids bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
Remove hair from hair brush. cover brush head with pantyhose, use a pen to push down and collect hair.
Answer with Yes or No","Does this phrase make sense?
Remove hair from hair brush. cover brush head with pantyhose, use a pen to push down and collect hair.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
Remove hair from hair brush. cover brush head with pantyhose, use a pen to push down and collect hair.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
To smooth a wooden rod so that you can drill into it, you can heat the edges of the rod
Answer with Yes or No","Does this phrase make sense?
To smooth a wooden rod so that you can drill into it, you can heat the edges of the rod
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
To smooth a wooden rod so that you can drill into it, you can heat the edges of the rod
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
bath tub can hold a car easily.
Answer with Yes or No","Does this phrase make sense?
bath tub can hold a car easily.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
bath tub can hold a car easily.
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
How can I check and see if cupcakes are done? use a toothpick to poke the center it should come out gooey.
Answer with Yes or No","Does this phrase make sense?
How can I check and see if cupcakes are done? use a toothpick to poke the center it should come out gooey.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
How can I check and see if cupcakes are done? use a toothpick to poke the center it should come out gooey.
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
how do you open a wrapped present? tear off all the wrapping.
Answer with Yes or No","Does this phrase make sense?
how do you open a wrapped present? tear off all the wrapping.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
how do you open a wrapped present? tear off all the wrapping.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
slow cooker can melt butter 
Answer with Yes or No","Does this phrase make sense?
slow cooker can melt butter 
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
slow cooker can melt butter 
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
shampoo cleans hair from dirt
Answer with Yes or No","Does this phrase make sense?
shampoo cleans hair from dirt
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
shampoo cleans hair from dirt
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
To toast a hamburger bun, you can place it on the grill for a few minutes
Answer with Yes or No","Does this phrase make sense?
To toast a hamburger bun, you can place it on the grill for a few minutes
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
To toast a hamburger bun, you can place it on the grill for a few minutes
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
Butcher Shop will decimate fish from the ocean into digestible pieces
Answer with Yes or No","Does this phrase make sense?
Butcher Shop will decimate fish from the ocean into digestible pieces
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
Butcher Shop will decimate fish from the ocean into digestible pieces
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
How do I put a game in an Xbox put the game into the slot and push in
Answer with Yes or No","Does this phrase make sense?
How do I put a game in an Xbox put the game into the slot and push in
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
How do I put a game in an Xbox put the game into the slot and push in
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
How to make sure your pet is healthy? feed the healthy food, water, food supplements and take them to the vet regularly.
Answer with Yes or No","Does this phrase make sense?
How to make sure your pet is healthy? feed the healthy food, water, food supplements and take them to the vet regularly.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
How to make sure your pet is healthy? feed the healthy food, water, food supplements and take them to the vet regularly.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
To become more mindful during activities, meditate and concentrate on everything in the present moment.
Answer with Yes or No","Does this phrase make sense?
To become more mindful during activities, meditate and concentrate on everything in the present moment.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
To become more mindful during activities, meditate and concentrate on everything in the present moment.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and tape.
Answer with Yes or No","Does this phrase make sense?
What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and tape.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
What tools do you need to make a suncatcher? you need tape, a CD, a printed design, and tape.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a file.
Answer with Yes or No","Does this phrase make sense?
How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a file.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
How to Prepare Colored Pencils to Make Easy Pen Holder to prepare the colored pencils to make your pen holder, you'll want to cut each one to 6.5cm. You can do this quickly by carefully using a file.
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
The best nail to use at every crossing of a roofing job the use of a 160 mil nail at every crossing is the best.
Answer with Yes or No","Does this phrase make sense?
The best nail to use at every crossing of a roofing job the use of a 160 mil nail at every crossing is the best.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
The best nail to use at every crossing of a roofing job the use of a 160 mil nail at every crossing is the best.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
how do you stream a movie? watch it on your tv.
Answer with Yes or No","Does this phrase make sense?
how do you stream a movie? watch it on your tv.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
how do you stream a movie? watch it on your tv.
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
How to remove water stains from shower glass? use shaving cream.Apply the shaving cream and let it sit for 15 minutes, then wipe off.
Answer with Yes or No","Does this phrase make sense?
How to remove water stains from shower glass? use shaving cream.Apply the shaving cream and let it sit for 15 minutes, then wipe off.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
How to remove water stains from shower glass? use shaving cream.Apply the shaving cream and let it sit for 15 minutes, then wipe off.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
To make use out of coffee grounds, mix them with coconut oil and sea salt to make a body scrub.
Answer with Yes or No","Does this phrase make sense?
To make use out of coffee grounds, mix them with coconut oil and sea salt to make a body scrub.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
To make use out of coffee grounds, mix them with coconut oil and sea salt to make a body scrub.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
To smooth the texture of plywood, soak the pieces in water and then bake them.
Answer with Yes or No","Does this phrase make sense?
To smooth the texture of plywood, soak the pieces in water and then bake them.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
To smooth the texture of plywood, soak the pieces in water and then bake them.
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
Sanitize computer keyboard. wipe with baby wipes.
Answer with Yes or No","Does this phrase make sense?
Sanitize computer keyboard. wipe with baby wipes.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
Sanitize computer keyboard. wipe with baby wipes.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
How do I cool the  cheese roll ? put the cheese roll in a refrigerator for a few hours.
Answer with Yes or No","Does this phrase make sense?
How do I cool the  cheese roll ? put the cheese roll in a refrigerator for a few hours.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
How do I cool the  cheese roll ? put the cheese roll in a refrigerator for a few hours.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
How to read a comic book start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.
Answer with Yes or No","Does this phrase make sense?
How to read a comic book start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
How to read a comic book start with the upper left panel, then go right. Move down to the panel beneath that to the left. Follow this pattern and dialogue pattern throughout.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
How to best carve out a wooden clamp for picture frames? take two sticks of wood of desired thickness. cut them into equal length, while chopping away a diagonal piece from one end of both pieces at an angle of 45 degrees. Tie both the piece using a strong string.
Answer with Yes or No","Does this phrase make sense?
How to best carve out a wooden clamp for picture frames? take two sticks of wood of desired thickness. cut them into equal length, while chopping away a diagonal piece from one end of both pieces at an angle of 45 degrees. Tie both the piece using a strong string.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
How to best carve out a wooden clamp for picture frames? take two sticks of wood of desired thickness. cut them into equal length, while chopping away a diagonal piece from one end of both pieces at an angle of 45 degrees. Tie both the piece using a strong string.
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
How to open a jar with a stuck lid? hammer the rim of the lid to crack it open.
Answer with Yes or No","Does this phrase make sense?
How to open a jar with a stuck lid? hammer the rim of the lid to crack it open.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
How to open a jar with a stuck lid? hammer the rim of the lid to crack it open.
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
How to decide what you need to organize. go through items in your pantry to know everything you have including expired items.
Answer with Yes or No","Does this phrase make sense?
How to decide what you need to organize. go through items in your pantry to know everything you have including expired items.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
How to decide what you need to organize. go through items in your pantry to know everything you have including expired items.
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
how do you floss your teeth with a toothpick? use the pick to scrape out any food stuck in your teeth.
Answer with Yes or No","Does this phrase make sense?
how do you floss your teeth with a toothpick? use the pick to scrape out any food stuck in your teeth.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
how do you floss your teeth with a toothpick? use the pick to scrape out any food stuck in your teeth.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
To make the caffeine in coffee release slowly after consumption, use a non-fat coffee cream powder instead of cream or milk in your coffee, to dilute the portion of coffee in the beverage.
Answer with Yes or No","Does this phrase make sense?
To make the caffeine in coffee release slowly after consumption, use a non-fat coffee cream powder instead of cream or milk in your coffee, to dilute the portion of coffee in the beverage.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
To make the caffeine in coffee release slowly after consumption, use a non-fat coffee cream powder instead of cream or milk in your coffee, to dilute the portion of coffee in the beverage.
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
To cut circles out of dough without a cookie cutter. use a shot glass by turning it upside down and using the rim.
Answer with Yes or No","Does this phrase make sense?
To cut circles out of dough without a cookie cutter. use a shot glass by turning it upside down and using the rim.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
To cut circles out of dough without a cookie cutter. use a shot glass by turning it upside down and using the rim.
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
Make air freshener. spray packing peanuts with gasoline and put in empty jar.
Answer with Yes or No","Does this phrase make sense?
Make air freshener. spray packing peanuts with gasoline and put in empty jar.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
Make air freshener. spray packing peanuts with gasoline and put in empty jar.
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
"Does this phrase make sense?
What is the best way to feel at least a bit happier every day? the best way to feel a little bit better even if you are really down is to help somebody. If you help somebody in any way, no matter how big or small, you will feel better, it is guaranteed.
Answer with Yes or No","Does this phrase make sense?
What is the best way to feel at least a bit happier every day? the best way to feel a little bit better even if you are really down is to help somebody. If you help somebody in any way, no matter how big or small, you will feel better, it is guaranteed.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
What is the best way to feel at least a bit happier every day? the best way to feel a little bit better even if you are really down is to help somebody. If you help somebody in any way, no matter how big or small, you will feel better, it is guaranteed.
Answer with Yes or No</s></s>No",0,"['Yes', 'No']"
"Does this phrase make sense?
how do you cook chicken? any way you want, until it is brown.
Answer with Yes or No","Does this phrase make sense?
how do you cook chicken? any way you want, until it is brown.
Answer with Yes or No</s></s>Yes","Does this phrase make sense?
how do you cook chicken? any way you want, until it is brown.
Answer with Yes or No</s></s>No",1,"['Yes', 'No']"
