,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,1.4496937,0.975469,0,1,0
859,1.0396461,0.07735169,0,1,0
298,1.2246692,0.9690103999999999,0,1,0
553,0.9903379999999999,0.7341526999999999,0,1,0
672,1.4324729999999999,1.327357,0,1,0
971,0.32413238,0.41314262,1,1,1
27,0.4767449,-0.051780835,0,1,0
231,1.1925638,-0.57236797,0,1,0
306,0.5329255999999999,0.6609155,1,1,1
706,1.3005593999999998,0.1686249,0,1,0
496,1.4057896,-0.8761935,0,0,1
558,0.6346929,0.31581575,0,1,0
784,1.9365450000000002,0.17828186,0,0,1
239,1.377626,1.2397367,0,0,1
578,0.60861206,0.44177514,0,1,0
55,1.0204375,0.42617974,0,0,1
906,1.1156883,0.1924205,0,0,1
175,1.6842022,-1.185418,0,0,1
14,0.94254357,1.1040297,1,1,1
77,0.64708865,0.8831996,1,1,1
31,1.9273093000000001,1.2629745,0,0,1
481,0.99567664,0.39770278,0,0,1
310,0.86153567,0.034861088,0,1,0
311,0.25997558,0.76799417,1,1,1
883,1.7262458999999999,0.666916,0,0,1
788,1.5952822,1.3073598,0,0,1
45,1.3895681,1.0886266000000002,0,1,0
103,1.9172965,0.08525354,0,0,1
760,1.9646139,0.47124170000000004,0,0,1
1,1.2887961000000001,1.0811589,0,0,1
823,0.7161312,0.5426795999999999,0,1,0
710,1.5433328000000002,1.2670158,0,1,0
614,0.9686073000000001,-0.35334909999999997,0,0,1
790,1.6616031000000002,-0.9453021,0,0,1
408,1.5358303,0.031206101,0,0,1
736,1.5146186000000001,0.91085124,0,0,1
957,0.48241264,1.2204595,1,1,1
366,0.26103726,0.19522741,0,1,0
918,1.6428207,0.26168928,0,0,1
267,1.7135856,-0.49673703,0,0,1
230,0.70037913,0.47657675,0,1,0
996,0.53282845,0.33680648,0,1,0
635,1.1516619,1.047017,0,1,0
698,1.6604560000000002,0.12138897,0,1,0
251,1.3431121000000001,0.12424159,0,1,0
783,1.5335907,-0.67967284,0,0,1
819,0.9716152,-0.30343086,0,0,1
141,0.007701151,1.1400656999999998,1,1,1
316,1.5512977,1.0856886000000001,0,0,1
587,1.651055,0.11609399,0,0,1
331,1.9203443999999998,1.2817239,0,0,1
295,0.26680994,1.1019721000000002,1,1,1
262,1.0162439,-0.026057512,0,0,1
432,1.5174093000000002,0.17399272,0,0,1
862,1.7768306,-1.1040239,0,0,1
582,1.9203,-0.6145469,0,0,1
272,1.0112183000000001,0.30599594,0,0,1
270,0.6326606,1.2619706,1,1,1
987,0.95214653,0.2746453,0,1,0
319,1.3003504,0.17203976,0,0,1
569,0.74929774,0.550886,0,1,0
643,1.0748992,0.5604864,0,1,0
142,1.8468689999999999,0.09873296,0,0,1
202,0.34558046,0.13079752,0,1,0
413,0.33939832,0.41402787,1,1,1
196,1.119918,0.47783905,0,0,1
264,1.2008108999999998,0.027452707000000003,0,0,1
531,0.28244993,1.1487551999999999,1,1,1
252,0.7431852,0.116187155,0,0,1
576,0.76631105,0.21980378,0,1,0
738,1.6333792,-0.052900434,0,0,1
299,2.0911486,1.2233125,0,0,1
740,1.7342560000000002,1.354565,0,0,1
247,1.056737,0.5333768,0,0,1
926,0.45390815,1.0546265,1,1,1
412,0.9979334000000001,0.8227315999999999,0,1,0
389,0.18212485,0.81711465,1,1,1
796,0.80192566,-0.3686272,0,0,1
601,0.9627625,0.46452475,0,1,0
654,1.6295906999999998,-0.16703409,0,0,1
261,0.26320794,0.14788063,0,1,0
456,1.4419532,0.9518498,0,1,0
386,0.98304474,-0.4117255999999999,0,0,1
982,0.57901466,0.40766149999999995,0,1,0
909,0.8599225,0.45876312,0,1,0
693,1.183433,0.68121326,0,1,0
236,0.9448109,0.26941043,0,0,1
501,1.1703225,-0.25400525,0,0,1
497,1.9145215,0.39291343,0,0,1
874,1.8503779999999999,-0.70359594,0,0,1
452,0.69690174,0.7440686,1,1,1
494,0.4147936,-0.16481306,0,1,0
923,-6.4772654,-5.8695917,1,1,1
279,1.8195261999999999,0.24590378,0,0,1
638,0.923486,0.3687366,0,1,0
485,0.49248220000000004,-0.21458736,0,1,0
568,1.0351675999999999,0.16820639999999998,0,0,1
108,-0.5540065,0.16630459,1,1,1
367,0.7281177,0.7745769,1,1,1
644,0.5323441,-0.5332196,0,1,0
785,1.3462183,-1.3522484,0,0,1
873,0.35397363,1.1404021999999998,1,1,1
65,0.51317674,0.020777464,0,1,0
902,0.15934506,0.17059886,1,1,1
317,1.7578346999999999,-0.2115804,0,0,1
636,1.2696938999999998,-0.36742216,0,0,1
666,0.9874415000000001,-0.39841592,0,1,0
789,1.2558120000000002,1.0421735,0,1,0
958,0.525453,-0.24380144,0,1,0
214,0.83320266,0.31957257,0,1,0
97,0.013817504,0.29013562,1,1,1
583,1.8202926,0.8035517,0,0,1
466,0.33360827,-0.15937208,0,1,0
523,1.3310114,1.2098451000000001,0,1,0
255,0.82000726,-1.440627,0,0,1
385,1.4691421999999998,0.039310396000000004,0,0,1
545,0.95715296,0.45924512,0,1,0
382,0.89444995,0.667375,0,0,1
489,1.7375062,-0.5790794,0,0,1
513,1.6653917,0.83717644,0,1,0
780,1.207674,1.1289973,0,0,1
904,1.4258945,-0.6906675,0,0,1
122,0.09420701,0.60643494,1,1,1
946,1.5925541,-0.08978967,0,0,1
60,1.5891733000000001,1.1061726,0,1,0
844,2.3223164,-0.42231792,0,0,1
372,1.4757955,0.94814694,0,0,1
283,0.37777334,0.10207713,0,1,0
939,1.4310658,0.42604288,0,0,1
608,1.0603983000000001,0.08359474,0,0,1
495,0.9838212,0.61247015,0,1,0
630,1.3597249,-1.0644299,0,0,1
