,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,-2.503947,-0.8848683,1,0,0
859,-2.3930612,-0.61307997,1,1,1
298,-1.6932672999999998,1.6146361999999999,1,1,1
553,-0.14944597,-1.4707936000000001,0,0,1
672,-0.53693986,-1.7441415,0,0,1
971,-2.47539,1.0553215,1,1,1
27,-1.8256223999999999,-0.6714473000000001,1,0,0
231,-1.6631981,-0.17019707,1,1,1
306,-2.4772844,-2.9112452999999996,0,0,1
706,-0.23038806,-0.8166690999999999,0,0,1
496,-0.46650913,0.037734985,1,1,1
558,-2.1312802000000004,0.94754493,1,1,1
784,-2.0552325000000002,-1.1482437,1,0,0
239,0.28291175,-0.27909315,0,0,1
578,-2.4322157000000004,-1.6947391,1,1,1
55,-2.9709463,0.8201835,1,1,1
906,-1.7768403999999998,-0.47576976,1,0,0
175,-1.0583618000000001,-0.76636887,1,0,0
14,-2.0569303,0.115866125,1,0,0
77,-1.7661082,-2.005662,0,0,1
31,-1.9962692,0.5151815,1,0,0
481,-2.1478581,1.1962311,1,1,1
310,-1.3935986,-0.13254213,1,0,0
311,-1.6589721000000002,0.56416655,1,0,0
883,-2.4173133,-0.05354041,1,1,1
788,-2.527789,1.3189469999999999,1,1,1
45,-1.7344751,-0.44083023,1,0,0
103,-2.422381,0.98313665,1,1,1
760,-1.2617159,0.49436358,1,0,0
1,-1.4869773000000002,-1.8257145000000001,0,0,1
823,0.13543529999999998,-1.0052385,0,0,1
710,-2.8512425,1.8955058,1,1,1
614,-1.3252245,0.2212317,1,0,0
790,-1.3840138000000002,-0.25478816,1,0,0
408,-1.2875675,1.8950131000000001,1,1,1
736,-2.0638604,0.6653718000000001,1,1,1
957,2.0877745,-4.123227,0,0,1
366,-1.9807216,1.2678319,1,1,1
918,-0.27893344,-1.8502171000000003,0,0,1
267,-2.1929765,0.6213968000000001,1,1,1
230,-2.2713810000000003,2.5768017999999997,1,1,1
996,-2.5255027,0.66851795,1,1,1
635,-1.650078,0.6117043000000001,1,1,1
698,-0.16747520000000002,-0.7458001999999999,0,0,1
251,-1.4777274,0.3245558,1,0,0
783,-1.7869206999999998,1.6413118000000002,1,1,1
819,-2.3104637,-1.1945046000000001,1,0,0
141,-2.3265083,0.18495744,1,0,0
316,-1.9029526,-1.6006848,1,0,0
587,-1.9710501,0.6445819,1,1,1
331,-0.48331198,-0.2399551,1,0,0
295,-1.5636578,2.2433572,1,1,1
262,-1.3207269,-1.0523,1,0,0
432,-1.6260459999999999,0.40514958,1,0,0
862,-2.3480327,0.6805648,1,1,1
582,-2.483529,0.06086576,1,1,1
272,-2.3112402000000003,0.5002911,1,1,1
270,-1.5168377,0.8768705,1,1,1
987,-1.7147341,1.6264546999999998,1,1,1
319,-1.0107236,-0.43187052,1,0,0
569,-1.5268834,-0.6450486999999999,1,0,0
643,-0.63816845,-0.84428024,0,0,1
142,-2.5855951,0.11257827,1,0,0
202,-1.8393119999999998,1.7260799999999998,1,1,1
413,-1.759491,1.0633646,1,1,1
196,-2.8953042,1.386679,1,1,1
264,-0.5445918000000001,-0.9656214,0,0,1
531,-3.0908759999999997,-0.19078344,1,1,1
252,-5.108317400000001,-3.56463,1,1,1
576,-2.6752272,0.05096811,1,1,1
738,-1.6176019,-0.43638912,1,0,0
299,-2.2199072999999996,0.538408,1,1,1
740,-0.18452464,-1.3764389,0,0,1
247,-2.4938724,0.08091697,1,1,1
926,-0.9680810999999999,-1.5350968999999999,0,0,1
412,0.18165648,-0.1901192,0,0,1
389,-2.4575691,1.5828782,1,1,1
796,-2.0744221,0.54335195,1,1,1
601,-0.98517966,0.03608492,1,0,0
654,-0.63786256,2.5998356,1,1,1
261,-3.2025414,-0.62661415,1,1,1
456,-2.1529662999999997,-0.26016116,1,0,0
386,-3.0530487999999996,0.80506295,1,1,1
982,-1.9067483,-0.38683656,1,0,0
909,-0.87007654,-1.3695683,0,0,1
693,-0.023204118,-1.070335,0,0,1
236,-1.4480753999999998,-0.07989389,1,0,0
501,-2.2135015,1.4310809,1,1,1
497,-0.5162346999999999,-0.79810524,0,0,1
874,-0.5994629,-0.60572064,0,0,1
452,-2.7150836,1.2099681999999998,1,1,1
494,-1.8963143,-0.19853014,1,0,0
923,-2.3375425,1.0120828000000002,1,1,1
279,-1.7380480999999999,0.09798467,1,0,0
638,-0.49358344,-0.65904796,0,0,1
485,-2.0712460999999998,-0.39298109999999997,1,0,0
568,-1.0009248,-0.45046590000000003,1,0,0
108,-1.5503917,1.8896419999999998,1,1,1
367,-2.3336315,1.7370517,1,1,1
644,-2.2038956,0.6895895000000001,1,0,0
785,-2.5711622000000003,0.77627987,1,0,0
873,-1.6946901,-0.28707904,1,0,0
65,-1.7150979,2.802676,1,1,1
902,-1.9248326,-0.25427032,1,0,0
317,-1.4607503000000002,-0.9669129999999999,1,0,0
636,-2.2267268,1.159992,1,1,1
666,-2.8168302000000005,0.39329618,1,1,1
789,-1.7477895,0.96840894,1,0,0
958,-2.1732845000000003,0.61512566,1,0,0
214,-3.1660554,0.6932348,1,1,1
97,-1.963445,-0.18828773,1,0,0
583,-1.3767383999999998,-1.0328591,1,0,0
466,-1.1694095,-1.3774316,0,0,1
523,-1.8211256999999998,0.90299207,1,1,1
255,-2.154303,-0.2763453,1,1,1
385,-2.392478,1.2335875,1,1,1
545,-1.9494585,0.78176355,1,1,1
382,-0.4061525,-0.5850513,0,0,1
489,-1.7523699000000001,1.6025827,1,1,1
513,-0.33736724,-2.575929,0,0,1
780,-0.7955861,-0.97168195,0,0,1
904,-2.1207922000000003,1.778285,1,1,1
122,-2.0865063999999998,1.3893394,1,1,1
946,-0.99689215,0.13581419,1,0,0
60,-2.060507,-0.74196446,1,0,0
844,-0.6546877,-0.61296976,1,0,0
372,-1.6289984,0.5313342,1,1,1
283,-0.26071295,-1.7164131,0,0,1
939,-2.1403005,-0.20651361,1,0,0
608,-0.68950725,-0.8068356,0,0,1
495,-1.9442465,-0.7022455,1,0,0
630,-2.342009,1.1288607,1,1,1
596,0.5582913,-1.1842181999999999,0,0,1
713,-1.3558676,-0.06495476,1,1,1
753,-2.8035302000000004,0.9493964,1,1,1
624,-3.2359455,0.11261767,1,1,1
312,-2.229807,0.52748096,1,1,1
8,-2.6493511,1.1199598,1,1,1
529,-2.02216,0.11128491,1,1,1
876,-2.2073953,0.70344186,1,1,1
101,-2.4242112999999996,0.41134090000000006,1,1,1
615,-0.7329183000000001,-0.9243053,0,0,1
520,-1.2195921,0.06807339,1,0,0
249,-1.5323703000000002,-2.121975,0,0,1
278,-2.4106946,-0.20754626,1,0,0
424,-2.7323060000000003,0.40721756,1,1,1
384,-0.6806623,-0.45463264,1,0,0
395,-2.1132857999999994,2.0664625,1,1,1
54,-1.9387162,1.3583934,1,1,1
34,-0.53349423,-1.1587653999999998,0,0,1
271,-1.7684685000000002,-0.17552942,1,0,0
30,-2.6954055,0.836872,1,1,1
403,-2.3114545,0.59432214,1,1,1
757,-2.5279154999999998,0.1445682,1,1,1
975,-4.1018040000000004,4.2802076,1,1,1
990,-2.6800861,0.055172026,1,1,1
457,-1.4030821000000002,-0.14347404,1,0,0
362,-1.3276591,-0.41876525,1,0,0
860,-3.0319674,1.0071174,1,1,1
483,-2.0551994,-1.2795205,1,0,0
580,-2.223082,-0.7097528000000001,1,1,1
986,-0.101032645,0.9122572,1,0,0
688,-2.6014915000000003,1.2337836000000002,1,1,1
864,-3.2101004,0.18238127,1,1,1
927,-2.5595474,0.30346203,1,1,1
378,-1.9988447,-1.3731507,1,0,0
320,-1.5168563999999998,-0.91857946,1,0,0
942,-0.18978123,-2.005843,0,0,1
351,-1.1802678999999998,-0.22712481,1,1,1
418,-0.6037305000000001,-2.1186952999999997,0,0,1
945,-1.1958576,-0.80068374,1,0,0
795,-2.4925961,0.9650736999999999,1,1,1
145,-2.2957742000000003,0.5900333000000001,1,1,1
826,-1.439498,-0.07285336,1,1,1
492,-2.7546008,-1.8496768,1,1,1
751,-1.6102147,1.7195394,1,1,1
240,-2.4325900000000003,-1.1812254,1,1,1
648,-2.0364418,1.7507784,1,1,1
886,-0.050284848,-0.87951845,0,0,1
144,-2.8719342,-1.6746172,1,1,1
767,-2.0646052,1.3355848999999997,1,1,1
999,-1.6562061000000001,-0.61804056,1,0,0
467,-0.8180238000000001,-0.52731264,1,0,0
315,-2.4152417,-0.30758792,1,1,1
989,-2.9239724,0.25105259999999996,1,1,1
922,-1.7674986000000001,1.1060178,1,1,1
717,-0.54122585,-1.0223063000000001,0,0,1
458,-1.7254118000000003,0.6883215,1,1,1
773,-2.1945132999999997,0.46579403,1,0,0
204,-1.1182047,2.1621954,1,1,1
834,-1.8987498,0.98775667,1,0,0
832,-1.4878166000000002,0.09548822,1,0,0
435,-0.36848253,-0.46809572,0,0,1
5,-1.8721355,1.8400173999999998,1,1,1
769,-1.6280363000000002,2.0423248,1,1,1
679,-0.064305946,-1.1017708000000002,0,0,1
722,-0.24099502,-2.07849,0,0,1
215,-1.6676941000000003,-0.23498207,1,0,0
653,-2.3627648,1.4221928999999998,1,1,1
150,-1.49371,0.13571745,1,0,0
687,-1.3779197,0.30399215,1,0,0
500,-2.2576828,0.37901690000000005,1,1,1
332,-1.3900148,-0.15943843,1,0,0
979,-2.6227636000000003,0.020124555,1,1,1
817,-2.1282964,1.217601,1,1,1
620,-2.6097599999999996,1.4476489,1,1,1
814,-2.0610192,1.2749913999999998,1,1,1
516,-1.1871215,-0.5484977,1,0,0
518,-2.4830794,0.31007695,1,1,1
940,-2.4146023,0.3965931,1,0,0
113,-1.6160298999999998,-0.4952451,1,0,0
612,-0.7572251999999999,-1.0555333999999998,0,0,1
37,-2.1409118,0.78027505,1,1,1
894,-1.3686272,0.15300632,1,0,0
