,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,1.6564332999999998,0.71809083,0,1,0
859,1.2089671,-0.40577490000000005,0,1,0
298,2.0617351999999998,0.9225216999999999,0,1,0
553,1.7045363999999998,0.8666202,0,1,0
672,2.6678374,0.9063269,0,1,0
971,1.9705922999999999,1.0480032,0,1,0
27,1.5886712,0.22630385,0,0,1
231,0.16002317,-0.40573162,0,0,1
306,1.7622167000000002,-0.009652316999999999,0,0,1
706,1.1694452,0.043639153,0,1,0
496,2.4866542999999997,-0.39553097,0,1,0
558,1.2347502000000001,0.20030564,0,1,0
784,2.3783226,0.91272163,0,0,1
239,2.2195325,1.2454737,0,0,1
578,1.8379587,-0.06062521,0,0,1
55,1.9460738000000002,0.8290694,0,1,0
906,1.9855318,1.2080405,0,1,0
175,-0.14077242,-0.7757804,0,1,0
14,2.1516938,0.9503108,0,1,0
77,2.0382738000000002,0.50696266,0,0,1
31,2.4896786,1.1662290000000002,0,0,1
481,2.2537136,0.46024209999999993,0,0,1
310,1.0988883999999999,0.105603516,0,1,0
311,2.3869182999999996,0.49338177,0,0,1
883,1.6368326000000002,0.86172366,0,1,0
788,2.140945,1.2735765,0,0,1
45,1.8835733000000001,0.76857996,0,0,1
103,1.7884967,0.44428146,0,1,0
760,2.1877103,0.20465195,0,0,1
1,2.5248907000000003,0.9556093000000001,0,0,1
823,1.653572,0.03403774,0,0,1
710,2.0617400000000004,1.5209712,0,1,0
614,1.8425683999999998,-0.6178680000000001,0,0,1
790,0.5355055999999999,-0.5166456,0,0,1
408,2.1868546,0.21841472,0,0,1
736,1.891725,0.6516453000000001,0,1,0
957,1.9457159,0.24672800000000003,0,0,1
366,-0.0033674538,-0.2996125,0,1,0
918,1.1138903,-0.6206468,0,1,0
267,0.9307489,-0.25032634,0,0,1
230,1.8952816000000003,0.36466336,0,0,1
996,0.5438911999999999,-0.8923397,0,0,1
635,2.3257437000000003,1.0535614,0,1,0
698,1.6786374,-0.08531132,0,1,0
251,0.13011616,-0.6775991,0,0,1
783,0.8054531,0.37980023,0,1,0
819,0.35211277,-0.6954191,0,1,0
141,2.16549,1.1947063999999998,0,0,1
316,1.9161912,0.4060765,0,0,1
587,2.3507748,0.62215793,0,1,0
331,2.0447543,1.40398,0,1,0
295,0.4002301,0.725889,1,1,1
