,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,-5.4878387,0.48261642,1,1,1
859,-2.5427627999999998,-2.3637327999999997,1,1,1
298,-3.3566976000000004,0.540872,1,1,1
553,-1.6964228,-5.184629,0,0,1
672,-0.94537246,-5.2106069999999995,0,0,1
971,0.37536612,-5.331665,0,0,1
27,-0.44552970000000003,-5.571403,0,0,1
231,-3.1504659999999998,-3.1022742,1,0,0
306,-4.509434,-3.8639593,1,1,1
706,-3.2452582999999997,0.51748383,1,1,1
496,0.81768036,-3.3859692000000003,0,0,1
558,-0.96123546,-5.2850304,0,0,1
784,-2.0104423,-3.5199617999999995,0,0,1
239,-5.145775,-2.3784924,1,1,1
578,-3.272296,-2.673485,1,1,1
55,1.4625758999999998,-4.5830574,0,0,1
906,-1.7713661,-4.373278599999999,0,0,1
175,-1.0809917,-2.9236077999999996,0,0,1
14,-0.69245934,-5.009371,0,0,1
77,-2.4357421,-2.7840765,0,1,0
31,5.033333,-6.226121,0,0,1
481,0.26827684,-5.1102266,0,0,1
310,4.370747,-6.587447,0,0,1
311,-5.0158404999999995,0.66213834,1,1,1
883,2.2698827,-5.683292400000001,0,0,1
788,-4.985998,-2.0573473,1,1,1
45,-2.845653,-3.7190532999999997,0,1,0
103,-4.8499184,-2.4575944,1,1,1
760,-1.4980186000000002,-5.2171154,0,0,1
1,-4.5723332999999995,-0.5474802,1,1,1
823,3.0000953999999997,-5.077957,0,0,1
710,-4.563485,-1.2756076,1,1,1
614,-4.9387913,-2.1900953999999997,1,1,1
790,-3.4667953999999996,-2.082955,1,1,1
408,4.1222696,-5.441868,0,0,1
736,-0.9920243000000001,-4.973477,0,0,1
957,2.7048802000000003,-4.473476,0,0,1
366,-1.8635912000000001,-4.7314057,0,0,1
918,-2.0265067,-2.6600013,0,0,1
267,-0.5901751999999999,-5.410672,0,0,1
230,-5.3056754999999995,-1.3451478000000001,1,1,1
996,-3.882195,-4.192475,0,0,1
635,-3.8136,-2.1618886,1,1,1
698,-4.5543184000000005,-4.711429,0,1,0
251,-5.339111,0.27386856,1,1,1
783,-4.035491,-4.34157,0,1,0
819,1.1749071000000002,-5.4132223,0,0,1
141,-5.378179599999999,2.096559,1,1,1
316,-5.1058097,0.9783681999999999,1,1,1
587,-3.3881288,-3.0081944,1,0,0
331,-1.0216811,-4.455659,0,0,1
295,-4.114137,0.009385705,1,1,1
262,1.9637930000000001,-6.482585,0,0,1
432,0.71216315,-1.8599428,0,0,1
862,-0.6750701,-3.0092247000000003,0,0,1
582,4.0092707,-4.030457,0,0,1
272,-0.30924517,-3.9326644,0,0,1
270,-3.3381896,-2.3653948,1,1,1
987,-2.3255937,-5.044812,0,0,1
319,-2.6834849999999997,-2.9658296,0,0,1
569,-4.435793,-2.5749936,1,0,0
643,-4.8961287,-3.1040196,1,1,1
142,-5.251736599999999,-0.6899238,1,1,1
202,-1.4001582000000001,-4.9204435,0,0,1
413,0.8820131999999999,-4.7714047,0,0,1
196,-3.0382537999999997,-2.6742928,1,0,0
