,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,0.4728011,1.8824756999999999,1,0,0
859,0.47732115,2.0725179,1,1,1
298,-1.2627073999999998,2.4321766,1,1,1
553,1.4099388000000002,-0.7099911999999999,0,0,1
672,1.5332333999999999,-0.39913005,0,0,1
971,-1.4899241,2.3760402000000003,1,1,1
27,1.1302511999999998,1.0021589,0,0,1
231,-0.8507299,1.8824551,1,1,1
306,-0.94654185,-0.99427396,0,0,1
706,1.5601308,-1.317421,0,0,1
496,-0.42087418,1.7030859,1,1,1
558,-1.0993065,2.1844437,1,1,1
784,1.1547379999999998,1.21069,1,0,0
239,1.4596694,-0.36031723,0,0,1
578,-0.036668807000000005,1.3317493,1,1,1
55,-1.5125648999999999,3.4303904000000003,1,1,1
906,0.7878561,3.1465821,1,0,0
175,0.041573644,-0.25964677,0,0,1
14,0.48314923,2.238175,1,0,0
77,1.4966766000000002,0.8889705,0,0,1
31,-0.7037426999999999,2.0158591,1,0,0
481,-1.3270704,2.4864345,1,1,1
310,0.4344688,0.81795454,1,0,0
311,1.4944818000000002,1.9391200000000002,1,0,0
883,0.22681929999999997,2.488875,1,1,1
788,-1.5662851,3.0660691000000004,1,1,1
45,0.77163994,1.9355413000000001,1,0,0
103,-1.8912342,2.430461,1,1,1
760,-1.8306768,1.5245298999999999,1,0,0
1,0.9213623,-0.5518489999999999,0,0,1
823,0.70761335,0.7428593000000001,1,0,0
710,-1.8552917000000002,2.9190087000000005,1,1,1
614,0.7950212,1.8855803,1,0,0
790,0.4081554,1.1044537,1,0,0
408,-2.44327,3.0513315,1,1,1
736,0.056133986,3.2172334,1,1,1
957,0.6395196999999999,1.701184,1,0,0
366,0.074415624,3.0623412,1,1,1
918,1.4593388999999999,2.4005103,1,0,0
267,-1.6153603,1.8347213,1,1,1
230,-2.6780630000000003,3.1793766,1,1,1
996,-1.6750901000000002,2.3088067000000003,1,1,1
635,0.032108187999999996,2.612706,1,1,1
698,1.7589408,-0.10085082,0,0,1
251,-0.072924435,1.4791062,1,0,0
783,-1.1571552,1.9946483,1,1,1
819,0.55178493,2.1534574,1,0,0
141,0.86172384,1.1747161,1,0,0
316,1.3615243000000001,0.98059803,0,0,1
587,0.6122614000000001,3.2059757999999996,1,1,1
331,1.0849649,-0.18686789999999998,0,0,1
295,-0.81208956,2.6142573,1,1,1
262,0.81168056,2.3893511000000003,1,0,0
432,-0.027703345,1.0904381,1,0,0
862,-0.7154347,2.7938056000000002,1,1,1
582,-0.010553718,2.356806,1,1,1
272,-0.3329125,3.3999615,1,1,1
270,-1.6282728000000002,3.1002023,1,1,1
987,-1.2590613000000002,2.3830583,1,1,1
319,-0.620008,1.0021307,1,0,0
569,0.9123902,1.3846488000000001,1,0,0
643,1.7015984,1.5598366000000001,0,0,1
142,-1.7080796000000003,1.0479814,1,0,0
202,-2.756377,2.7144055000000002,1,1,1
413,-0.68869543,2.684564,1,1,1
196,-3.1706636,1.918296,1,1,1
264,0.50561017,-1.7376418000000002,0,0,1
