,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,-1.0322464,-2.7049325,0,0,1
859,-2.393618,2.1213086,1,1,1
298,-1.0984163,0.37237993,1,1,1
553,-1.3525007,-1.0369704,1,1,1
672,1.5738698,-1.4229633,0,0,1
971,-0.22844160000000002,-1.3140721000000002,0,0,1
27,1.0312153,-3.8309212,0,0,1
231,-0.42976356,-0.8496597,0,0,1
306,-4.1814029999999995,-3.9264593,1,1,1
706,-1.4708629,-1.5027226,0,0,1
496,0.93578595,-0.20234570000000002,0,0,1
558,0.32155228,0.33448058,1,1,1
784,-1.2655786,-0.04720384,1,1,1
239,-2.4715842999999995,0.7915028000000001,1,1,1
578,1.6348844,-0.019016169,0,1,0
55,0.21026641,-2.5279979999999997,0,0,1
906,-1.1938598999999999,-1.0082176,1,1,1
175,0.84661555,0.40609509999999993,0,0,1
14,1.5126343999999998,-2.5296022999999996,0,0,1
77,-0.25456253,-0.12554118,1,1,1
31,3.5268397000000005,-3.707704,0,0,1
481,1.9579074,-1.8194051,0,0,1
310,4.3710814000000004,-3.5948800000000003,0,0,1
311,-2.8207397000000003,2.435634,1,1,1
883,2.6282682,-4.32182,0,0,1
788,-0.63858974,-2.319805,0,0,1
45,-2.2121253,-1.3797315,1,1,1
103,-1.0446942,-0.8451469000000001,1,1,1
760,2.6259975,-4.386728,0,0,1
1,-1.1876934,-0.45728666,1,1,1
823,-2.2247232999999995,-2.103943,1,1,1
710,-3.132657,1.5967678,1,1,1
614,0.10601569999999999,-0.44645587,0,0,1
790,-0.7248733,-1.9093863999999998,0,0,1
408,2.3928827999999998,-2.7449806,0,0,1
736,1.5301241,-1.931698,0,0,1
957,-0.28000963,-0.2770776,1,1,1
366,0.2884185,-0.20587042,0,0,1
918,2.1385055,-2.4137720000000003,0,0,1
267,2.9218335,-3.5716858,0,0,1
230,-3.9075112,0.33824563,1,1,1
996,1.3853521,1.5455842,1,1,1
635,-2.1061015,-1.8031799,1,1,1
698,1.0390540000000001,0.6048204,0,1,0
251,-2.9864460999999998,-1.4436091999999998,1,1,1
783,0.8841014000000001,-0.5196016,0,0,1
819,2.1357593999999995,-2.5016227000000004,0,0,1
141,-2.8655555,0.8601135,1,1,1
316,-3.9103625,-0.66518295,1,1,1
587,1.2694681,-1.6323855,0,0,1
331,-0.9346988000000002,-1.9517398000000001,0,0,1
295,-0.90865177,0.8667309000000001,1,1,1
262,2.6333122,-3.8649058,0,0,1
432,0.8703616,0.52742976,0,0,1
862,-2.2047257,1.5348012,1,1,1
582,-1.2523527,-0.71148896,1,1,1
272,0.81022155,-1.4393836000000002,0,0,1
270,-0.9017433000000001,-0.75397694,1,1,1
987,-3.3212886,-3.5879888999999996,0,0,1
319,-0.18457120000000002,-0.28750026,0,0,1
569,-2.9549835,-2.654448,1,1,1
643,-2.6978247000000004,1.4252746,1,1,1
142,-3.1317031,0.88456416,1,1,1
202,0.6161554,-2.0695713,0,0,1
413,1.4355941,-0.7720442,0,0,1
196,0.39938983,-0.8072921999999999,0,0,1
264,-3.8515977999999995,-1.4402211,1,1,1
531,-0.14216655,-0.062128365,1,0,0
252,-0.3239417,-0.20264724,1,0,0
576,-1.2123566000000001,0.21699107,1,1,1
738,-2.6324970000000003,-2.4348605,1,1,1
299,-3.3410707000000004,0.47667348,1,1,1
740,-2.0980000000000003,-2.1443402999999996,0,1,0
247,0.20176655,-2.4579754,0,0,1
926,-0.19067001,-0.9421495000000001,0,0,1
412,4.54058,-3.6206875,0,0,1
389,-3.2692916000000003,2.3711824,1,1,1
796,-1.8700786,-1.0115836999999999,1,1,1
601,-2.5446591,-3.4102736000000005,0,0,1
654,-1.2804232,-0.8715033000000001,1,0,0
261,0.82297677,-1.2171211000000002,0,0,1
456,-2.6317527000000003,-1.790641,1,1,1
386,2.303772,-1.1869979,0,0,1
982,-3.368931,-3.3686872,1,1,1
909,-2.3193436000000003,0.985447,1,1,1
693,-0.22117858,-2.1674285,0,1,0
236,-0.6075566,-0.0620445,1,0,0
501,-3.8052629999999996,-3.6182665999999997,1,1,1
497,1.5700746,-1.7193886000000003,0,0,1
874,-4.619408,-4.0106006,1,1,1
452,-1.3869038,-0.2425409,1,1,1
494,0.27419627,-0.7101185999999999,0,0,1
923,2.1740603,-3.4233269999999996,0,0,1
279,1.473937,-3.0781507,0,0,1
638,-1.0438164,-0.22965497,1,1,1
485,0.21542643,-1.6174579,0,0,1
568,-4.0075464,0.7900461,1,1,1
108,0.58208823,-0.86624956,0,0,1
367,-1.6033726000000001,-1.576016,1,0,0
644,0.75708884,-1.4158218999999999,0,0,1
785,-0.5997429,-1.2404522,0,0,1
873,-3.4681983,-3.0576383999999996,1,1,1
65,-3.5143237000000003,-0.7899977,1,1,1
902,-2.3215945,-1.6216258999999997,1,1,1
317,-1.7238333,-2.2213871,0,1,0
636,-2.9609267999999997,-2.837582,1,1,1
666,1.3695143,-2.0714626,0,0,1
789,-3.4032183,-3.6080042999999997,0,1,0
958,0.38753605,-2.7531836,0,0,1
214,-2.3034682,-0.13376033,1,1,1
97,-0.5821972,-1.2804738000000002,0,0,1
583,-0.29565567,-0.18021566,1,0,0
466,-2.5773106,-0.41062438,1,1,1
523,-1.978258,-1.5332596,1,1,1
255,2.6864367000000002,-2.9597054,0,0,1
385,-2.5562747000000003,-2.4135725,1,1,1
545,1.1894869,0.105561435,0,0,1
382,2.7897213,-3.0124524,0,0,1
489,-0.049712062,-1.4877126,0,0,1
513,-0.9425608,-2.07354,0,0,1
780,2.3390727000000004,-2.8222182,0,0,1
904,0.82747895,-3.1618732999999994,0,0,1
122,-2.2264886,1.2431216,1,1,1
946,1.8022443,-0.69325405,0,0,1
60,1.6819968,-3.6510742,0,0,1
844,1.9916946,-0.8266244,0,0,1
372,0.9521959999999999,0.47590613,0,0,1
283,-1.086554,-2.7913778,0,1,0
939,-3.1213017000000005,1.5522457,1,1,1
608,-3.4348955,0.49263382,1,1,1
495,0.647878,-1.0062808,0,0,1
630,-1.389464,-2.2348993,0,0,1
596,-0.7358234,-0.3276946,1,1,1
713,-1.9938898,-2.5891995,0,1,0
753,-1.0677823999999998,-0.564583,1,1,1
624,-0.76685107,-0.68218076,1,1,1
312,2.3926437000000003,-3.0727900000000004,0,0,1
8,-0.040996313,-0.9133973,0,0,1
529,-0.8553389000000001,-0.8505822000000001,1,0,0
876,-0.95311695,-1.1554942,0,1,0
101,-0.9626541,-0.40101808,1,1,1
615,-3.4478025000000003,1.0762311000000002,1,1,1
520,-2.9805403,-1.0340452,1,1,1
249,-1.5475438999999998,-1.9910278000000001,0,0,1
278,-2.4317994,-2.4436321,0,1,0
424,2.4653994999999997,-2.2818923,0,0,1
384,2.0002286,-3.788118,0,1,0
395,3.1600575,-3.2111475,0,0,1
54,3.1611752999999996,-2.534927,0,0,1
34,-4.0226955,-3.9988822999999996,1,1,1
271,2.9216623,-2.6012902,0,0,1
30,-0.44033778,-0.5264134,0,0,1
403,-3.6013517,0.8029903,1,1,1
757,-0.9186506,-1.3475503999999998,0,0,1
975,-3.0064926,-1.9893856,1,1,1
990,-2.6849147999999996,0.7957699,1,1,1
457,-1.6324935,-2.4659338,0,0,1
362,-0.5557667,-1.7921398999999998,0,0,1
860,-2.5449295,-0.6694076,1,1,1
483,-0.20204604,-1.2498555,0,0,1
580,-2.3207722,-0.5979388000000001,1,1,1
986,0.40781754,-3.3410218,0,0,1
688,-2.8201400000000003,-1.4336604,1,1,1
864,-4.037069,-3.0242631,1,1,1
927,0.5659846,-3.2179884999999997,0,0,1
378,2.2834291,-3.6380467000000003,0,0,1
320,-1.600147,0.5584707,1,1,1
942,-3.6689667999999998,-5.377786599999999,0,0,1
351,2.2831040000000002,-2.9651080000000003,0,0,1
418,-1.5072398999999999,-1.7520843000000001,0,0,1
945,-4.3652809999999995,-4.0655274,1,1,1
795,-0.65752524,-1.3390657,0,0,1
145,-2.9935532000000005,-1.6929319,1,1,1
826,2.5633726,-3.0689487,0,0,1
492,-0.05163358,-1.2490368,0,0,1
751,0.61382914,-1.2114761,0,0,1
240,-3.564061,-3.569497,0,1,0
648,-3.6375396,-0.20149195,1,1,1
886,2.2911644,-1.5829933,0,0,1
