,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,1.6770262999999999,0.5589261999999999,0,0,1
859,1.5433606000000002,-0.26793859999999997,0,1,0
298,2.7256775,0.64260685,0,0,1
553,1.8630480999999999,0.42191195,0,0,1
672,2.2682438,1.1581382,0,0,1
971,1.8941306,-0.2643752,0,1,0
27,0.86665463,0.21222891,0,1,0
231,1.1454535,-0.28691977,0,0,1
306,1.4389383999999998,-0.31574586,0,0,1
706,1.9606686000000002,-0.2734129,0,0,1
496,1.8144679,-0.20129398,0,1,0
558,2.3751235,-0.9494388000000001,0,0,1
784,1.6274338,0.40250292,0,1,0
239,1.7135357,0.9413758,0,1,0
578,2.149486,-0.5728141999999999,0,0,1
55,2.0237691000000004,0.025660872,0,0,1
906,1.1054979999999999,0.6305470999999999,0,1,0
175,1.6721648,-1.285908,0,0,1
14,2.087923,0.08007568,0,0,1
77,1.966272,0.41138554,0,1,0
31,1.6101005,0.86760557,0,1,0
481,1.8910828000000002,-0.42408845,0,0,1
310,1.4233245,-0.16856578,0,0,1
311,1.9855412000000001,0.123649865,0,0,1
883,1.8726721999999998,0.42624944,0,0,1
788,1.8914282,1.6917069,0,0,1
45,1.628141,0.98469734,0,0,1
103,2.060059,-0.039838925,0,1,0
760,2.5888119,-0.49217847,0,0,1
1,2.3451204,0.8989511999999998,0,0,1
823,2.3273063,0.27977306,0,0,1
710,2.1611373,0.68711895,0,0,1
614,1.7708012,0.15111464,0,1,0
790,0.48010817,0.12320873,0,1,0
408,1.3045285,0.6322485,0,1,0
736,2.2680902,0.0018469095,0,0,1
957,1.499716,0.62870896,0,1,0
366,0.38158825,-0.26979512,0,1,0
918,1.5065378999999999,-1.1338781999999998,0,0,1
267,0.6390111999999999,-0.15661925,0,1,0
230,1.7015509999999998,0.5955174,0,1,0
996,-0.009993106,0.02347076,1,1,1
635,2.0913253000000003,0.18070513,0,0,1
698,2.3942714,-0.1565687,0,0,1
251,0.79824376,-0.28124390000000005,0,1,0
783,1.6673574,-0.13553354,0,1,0
819,0.25670716,-0.52337766,0,0,1
141,1.7881099999999999,1.2972803,0,1,0
316,1.4858133,-0.11320251,0,0,1
587,2.305346,0.04406777,0,0,1
331,1.891931,0.37489283,0,1,0
295,0.75823903,0.081619546,0,1,0
262,0.8743366,-0.6624826,0,1,0
432,1.26163,-0.32415542,0,1,0
862,1.6779442,0.32710606,0,0,1
582,1.8589832,-0.5592802,0,1,0
272,1.3532543,0.36893654,0,0,1
270,1.8884193,0.7748229,0,0,1
987,1.6603448,-0.1296583,0,1,0
319,2.4131124,-0.43169296,0,0,1
569,2.300806,-0.3022301,0,0,1
643,1.9011578999999998,0.067037895,0,1,0
142,1.3752728,1.1049185,0,1,0
202,1.7901093999999997,-0.50441176,0,0,1
413,1.9870534,-0.021953464,0,1,0
196,1.7977386000000002,0.023419976000000002,0,0,1
264,2.541641,0.52993405,0,0,1
531,2.1854544,-0.06704894,0,0,1
252,1.7229531999999999,-0.8350978000000001,0,1,0
576,2.1034257000000003,0.018809408,0,0,1
738,1.8260716000000001,0.67215794,0,0,1
299,1.603734,0.35601872,0,1,0
740,1.8518580000000002,0.5931482,0,1,0
247,2.0247683999999997,0.5735378000000001,0,1,0
926,2.239009,0.84556675,0,0,1
412,1.7185955000000002,0.55626476,0,1,0
389,2.3052807,1.2217491000000003,0,1,0
796,0.5396194000000001,-0.52712464,0,0,1
601,2.0394520000000003,-0.09692651,0,0,1
654,1.7889709999999999,0.71470755,0,1,0
261,1.5420636,-0.88918996,0,1,0
456,1.9409813999999999,0.31883502,0,0,1
386,2.0029023,0.051897645,0,1,0
982,1.8160465000000001,1.2420373,0,1,0
909,1.4737403,-0.65476716,0,0,1
693,2.4785619,0.9842514000000001,0,0,1
236,1.3311605,0.33620107,0,1,0
501,1.3028374,-0.61566615,0,1,0
497,2.1328723,0.37299603,0,0,1
874,1.8756216,0.3957604,0,1,0
452,1.8088913,0.69052994,0,0,1
494,1.4742004,0.14046516,0,0,1
923,-4.521914499999999,-4.715536,0,0,1
279,2.148703,-0.17994991,0,0,1
638,1.3583415,-0.43939692,0,0,1
485,0.76485217,-0.5310638000000001,0,1,0
568,2.049778,-0.20575337,0,0,1
108,-0.010715485,-0.15440711,0,1,0
367,2.1661034,0.696258,0,0,1
644,1.8143673999999999,-0.41885290000000003,0,1,0
785,1.0132569,-0.32783777,0,0,1
873,1.6738806,0.19837394,0,0,1
65,2.5261335,-0.37614426,0,1,0
902,1.9082775,-0.54286337,0,0,1
317,2.6702182,-0.39670965,0,0,1
636,1.8831589,-0.10641378,0,0,1
666,2.6273885,-0.65592104,0,1,0
789,1.8579392,0.041724622,0,1,0
958,2.5367862999999997,0.06824115,0,0,1
214,1.2746353000000001,-0.4367781,0,1,0
97,1.7778441000000003,0.29987314,0,1,0
583,1.1008997,1.0090891,0,1,0
466,0.11753222,-0.38191813,0,1,0
523,1.5484855,0.7576916,0,1,0
255,0.97423947,-0.3978758,0,0,1
385,2.1787057,1.1076271999999998,0,0,1
545,1.8689968999999997,0.2958438,0,0,1
382,0.9335958000000001,-0.31384557,0,1,0
489,0.06751722,-0.15376987,0,1,0
513,2.1499553,-0.04294759,0,1,0
780,1.8771776999999998,1.2609807,0,1,0
904,1.7429162,-0.5113390999999999,0,1,0
122,1.5231357,0.42458153,0,1,0
946,1.5666806999999998,-0.76605195,0,1,0
60,2.2700853,0.24237458,0,0,1
844,1.67927,-0.43305457,0,0,1
372,1.8701253,0.45965100000000003,0,0,1
283,2.4004407000000003,-0.79559743,0,0,1
939,1.3099089,-0.4924259,0,1,0
608,1.8360932,-0.43645638,0,0,1
495,2.3852515,0.7433692,0,1,0
630,1.5478858,-0.17828603,0,1,0
596,1.4922574,0.031467915,0,0,1
713,1.7275193,0.83924055,0,1,0
753,1.2601203,-0.5016212999999999,0,1,0
624,1.2400754999999999,-0.41844719999999996,0,1,0
312,1.8142203999999997,-0.29015154,0,1,0
8,1.3903877,0.28249514,0,1,0
529,1.9784061000000002,0.86379135,0,1,0
876,1.7144824,0.035264372999999995,0,1,0
101,2.0198345,0.12834945,0,0,1
615,1.0810225,-1.1310448999999998,0,0,1
520,1.3745842,0.79470634,0,1,0
249,1.6292628999999998,1.189198,0,1,0
278,2.2457986,1.0548612,0,1,0
424,2.0163330000000004,-0.31057113,0,0,1
384,2.4727316000000004,1.5176293,0,1,0
395,2.4645132999999997,0.7348198,0,0,1
54,1.9159118999999998,0.061468422,0,1,0
34,1.3131834999999998,-0.92459846,0,0,1
271,1.9676175999999999,0.2352194,0,1,0
30,2.0070004,0.9422767,0,0,1
403,2.2389544999999997,0.8444941999999999,0,0,1
757,1.6862271,-0.09457129,0,0,1
975,2.0145506999999996,0.29027644,0,1,0
990,2.0807707,-0.6854121,0,0,1
457,2.41755,0.379246,0,0,1
362,2.2359896,-0.9447378000000001,0,0,1
860,0.17209895,-0.35042298,0,1,0
483,2.1599673999999998,0.38930342,0,0,1
580,2.506155,-0.4082181,0,0,1
986,1.9782345000000001,0.18446869,0,0,1
688,1.5774113,0.2335451,0,1,0
864,1.5862105,-0.84849554,0,0,1
927,1.601859,-0.4274912,0,0,1
378,1.4237639,0.65133923,0,1,0
320,2.0693936,0.10094994,0,0,1
942,1.3506361999999998,1.0158614,0,1,0
351,2.445993,-0.44413,0,0,1
418,1.91442,-0.63116634,0,0,1
945,0.68539184,-0.0009184778,0,1,0
795,1.3989053999999999,-0.77211434,0,1,0
145,1.6148673999999998,-0.1113469,0,1,0
826,1.0779686000000002,0.054459333,0,1,0
492,2.258331,0.39200306,0,0,1
751,2.1549720000000003,-0.36037344,0,0,1
240,1.0208049000000001,-0.9144759,0,0,1
648,1.1381648000000002,-0.33798975,0,0,1
886,1.6003253,1.2239621,0,1,0
144,2.4478294999999997,0.15809342,0,0,1
767,2.5301511000000003,0.47054809999999997,0,0,1
999,1.2031147,-0.23411825,0,0,1
467,1.8466369999999999,0.5021766,0,1,0
315,2.0738096,-0.48836175,0,0,1
989,1.4121388000000001,-0.7497577,0,0,1
922,2.1828284,0.12924513,0,1,0
717,2.6689396,-0.28575552,0,0,1
458,1.8526311999999998,0.33115786,0,0,1
773,2.296134,0.86025566,0,1,0
204,2.0674493000000003,-0.6349846,0,0,1
834,-0.06319639,-0.32500368,0,1,0
832,1.9164858,-0.52699053,0,1,0
435,1.8076648000000002,-0.21604797,0,0,1
5,1.589183,-0.42810765,0,1,0
769,1.6951008,0.42083398,0,0,1
679,2.3588777000000003,0.52903926,0,0,1
722,1.881144,-0.3581203,0,0,1
215,2.5639546,1.0042396999999998,0,0,1
653,1.5753278999999998,0.13456807,0,1,0
150,1.9447863,-0.21493566,0,0,1
687,0.93200266,-0.63141483,0,1,0
500,1.3010399,0.0582422,0,1,0
332,1.5760683000000002,-0.31083244,0,0,1
979,1.8889415,0.18056276,0,1,0
817,1.8463054,-0.32905114,0,0,1
620,2.293975,0.49240053,0,0,1
814,1.5657952,0.2257219,0,0,1
516,1.2798241000000001,-0.24152885,0,1,0
518,2.4654665000000002,0.6648613,0,0,1
940,1.727068,-0.7852019,0,0,1
113,1.7873421999999999,0.038301647,0,1,0
612,2.0158868,0.9111023000000001,0,1,0
37,1.7424705000000003,0.72162175,0,1,0
894,2.411099,0.21292603,0,0,1
895,2.4420211,0.7538819999999999,0,0,1
992,1.786884,-0.13401844,0,1,0
158,1.786519,-0.7715349,0,1,0
154,1.7505345,1.5561013000000001,0,1,0
40,1.2164893,-0.18746471,0,0,1
585,2.3793585,1.174866,0,0,1
805,0.7320763000000001,0.7097775,0,1,0
592,1.6067598,0.08530971400000001,0,1,0
964,0.31306809999999996,0.46806377,1,1,1
266,1.9433083999999998,0.4107217000000001,0,1,0
406,1.8941731,0.31077212,0,0,1
294,2.1709561,0.3259247,0,1,0
604,1.6205873,0.8635453000000002,0,1,0
522,1.4516511,0.76746607,0,1,0
18,1.2991718,0.2480894,0,1,0
425,1.4303769,-0.5612696999999999,0,0,1
527,2.071113,-0.82717466,0,0,1
308,1.4687344999999998,-0.047560424000000004,0,1,0
622,0.01589857,-0.49119574,0,1,0
794,1.4370756000000002,-0.2583988,0,1,0
62,1.7948076000000002,0.20532538,0,1,0
79,1.5011028999999998,0.32893175,0,1,0
680,1.5275613000000001,-0.89913005,0,1,0
193,2.3204446,-0.4400239,0,0,1
750,1.3725896999999998,-0.0196459,0,0,1
181,1.7591796000000002,0.20004714,0,0,1
535,2.5042972999999997,0.9654646000000001,0,0,1
484,1.9563023999999998,0.5434257,0,1,0
200,1.3473538,0.06386663,0,1,0
364,0.5270345999999999,-0.33417577,0,0,1
991,2.2529802000000005,0.7651551,0,0,1
462,2.4863305,1.3217218000000002,0,0,1
356,1.55725,-0.22263017,0,1,0
2,1.3221526000000001,0.12517613,0,0,1
478,1.5030493999999999,0.19137871,0,1,0
695,0.5023269,-0.7632656,0,1,0
253,1.7862508000000001,0.32771188,0,0,1
667,1.9039752,0.14100328,0,0,1
85,2.5838866,-0.6481696,0,1,0
969,0.40650332,0.25103828,0,1,0
75,1.5759988999999999,0.027650922999999997,0,1,0
786,1.4417013,-0.5496356,0,1,0
658,2.3647013,0.2267009,0,0,1
465,2.4471385,0.17712031,0,1,0
920,2.2212865,0.30857940000000006,0,0,1
38,1.6282233999999998,-0.2916566,0,1,0
944,1.4158828,-0.6544035,0,0,1
725,0.5322454000000001,0.32227394,0,1,0
436,0.88754404,-0.6957855,0,1,0
140,1.7897802999999999,0.43299127,0,1,0
818,2.1951861,0.27212015,0,0,1
602,1.7299033,0.29710305,0,1,0
745,0.11906703,-0.6757647,0,0,1
471,0.10035762,-0.40596646,0,1,0
342,0.16941704,-1.1684146999999998,0,0,1
416,1.4826471,-0.18048969,0,1,0
711,2.3922458,1.2834529,0,0,1
557,1.6266034,0.32962778,0,1,0
50,1.1149935,0.05838597,0,1,0
162,0.4321149,-0.18848741,0,1,0
765,1.3437676,0.96263623,0,1,0
856,1.2707447,-0.6328357,0,1,0
867,1.5395383,0.13627484,0,1,0
524,1.6291566000000002,0.24506724,0,1,0
443,1.1710123,-0.54697686,0,0,1
172,2.0677466,1.1488566,0,1,0
956,1.830296,0.057884067000000004,0,0,1
330,1.5199752,-0.4689927,0,0,1
352,1.6245555,0.71254885,0,0,1
857,1.3768624,0.459955,0,1,0
766,0.26068375,-0.05607769,0,1,0
39,1.5229741,-0.29382193,0,0,1
852,-0.003934115,-0.9786425999999999,0,0,1
875,1.4266039,-0.7821610999999999,0,0,1
156,1.5715069,0.15826681,0,1,0
222,2.0894465,0.65322137,0,0,1
641,1.6465588,1.1099431999999998,0,1,0
210,1.5941225,1.4682403999999998,0,0,1
746,2.0254316,-0.49174744,0,0,1
960,2.606922,-0.53110766,0,0,1
700,0.8367581000000001,-0.23271486,0,0,1
167,2.1692924,-0.16166985,0,1,0
998,1.4082303,1.1025531000000002,0,1,0
984,1.3169142,0.12342557,0,0,1
491,2.4634142000000003,-0.07939029,0,0,1
10,1.5422733999999998,-0.032803,0,1,0
105,1.1926716999999998,0.7419047,0,1,0
68,2.293573,-0.405978,0,1,0
479,0.9397655999999999,-0.07805005,0,1,0
399,1.571008,-0.13767345,0,1,0
434,-0.8148763000000001,-0.44521677,1,1,1
258,2.057763,0.47120959999999995,0,1,0
827,1.1919208000000001,0.5448251000000001,0,1,0
884,2.076428,-0.51789373,0,0,1
304,1.5656471,-0.044553608,0,1,0
811,2.0497487000000003,0.4186817,0,0,1
938,1.2818136,-0.29124296,0,0,1
924,1.7696831999999998,0.66925347,0,1,0
526,1.5046524,0.3106989,0,0,1
20,1.9934401999999998,-1.0298108,0,0,1
905,1.7438433999999998,0.56097394,0,1,0
380,1.2589507,-0.015855491,0,1,0
420,1.6815743000000003,0.122264445,0,0,1
285,1.6687303,0.89912534,0,1,0
71,1.5898381000000001,-0.337323,0,0,1
49,1.8954732,-0.27132565,0,1,0
179,1.7356031000000003,1.2521307,0,1,0
506,0.8160068,-0.82710034,0,1,0
929,1.2155766000000001,0.7400439,0,1,0
116,1.3021326000000002,0.8764674000000001,0,1,0
293,1.0760783999999999,0.6788238,0,1,0
76,1.2510847999999999,-0.18561527,0,0,1
48,1.8537706999999999,0.8005434,0,1,0
503,0.9917766,0.46876138,0,1,0
