,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,0.42421559999999997,-0.3651705,0,0,1
859,-0.91267276,-0.7891781,1,1,1
298,-0.55282986,0.5821891,1,1,1
553,1.0041585,-1.4947388000000001,0,0,1
672,0.91718817,-1.0039709,0,0,1
971,-0.171584,1.2314476,1,1,1
27,0.3632347,-0.1110076,0,0,1
231,-1.046195,0.35203690000000004,1,1,1
306,-2.1001499,-3.0319686000000003,0,0,1
706,0.7210707,-0.13392413,0,0,1
496,-0.20260762,-0.51505256,0,1,0
558,-1.2903049,0.69216263,1,1,1
784,0.20996413,-0.5730748999999999,0,0,1
239,1.4264591,-0.5533451,0,0,1
578,-2.1233125,-2.6739593,0,1,0
55,-1.6249065,0.8909998,1,1,1
906,-0.5096613,0.13015786,1,0,0
175,0.6887022,-0.45300412,0,0,1
14,0.6374108,0.6961864000000001,1,0,0
77,-0.44024189999999996,-2.2613285,0,0,1
31,0.44458896,0.47224116,1,0,0
481,0.79886043,1.156911,1,1,1
310,0.8143216999999999,-0.093256325,0,0,1
311,0.64139295,0.38283008,0,0,1
883,-1.6946993000000001,-0.36794126,1,1,1
788,-1.4251076999999999,1.2135468,1,1,1
45,0.06164497,0.22453785,1,0,0
103,-2.403607,0.62882143,1,1,1
760,-0.034164593,0.37221467,1,0,0
1,0.21255821,-1.8894438999999998,0,0,1
823,1.1896365,-0.2716759,0,0,1
710,-1.9534585,0.9057059999999999,1,1,1
614,0.5612424,0.45726700000000003,0,0,1
790,1.0194940000000001,0.54017705,0,0,1
408,-1.1574702,1.2049155,1,1,1
736,0.07898764,0.718843,1,1,1
957,1.3119218000000001,-0.9498743000000001,0,0,1
366,-0.8216478000000002,1.2252806,1,1,1
918,0.81022716,-0.53443354,0,0,1
267,0.33195713,0.7422951999999999,1,1,1
230,-1.6149284,1.857723,1,1,1
996,-0.6976321,0.37598792,1,1,1
635,0.36936045,0.49977306,1,1,1
698,0.7124147,-1.0192446,0,0,1
251,0.64710486,0.8733747,1,0,0
783,0.048256457,0.6320344,1,1,1
819,0.06389257,-0.41564488,0,0,1
141,0.38038626,0.2715785,0,0,1
316,-0.13586104,-0.6938951,0,0,1
587,0.30468720000000005,0.726923,1,1,1
331,1.2740239,-0.6203654000000001,0,0,1
