,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,1.0046033,1.2972963,1,1,1
859,-2.4859077999999997,0.50687855,1,1,1
298,-1.2403843,0.58907896,1,1,1
553,-0.124721885,-2.5125877999999995,0,0,1
672,0.9693738000000002,-1.9794648999999997,0,0,1
971,-1.48315,-2.4628859,0,0,1
27,1.4464006,-3.7976403,0,0,1
231,-0.55332065,-0.84831935,0,0,1
306,-4.013489,-3.4215063999999997,1,1,1
706,0.046996057,-1.3426219,0,0,1
496,0.40989030000000004,-0.7123911,0,0,1
558,1.4449068,-2.8830225,0,0,1
784,-2.5984316,-0.35326004,1,1,1
239,-2.0933634999999997,1.1583375,1,1,1
578,-2.4221098,-1.1400932,1,1,1
55,0.35816514,-2.3675246,0,0,1
906,-2.4139729,1.2713982,1,1,1
175,0.53945893,0.19112018,0,0,1
14,1.4313835,-2.6255822,0,0,1
77,-0.31245609999999996,-0.17999229,1,1,1
31,3.7299267999999994,-3.3935752,0,0,1
481,1.5909605,-1.9909949,0,0,1
310,3.9846659,-2.5360065,0,0,1
311,-3.304706,2.1392553,1,1,1
883,1.9536428,-1.8006636999999999,0,0,1
788,-1.8359177,-1.201809,1,1,1
45,-2.0896337,-1.5098292,1,1,1
103,-1.5778021999999998,-1.286195,1,1,1
760,3.2145185,-3.2259387999999998,0,0,1
1,-0.6478126000000001,0.06735802,1,1,1
823,3.0603857000000003,-3.0286279,0,0,1
710,-1.9454662,-2.2171423,0,1,0
614,-1.3488958,0.84468186,1,1,1
790,-0.21109086,0.70008385,1,1,1
408,2.0622096,-2.5807145,0,0,1
736,-2.6900935,1.4580357,1,1,1
957,-2.0809808000000003,-0.37723112,1,1,1
366,0.48211187,-0.31377238,0,0,1
918,-2.0392900000000003,0.27486965,1,1,1
267,3.6082466,-3.8917818,0,0,1
230,-3.9796052000000004,-0.75709605,1,1,1
996,-3.1998346,1.1324598999999997,1,1,1
635,-1.6991956000000001,-0.67813045,1,1,1
698,2.5937254000000003,-2.1300135,0,0,1
251,-3.429843,-0.58935523,1,1,1
783,-2.5628333,-0.8725235,1,1,1
819,-1.6112942,-0.33101475,1,1,1
141,-3.3652767999999997,0.50621176,1,1,1
316,-4.422754299999999,-0.6585254,1,1,1
587,0.5849880000000001,0.34469485,0,0,1
331,0.008246869,-1.2792178,0,0,1
295,-1.7826167000000002,-0.16354960000000002,1,1,1
262,2.9831697999999998,-3.5344324,0,0,1
432,0.9427475000000001,0.46372354,0,0,1
862,-0.751894,-0.71144426,1,1,1
582,2.291632,-0.9038648000000001,0,0,1
272,1.0638299,-0.882424,0,0,1
270,-1.0600383,-0.43573946,1,1,1
987,-3.0914962000000004,1.4329482,1,1,1
319,-0.37150258,-0.45913142,0,0,1
569,-1.5027328000000002,0.12464657400000001,1,0,0
643,1.0521916,-2.4590774,0,0,1
142,-3.5286129999999996,1.3678934999999999,1,1,1
202,0.76379097,-2.4788797000000002,0,0,1
413,0.19089037,-1.3702747,0,0,1
196,0.28158224,-0.29024023,0,0,1
264,-3.9846199999999996,-1.4451337,1,1,1
531,2.2502842,-0.10142016400000001,0,0,1
252,-0.45531000000000005,-0.68216765,0,0,1
576,2.1147027,-0.17788172,0,1,0
738,0.27483737,-2.3655567000000004,0,0,1
299,-3.6473744,0.8042147,1,1,1
740,-3.7935786,2.3876872000000002,1,1,1
247,0.85124165,-1.9186313000000002,0,0,1
926,2.598246,-2.2573624,0,0,1
412,3.6875281,-3.4650595,0,0,1
389,-3.160335,1.4507624,1,1,1
796,-2.5546665,-1.4324611,1,1,1
601,0.39798003,-1.8334028999999998,0,0,1
654,2.0813832,-1.8859912,0,0,1
261,0.90780395,-1.5822641000000002,0,0,1
456,-2.8050662999999996,-1.4678761999999999,1,1,1
386,2.3389,-0.5908638,0,0,1
982,-0.75035834,-1.3801477,0,0,1
909,0.79422,-2.0312582999999997,0,0,1
693,-2.5623312,-2.4615965,1,0,0
236,-0.86204123,0.16039932,1,0,0
501,2.2246387000000003,-2.0495145,0,0,1
