,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,0.6023516999999999,-2.1804273,0,0,1
859,-4.1738186,0.41965958,1,1,1
298,-3.7722707000000004,-0.33523458,1,1,1
553,-1.5287932,-0.9696616,1,1,1
672,0.87347394,1.03786,1,0,0
971,-0.32692295,-0.8225495999999999,0,0,1
27,-4.190583,1.3141344,1,0,0
231,-0.857825,-1.1414594999999998,0,0,1
306,-4.7266407,-4.050378,1,1,1
706,-3.1319444,-1.9449313999999998,1,0,0
496,-0.12341559,-1.7669683,0,0,1
558,-0.46475095,0.64604443,1,1,1
784,-4.655399,-2.772688,1,1,1
239,-3.9906921000000004,-1.1798321000000003,1,1,1
578,-0.8710587,-0.3274709,1,1,1
55,-1.0001556,-3.4014683,0,0,1
906,-2.60775,-1.0193747,1,1,1
175,0.8839133,-1.1379671999999998,0,0,1
14,-0.012628496000000001,-1.3995018,0,0,1
77,-1.3918694,-1.0972458999999999,1,1,1
31,0.7975526,2.7140267000000002,1,0,0
481,-0.20081782,2.0295061999999997,1,0,0
310,0.6828418,3.8793230000000003,1,0,0
311,-3.7722352,2.1031516,1,1,1
883,-2.1690035,3.4834794999999996,1,0,0
788,-3.9746617999999994,-3.1396903999999997,1,0,0
45,-4.04549,-2.0339549,1,1,1
103,-4.1932089999999995,-4.0975647,1,1,1
760,-4.193862,-0.34897208,1,0,0
1,-4.023443,-2.3249588,1,1,1
823,-3.0625157000000005,-2.6794486,1,1,1
710,-5.6565129999999995,-1.4907389,1,1,1
614,-1.033283,-1.2430370000000002,0,0,1
790,-2.1034617,-2.8975956000000003,0,0,1
408,2.811491,-2.1035862,0,0,1
736,0.5490179000000001,0.8641186,1,0,0
957,-3.6067964999999997,-2.1334374,1,1,1
366,1.4527702,-2.3672022999999998,0,0,1
918,1.8690963,0.74654144,0,0,1
267,2.6196637000000003,0.41826709999999995,0,0,1
230,-4.942317,-2.258216,1,1,1
996,-1.5668573000000001,-1.6394372,0,1,0
635,-4.623633,-2.7126586,1,1,1
698,-2.5113382,1.2900687,1,1,1
251,-4.336837,-3.2139325,1,1,1
783,0.8689517,0.18039393,0,0,1
819,-0.564317,-2.2173243,0,0,1
141,-4.951442,-3.4336542999999997,1,1,1
316,-4.5799294,-4.2982807,1,1,1
587,-0.34057856,-4.3472953,0,0,1
331,-0.96243304,-2.7791867000000003,0,0,1
295,-3.6186633,1.3116124,1,1,1
262,2.060482,-0.8029159,0,0,1
432,0.31250203,0.14083767,0,0,1
862,-5.2196703,1.1018875,1,1,1
582,-0.68774974,-0.6876503,1,1,1
272,0.20614463,-3.0927444,0,0,1
270,-1.9314237,-1.1598727,1,1,1
987,-2.5241146,-3.7106535000000003,0,0,1
319,0.079889745,-0.4833122,0,0,1
569,-4.665593,-4.091865,1,1,1
643,-5.307288,0.9349248,1,1,1
142,-4.1191797,-3.8558507000000004,1,1,1
202,-2.6591433999999996,-1.2155093000000001,1,0,0
413,0.3867485,-1.7695874,0,0,1
196,-3.3177335,0.5621427,1,0,0
264,-4.802107299999999,-2.6469452,1,1,1
531,-2.4100822999999996,-0.73029995,1,0,0
252,-1.9342827,-1.9773993000000003,0,0,1
576,-4.968757,-1.1428359,1,1,1
738,-3.1905289,-2.8524580000000004,1,1,1
299,-4.087447,-5.1216992999999995,0,1,0
740,-2.2724621,-2.231496,1,1,1
247,-1.8209828000000001,-2.2830694,0,0,1
926,-0.41763926,-1.244264,0,0,1
412,-3.4947543,4.149253,1,0,0
389,-4.3124876,0.5003542999999999,1,1,1
796,-2.7857933,-1.669672,1,1,1
601,-2.321205,-3.6404648,0,0,1
654,-3.9474709999999997,-0.92254263,1,0,0
261,0.23706757,-0.5302266,0,0,1
456,-3.3793597,-2.3492057,1,1,1
386,2.1578692999999998,-1.0560086000000002,0,0,1
982,1.1365775,1.2793143,1,0,0
909,-4.8688264000000006,-1.9758779,1,1,1
693,-2.9984512000000003,-2.0499916000000002,1,1,1
236,-2.1118937,-0.30866550000000004,1,0,0
501,-4.125179,-3.9807042999999998,1,1,1
497,-1.5282388,-2.0835513999999997,0,0,1
874,-4.8489666,-4.779077,1,1,1
452,-5.090460299999999,-4.974601,1,1,1
494,-0.89070725,-1.5735799,0,0,1
923,0.31266832,-1.3117020000000001,0,0,1
279,-0.47293739999999995,0.7254421999999999,1,0,0
