,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,-1.8860673,-3.2787050000000004,0,0,1
859,-3.4121327000000004,1.8292605,1,1,1
298,-1.8967946,0.12791836,1,1,1
553,-1.8174853,-1.2833653999999999,1,1,1
672,1.6334361000000002,-0.99152184,0,0,1
971,0.1424787,-1.5232176000000002,0,0,1
27,0.1708821,-4.0325556,0,0,1
231,-1.0909408,-1.2576558999999998,0,0,1
306,-4.0953093,-3.3253334000000003,1,1,1
706,-2.3313882,-0.93465835,1,0,0
496,1.0997462,-0.8178917,0,0,1
558,-1.0005609,-0.84717417,1,1,1
784,-1.8331380000000002,-0.846283,1,1,1
239,-3.3354619,0.14175731,1,1,1
578,0.24910471,-1.1879225,0,1,0
55,-0.48015569999999996,-3.089582,0,0,1
906,-1.4421827,-1.0298068999999999,1,1,1
175,0.8454976999999999,-0.46466407,0,0,1
14,0.87418246,-3.256764,0,0,1
77,-1.0995456000000001,-0.5369188,1,1,1
31,3.7852023,-3.9473817,0,0,1
481,1.0398674,-2.2783267000000005,0,0,1
310,3.5815704,-2.7745502,0,0,1
311,-3.4106379000000002,1.6442825,1,1,1
883,0.0018655062,-3.2822907,0,0,1
788,-2.2864508999999997,-3.5200294999999997,0,0,1
45,-2.7106338,-1.8750129,1,1,1
103,-2.3841777000000004,-1.0740522,1,1,1
760,2.900651,-4.250753400000001,0,0,1
1,-2.3275352000000002,-1.0933375,1,1,1
823,-3.0270247,-2.2138076,1,1,1
710,-3.3933582,2.2166786,1,1,1
614,-0.34608948,-1.3963671,0,0,1
790,-0.9681704,-1.6352079,0,0,1
408,2.528038,-2.8852713,0,0,1
736,1.2962518,-2.1284754,0,0,1
957,-1.6822578999999998,0.22202337,1,1,1
366,-0.22700447,-0.42968106,0,0,1
918,2.2869832999999997,-2.608437,0,0,1
267,2.3477066000000004,-3.8795445,0,0,1
230,-4.528754,0.38193816,1,1,1
996,0.82031363,1.2314278,1,1,1
635,-2.174515,-1.0561719999999999,1,1,1
698,0.15444905,-0.10294062,0,1,0
251,-3.824864,-0.45920563,1,1,1
783,1.052789,-1.774038,0,0,1
819,1.7457453,-2.6412802,0,0,1
141,-3.5256913,1.0516043,1,1,1
316,-4.417573,0.29370022,1,1,1
587,1.2505188,-1.4518552,0,0,1
331,-0.9908823,-2.1523944999999998,0,0,1
295,-1.5438302,1.1967406999999999,1,1,1
262,2.2883816,-3.8633761,0,0,1
432,0.8212396999999999,0.1642077,0,0,1
862,-3.3288824999999997,0.3154385,1,1,1
582,-2.5769935,-1.45071,1,1,1
272,1.0342675,-1.7837353,0,0,1
270,-1.6830866000000002,-1.1154084,1,1,1
987,-3.2952116,-3.7427115,0,0,1
319,-0.9461503000000001,-1.1043406999999998,0,0,1
569,-3.5863379999999996,-2.4261196,1,1,1
643,-2.9430077,1.0282251,1,1,1
142,-4.1045637,0.97181356,1,1,1
202,-0.10611272,-2.8345728,0,0,1
413,0.47623909999999997,-1.321664,0,0,1
196,-0.25933933,-1.1478933999999998,0,0,1
264,-4.1881129999999995,-0.73604375,1,1,1
531,-0.7224264,-0.21968913,1,0,0
252,-0.9165943999999999,-1.2121288000000001,0,0,1
576,-2.9063373,0.5787459,1,1,1
738,-2.7159944,-2.0068517,1,1,1
299,-3.7653008000000003,0.019655943000000002,1,1,1
740,-2.3405828,-2.232037,1,1,1
247,0.41062123,-3.1174316,0,0,1
926,-0.0014646649,-1.3832803,0,0,1
412,3.7393807999999997,-3.1447507999999997,0,0,1
389,-3.6872572999999997,1.7403203,1,1,1
796,-2.5450213,-1.2412008999999997,1,1,1
601,-1.9686108,-3.125279,0,0,1
654,-2.6019787999999995,-1.6396568,1,0,0
261,0.7232976,-1.9815288,0,0,1
456,-3.111043,-1.4275333000000001,1,1,1
386,1.6745346,-1.5543519,0,0,1
982,-3.397932,-3.3132949999999997,1,1,1
909,-3.6716244,-0.09599751,1,1,1
693,-1.3993393,-2.2203577,0,1,0
236,-1.9333537,-0.19950593,1,0,0
501,-3.8390087999999998,-3.5165464999999996,1,1,1
497,0.6126291,-2.3936148,0,0,1
874,-4.7157845,-3.4109926,1,1,1
452,-2.8340607,-0.71018046,1,1,1
494,-0.49296427,-1.4776579,0,0,1
923,1.2484102,-3.4164347999999998,0,0,1
279,1.0692168,-3.7892377,0,0,1
638,-1.3199964,0.0005943179,1,1,1
485,0.6403300999999999,-2.038765,0,0,1
568,-4.3828583,1.5021554,1,1,1
108,0.78298753,-1.546713,0,0,1
367,-1.3088899,-1.2316338,1,0,0
644,0.5274173000000001,-2.2575993999999997,0,0,1
785,-0.8759527,-1.9889843,0,0,1
873,-3.7452263999999995,-2.7998266,1,1,1
65,-4.2657433,-0.21680284,1,1,1
902,-2.677139,-1.3568239,1,1,1
317,-2.5803113,-1.4834962999999999,1,1,1
636,-3.0707076,-2.7745627999999996,1,1,1
666,1.5050871000000001,-2.8254392000000004,0,0,1
789,-3.549954,-3.7845468999999996,0,1,0
958,-0.92106825,-2.638966,0,0,1
214,-3.2517037,-0.665691,1,1,1
97,-0.7179245,-2.1368332000000003,0,0,1
583,-1.4280671,-0.047777057000000005,1,0,0
466,-3.1988575,-0.31537688,1,1,1
523,-2.4101627,-1.5513473,1,1,1
255,1.9756474,-3.3837147000000005,0,0,1
385,-3.744931,-2.955372,1,1,1
545,1.1374423999999999,-0.4677099,0,0,1
382,2.057129,-3.7026392999999995,0,0,1
489,-0.9775371999999999,-2.2712984,0,0,1
513,-0.64307225,-2.4404786,0,0,1
780,2.6040473,-3.4437916,0,0,1
904,-0.33457386,-3.2688818,0,0,1
122,-3.065248,1.5190339,1,1,1
946,0.45303202,-1.6238803,0,0,1
60,0.09375143,-3.7675405,0,0,1
844,1.8157291000000002,-1.9611497,0,0,1
372,0.5878317,-0.20846367,0,0,1
283,-1.8439455000000002,-2.009935,0,1,0
939,-3.794145,0.70896095,1,1,1
608,-3.7086782,0.31179237,1,1,1
495,0.8383780000000001,-1.6464549,0,0,1
630,-1.6288334999999998,-2.8115616,0,0,1
596,-2.1182458,-1.1891258,1,1,1
713,-2.4368472000000003,-2.2982953,1,1,1
753,-3.1481552,0.17301846,1,1,1
624,-1.8873993000000002,-0.5415665,1,1,1
312,2.0714183,-3.511685,0,0,1
8,-0.27437997,-1.120846,0,0,1
529,1.2596551,-1.6785481,0,0,1
876,-1.1357607,-1.0906656000000001,1,1,1
101,-2.4135275000000003,0.56574726,1,1,1
615,-4.2194443,2.5908866,1,1,1
520,-4.0044365,-1.4110553,1,1,1
249,-2.18914,-2.6658592,0,0,1
278,-2.3682303,-2.3314254,1,1,1
424,1.2426438,-3.2948236000000004,0,0,1
384,-1.4847306999999998,-2.2021866,0,1,0
395,1.4936576000000001,-2.954601,0,0,1
54,1.6490533,-2.8595605,0,0,1
34,-4.1612160000000005,-4.0490203000000005,1,1,1
271,1.7137470000000001,-3.3091626000000005,0,0,1
30,-1.5969086000000001,-1.4265176000000002,1,0,0
403,-3.8939394999999997,-0.030975044,1,1,1
757,-1.2941363000000001,-1.8072290000000002,0,0,1
975,-3.383697,-1.6155547,1,1,1
990,-3.8661933,0.4053288,1,1,1
457,-1.6156083,-2.6841702,0,0,1
362,-0.80001646,-2.535462,0,0,1
860,-2.3818011,-1.3460295,1,1,1
483,-0.8816666,-1.4483302,0,0,1
580,-2.363427,-1.0608864,1,1,1
986,0.76275253,-3.4141824,0,0,1
688,-3.2024941000000005,-0.7660643,1,1,1
864,-4.3044477,-2.8659630000000003,1,1,1
927,-0.6885194,-3.4616010000000004,0,0,1
378,2.4543839,-4.24775,0,0,1
320,-2.7744646,0.08712286,1,1,1
942,-2.6265593,-5.2459893,0,0,1
351,2.3240976000000004,-2.588436,0,0,1
418,-1.2060018999999997,-2.1038074,0,0,1
945,-4.6029577,-4.281519,1,1,1
795,-0.18451375,-1.5207025,0,0,1
145,-3.3438334000000003,-1.2913522,1,1,1
826,2.7643776,-3.8090317000000002,0,0,1
492,-0.659062,-2.0238294999999997,0,0,1
751,0.68874604,-1.4668397,0,0,1
240,-3.8418156999999997,-3.9525568,0,1,0
648,-4.0572567,0.6762501,1,1,1
886,2.3100066000000004,-1.6557021,0,0,1
144,-3.7990086000000005,-3.191145,1,1,1
767,-3.6880707999999998,-0.7202033,1,1,1
999,-3.5934255,0.6837574000000001,1,1,1
467,-0.18946272,-1.2033676000000002,0,1,0
315,0.37681149999999997,0.6199359,1,1,1
989,-1.3686038,-0.21020675,1,1,1
922,-1.1908311000000003,-0.9310598,1,1,1
717,-2.984528,1.1784674,1,1,1
458,-4.3368497,2.161075,1,1,1
773,-0.2680037,-1.888439,0,0,1
204,-1.7324195,-2.4782407,0,0,1
834,-1.5759562,1.0134565999999998,1,1,1
832,1.2608273,1.8182254,1,1,1
435,-1.2331458,0.5706171999999999,1,1,1
5,-4.508415,1.6577929,1,1,1
769,-2.412522,-1.2809146999999999,1,1,1
679,-3.1733398,-2.1357942000000003,1,1,1
722,-3.9648072999999995,2.0618564999999998,1,1,1
215,-1.1829616000000003,-1.9424415000000002,0,0,1
653,-3.9307754,-0.3457045,1,1,1
150,-3.3739781000000004,-2.4591854,1,0,0
687,-0.79052794,-0.24492782,1,1,1
500,1.201837,-0.60225874,0,0,1
332,-2.7970984,-3.5975422999999993,0,0,1
979,-0.44762847,-2.0294604,0,0,1
817,-4.371180000000001,-3.7485504,1,1,1
620,-1.5225202,-0.5594741999999999,1,1,1
814,-2.341181,-2.2162943,1,1,1
516,-0.4782924,-0.93676734,0,1,0
518,-0.017172307,-1.1715997,0,0,1
940,-2.3709849999999997,-3.725314,0,0,1
113,-1.9930744999999999,-2.7094218999999997,0,0,1
612,2.9396987,-3.7002695,0,0,1
37,2.3996122000000004,-1.5311031000000002,0,0,1
894,-2.970169,-0.8025732,1,1,1
895,0.9112446,-2.4960408,0,0,1
992,2.454382,-0.64290285,0,0,1
158,0.4799267,0.76305515,1,1,1
154,-2.8975797,-0.6213493,1,1,1
40,-1.6876547,-0.75271297,1,1,1
585,-0.7793613,-0.741338,1,1,1
805,0.7755956,-0.6891961999999999,0,0,1
592,-2.840711,1.868334,1,1,1
964,2.5753431,-2.9903035,0,0,1
266,-3.3891559,-0.007894695,1,1,1
406,0.70028394,-2.1426783,0,0,1
294,-3.0368888,-0.36487323,1,1,1
604,-0.049946665999999994,-3.0205505,0,0,1
522,-3.9044986000000006,0.5895739999999999,1,1,1
18,1.9339546000000003,-2.6260326000000003,0,0,1
425,0.65225273,-3.1016316,0,0,1
527,1.0555618999999998,-3.3848752999999996,0,0,1
308,-3.6937191,-1.112209,1,1,1
622,-3.4768307000000003,0.8607220999999999,1,1,1
794,-2.8256345,0.39627242,1,1,1
62,-3.5730593,1.2376295,1,1,1
79,-0.6727725,-0.10670185,1,1,1
680,0.69286364,-1.2151465,0,0,1
193,3.1556451,-4.8671293,0,0,1
750,2.5810785,-4.110132,0,0,1
181,1.3299747,-3.1344483,0,0,1
535,-2.8218818,-1.0393949,1,1,1
484,-2.1148696,-1.0311438,1,1,1
200,1.8346498,-1.5702448,0,0,1
364,-0.66232234,-1.557766,0,0,1
991,2.2994369999999997,-2.5921621,0,0,1
462,-3.3032162000000005,-3.4930036,0,0,1
