,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,2.4030395,0.2823713,0,0,1
859,1.9685445,0.06600702,0,0,1
298,1.5947657,1.9121958,1,1,1
553,0.33276284,1.6984801,1,1,1
672,0.13338369,2.2568507,1,1,1
971,-0.4188215,1.5817378999999998,1,1,1
27,2.1366997000000003,1.0590652,0,0,1
231,1.6783702,1.0472652,0,0,1
306,-2.1717720000000003,-1.8366116000000001,1,1,1
706,1.9701678,1.6433291,0,0,1
496,1.1464856,0.8600379000000001,0,0,1
558,-0.44113216,1.2116833999999999,1,1,1
784,0.18729499,0.23440814,1,1,1
239,-1.9075958999999998,-1.9432888,0,1,0
578,0.75645304,-0.31036925,0,0,1
55,0.55237734,2.399173,1,1,1
906,-4.375312,-4.524866,0,0,1
175,-0.3407765,0.25641447,1,1,1
14,2.1165407000000003,0.9045735999999999,0,0,1
77,0.8726554,0.7881104999999999,0,0,1
31,-0.6554303000000001,1.3895063,1,1,1
481,-2.9269700000000003,-3.1880962999999998,0,0,1
310,0.07932454,1.9568299999999998,1,1,1
311,1.1086923999999998,0.31243762,0,0,1
883,0.11311789999999998,-1.0485874,0,0,1
788,0.68768907,1.0145713,1,1,1
45,-0.098957136,2.2839231,1,1,1
103,1.7016861,-0.032935053,0,0,1
760,0.31007716,1.2246192,1,1,1
1,0.90131134,1.3722907,1,1,1
823,-1.6088588,2.0636373,1,1,1
710,1.7862797,2.162689,1,1,1
614,0.38314167,-0.043224275,0,1,0
790,1.1662291999999999,1.4474938,1,1,1
408,0.54315704,1.2280744,1,1,1
736,-1.5674472,-1.3369281000000002,1,1,1
957,2.3137894,0.077270865,0,0,1
366,-0.56069225,-0.5052270000000001,1,1,1
918,1.2596982,0.2642696,0,0,1
267,1.4314729,1.4187346,0,0,1
230,0.8160361999999999,1.754843,1,1,1
996,1.3514754,1.4418583,1,0,0
635,2.1553473,-0.80568457,0,0,1
698,-2.8951854999999997,-3.0652312999999998,0,1,0
251,1.6772567999999999,0.34588194,0,0,1
783,0.42893326,0.074013114,0,0,1
819,1.7897221999999997,0.34796438,0,0,1
141,0.96195316,1.5434854,1,1,1
316,1.4683268,1.7555431000000001,1,1,1
587,0.20775872,-0.78485876,0,0,1
331,0.8016041,0.9641754000000001,1,1,1
295,0.95581406,1.896507,1,1,1
262,2.2926435,0.8816278000000001,0,0,1
432,1.2573398,0.13814253,0,0,1
862,1.0988563,0.8381347,0,0,1
582,1.7382932,1.4781308000000002,0,0,1
272,-0.09283692,2.0787424999999997,1,1,1
270,-0.44703332,1.5692106000000001,1,1,1
987,1.9508596999999999,0.7110144,0,0,1
319,1.4648079,0.859115,0,0,1
569,1.9810032,-0.11456439,0,0,1
643,1.9912536,0.18416178,0,0,1
142,1.9615173,1.0933102,0,0,1
202,0.25212866,1.0742555,1,0,0
413,1.912037,0.70388955,0,0,1
196,-1.7668018,-1.7373971000000001,1,1,1
264,0.67512953,1.2604886999999998,1,1,1
531,2.1883345000000003,2.3077972,1,1,1
252,-0.5324646,0.76608586,1,1,1
576,-3.3808917999999997,-3.5228515,0,0,1
738,1.7048305000000001,0.25240427,0,0,1
299,-3.5164497000000003,-3.870858,0,0,1
740,1.2111659,0.17898825,0,0,1
247,0.84874684,-0.082390845,0,0,1
926,-0.26212978,0.012622893,1,1,1
412,0.15882063,-0.38947794,0,0,1
389,-1.2964058,1.5594424999999998,1,1,1
796,1.4640847,0.405649,0,0,1
601,0.7167636,2.3922684,1,1,1
654,-1.1212877,-1.048783,1,1,1
261,-3.8544872000000003,-3.7247128,1,1,1
456,-4.4968753,-4.4958057,1,0,0
386,1.4961393,1.5933182,1,1,1
982,1.7530495,0.46649972,0,0,1
909,1.6534306,1.7537935000000002,1,1,1
693,1.8965375,0.96274686,0,0,1
236,1.5586169,2.3054175,1,1,1
501,2.0930923999999997,3.0952902,1,1,1
497,-1.8420522000000001,-1.820055,1,1,1
874,2.0651135,1.1322229,0,0,1
452,1.0213603999999998,1.6011212,1,1,1
494,-0.04040411,1.7023133999999998,1,1,1
923,-3.3343697,-3.011262,1,1,1
279,-1.9714334,-2.0992851000000003,0,1,0
638,1.1954488,0.67386127,0,0,1
485,1.5013782,0.46907562,0,0,1
568,-0.24684789999999998,2.1324433999999997,1,1,1
108,-0.900602,-1.1682270000000001,0,1,0
367,-1.8677282,-2.1542253,0,1,0
644,1.9241109,1.4851985,0,0,1
785,2.3190782000000003,0.6349382,0,0,1
873,-2.2436109,-2.5677493,0,0,1
65,1.4134094,1.1545530000000002,0,0,1
902,1.4414347,0.6373183000000001,0,0,1
317,0.059376835999999995,1.147765,1,1,1
636,-1.4455801000000001,-1.0268589,1,1,1
666,0.23512638,1.5852164,1,1,1
789,1.003291,1.897431,1,1,1
958,1.2506447,0.8830761,0,0,1
214,-0.024934917999999997,-0.70089275,0,0,1
97,0.2476134,1.9784071,1,1,1
583,-1.4775437,-0.67551804,1,1,1
466,0.19474092,1.4682369,1,0,0
523,-0.37460202,-0.8405879999999999,0,0,1
