,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,1.9239224999999998,0.96316385,0,1,0
859,1.7302311999999997,0.3962078,0,0,1
298,2.4405398,0.32188225,0,1,0
553,1.8249229,0.41068518,0,0,1
672,2.087202,0.31362498,0,1,0
971,2.0360336,0.63393307,0,0,1
27,2.2532667999999996,1.0911283,0,1,0
231,1.9938554,0.52493334,0,1,0
306,2.2212197999999996,1.0808877000000001,0,1,0
706,2.1828465,1.0660188,0,1,0
496,1.9869792000000002,0.5609092,0,1,0
558,1.6163776,1.4443754999999998,0,1,0
784,1.5363177,0.15461907,0,1,0
239,1.89583,0.39475048,0,0,1
578,1.9557873,0.1299566,0,1,0
55,1.7821738,0.84930706,0,1,0
906,1.9418384999999998,1.296118,0,1,0
175,1.9568366000000001,1.0606501,0,0,1
14,1.737686,0.14219034,0,0,1
77,2.0447178,0.10314104,0,0,1
31,1.9229133000000003,0.06485522,0,0,1
481,1.7045616000000001,1.4120591,0,1,0
310,1.8871665000000002,0.06590158,0,0,1
311,1.158971,0.15315427,0,0,1
883,2.2350453999999997,0.24231467,0,0,1
788,1.5436181999999998,0.5940097,0,1,0
45,2.0624456,0.24463046,0,0,1
103,1.6619984,0.30736136,0,1,0
760,1.8211546000000003,1.1178006999999999,0,0,1
1,1.9991023999999997,0.59473866,0,1,0
823,1.6613461999999999,0.53073657,0,1,0
710,1.5524473,0.71066344,0,1,0
614,-0.27195929999999996,-0.8157288,0,1,0
790,0.8502548000000001,-0.4427864,0,1,0
408,1.1313448999999998,-0.7267821,0,0,1
736,1.5262113000000002,0.57229227,0,1,0
957,2.357405,1.0948589,0,0,1
366,2.3475275,0.87708855,0,1,0
918,1.6759771,0.45657587,0,1,0
267,2.480946,1.1678182,0,0,1
230,2.6884215,0.84451246,0,1,0
996,1.9727416000000002,-0.26682305,0,0,1
635,1.3562212,1.1820261,0,1,0
698,2.4117317000000003,1.0021076,0,0,1
251,1.907473,0.0014097393,0,0,1
783,1.9737740000000001,0.42768946,0,1,0
819,1.9962413,1.1116121,0,1,0
141,1.9659197,0.13930655,0,0,1
316,1.7865634999999997,-0.15052426,0,1,0
587,1.8678561000000002,0.09797305,0,0,1
331,2.3848677000000005,0.23996779999999998,0,0,1
295,2.1184607000000004,0.99339414,0,1,0
262,1.5222934,-0.026771367,0,0,1
432,2.2969992,1.3697296,0,0,1
862,1.0059977,-0.27986148,0,1,0
582,1.0074098,0.013418168000000001,0,1,0
272,1.4851557,0.0046726763,0,1,0
270,1.4442964,-0.37692106,0,1,0
987,1.9120528,-0.10455412,0,0,1
319,1.6208751000000001,0.08086502599999999,0,1,0
569,2.2428708,0.7053301,0,1,0
643,1.8682358000000001,0.8468722,0,0,1
142,2.1875591,0.74127096,0,0,1
202,1.7483228,0.4761045,0,1,0
413,2.269632,0.9611828000000001,0,1,0
196,1.5896493,-0.035990566,0,0,1
264,1.8546082,0.61157644,0,1,0
531,1.4410281,-0.14971255,0,0,1
252,1.5858455,0.70400864,0,1,0
576,1.9376504,0.36107940000000005,0,0,1
738,1.3988813999999998,0.02388984,0,1,0
299,1.8413213,0.22450224,0,0,1
740,2.1218927000000005,0.99592733,0,0,1
247,2.306669,0.5540311,0,1,0
926,2.205123,0.8049065,0,1,0
412,2.2769327,0.12679723,0,0,1
389,1.7667251,0.08376941,0,0,1
796,1.8808033,-0.083556384,0,0,1
601,1.7592782,0.19950663,0,1,0
654,2.0754085,0.9949064000000001,0,1,0
261,1.8890163,0.5636538000000001,0,1,0
456,2.2195382,0.7775709,0,0,1
386,1.4554203000000001,-0.13596252,0,0,1
982,1.8455724999999998,-0.04832664,0,0,1
909,2.295102,0.33306676,0,0,1
693,1.1445874,0.6612916999999999,0,1,0
236,-0.16247782,-0.41805077,0,1,0
501,2.5597908,0.14194016,0,0,1
497,1.6552069,0.19746721,0,0,1
874,2.0169744,0.33432811,0,1,0
452,1.8665771,0.3628397,0,0,1
494,1.5791969,0.47514403,0,1,0
923,2.4651362999999997,0.977612,0,1,0
279,1.3531195,-0.022024393,0,0,1
638,2.1782348,0.3013933,0,0,1
485,1.8309379000000001,-0.100213915,0,0,1
568,1.9606978,0.5784836,0,1,0
108,2.1271386000000003,0.8573468000000001,0,0,1
367,1.7187095000000001,-0.14247572,0,0,1
644,1.3771006000000001,0.03239104,0,1,0
785,2.0432281000000003,0.5914047,0,1,0
873,1.9707626,-0.08153379,0,0,1
65,2.0972347,0.07393558,0,0,1
902,1.8838023000000002,0.9736334999999999,0,0,1
317,2.1235592,0.6797234000000001,0,1,0
636,1.7144830000000002,0.31536835,0,1,0
666,1.7301756000000001,-0.36115548,0,1,0
789,1.112378,-0.41221496,0,1,0
958,1.7898308999999997,0.8011903,0,1,0
214,1.9251482,0.42385665,0,1,0
97,1.6471273000000002,0.33103904,0,0,1
583,1.8625741999999998,0.45285386,0,0,1
466,1.9841384999999998,0.94482356,0,1,0
523,2.0771747,-0.31337044,0,0,1
255,2.0656871999999997,0.929242,0,1,0
385,2.486177,0.49591118,0,0,1
545,1.9807566000000003,0.34429938,0,1,0
382,1.5870606000000003,0.12932649,0,1,0
489,2.4939651,0.27339822,0,0,1
513,2.400616,0.46328658,0,0,1
780,1.9786834,0.90731037,0,0,1
904,1.7454076,0.9408812,0,1,0
122,2.9331400000000003,2.1162472,0,0,1
946,0.49909377,-0.7126268,0,0,1
60,1.4960966999999998,-0.47337478,0,1,0
844,2.9270494,0.805393,0,0,1
372,1.6780348000000003,0.39130329999999997,0,0,1
