,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,1.4888822,-0.27980414,0,1,0
859,1.123233,-0.4687772,0,1,0
298,2.1730921000000003,0.2791465,0,1,0
553,1.5294659,0.11212912,0,1,0
672,1.3547225,-0.41038394,0,1,0
971,1.5028048,-0.4409808,0,0,1
27,2.0491261,0.44657975,0,1,0
231,1.6962116000000003,-0.76927507,0,0,1
306,1.7914438000000001,0.17287895,0,1,0
706,2.0826356,0.61085725,0,0,1
496,1.5352895,-0.6928251,0,0,1
558,1.9777216,-0.022619188,0,0,1
784,1.2305503,-1.0611483999999998,0,1,0
239,1.3755620000000002,-0.4289045,0,1,0
578,1.0565642,-0.6898061,0,1,0
55,1.5241516000000002,-0.29217990000000005,0,0,1
906,1.8926853,0.9544915999999999,0,0,1
175,1.7589784,-0.11048922,0,1,0
14,1.5017662,-0.5546803000000001,0,0,1
77,1.4078796,-0.21337060000000002,0,0,1
31,1.9459099999999998,0.14660475,0,1,0
481,1.0942688,0.6134729,0,1,0
310,1.2095957,-0.77038795,0,1,0
311,1.0081924,-0.6818805,0,1,0
883,1.320761,-0.23178449999999998,0,1,0
788,1.5496594,-0.8386619000000001,0,0,1
45,1.6341124,-0.57371235,0,0,1
103,1.5420091,-0.5545193,0,0,1
760,2.2570419999999998,0.6936265,0,0,1
1,1.3270988000000001,-0.4917965999999999,0,0,1
823,1.3820915,-0.24272218,0,1,0
710,1.7023206000000002,0.2629112,0,1,0
614,-0.13488932,-1.3048826,0,1,0
790,0.19320351,-0.46242318,0,0,1
408,1.2892956,-1.0284146,0,0,1
736,1.57198,-0.16249621,0,1,0
957,1.6133271,-0.3524124,0,1,0
366,1.4371294,0.12034817,0,1,0
918,0.9422796,-0.6220696,0,1,0
267,2.1819427000000005,0.98827195,0,1,0
230,2.1992962000000005,-0.29548420000000003,0,0,1
996,1.3568883,-1.1780732,0,0,1
635,1.6062965,-0.87380195,0,0,1
698,2.2236786,0.025808512999999998,0,0,1
251,1.0578945,-0.6248085,0,1,0
783,1.1965678,-0.20605358,0,1,0
819,1.8615191999999998,0.30828214,0,0,1
141,1.8887032,-0.3334973,0,0,1
316,1.1369307,-0.8389479999999999,0,1,0
587,1.3825002,-0.20799321,0,1,0
331,2.3497562000000003,-0.23588094,0,0,1
295,1.7565876,0.48575667,0,1,0
262,1.5682863999999999,-0.42031598,0,0,1
432,1.6384512999999998,-0.40096846,0,0,1
862,1.7793119,-0.41709277,0,0,1
582,0.58796763,-0.75585246,0,1,0
272,1.532455,-0.022520691000000002,0,0,1
270,0.67103726,-1.2176148999999998,0,1,0
987,1.1362860000000001,-0.3936073,0,1,0
319,1.4077494,-0.8820399,0,1,0
569,1.6366801000000002,0.2731843,0,1,0
643,1.0597702,-0.20317638,0,1,0
142,1.6931679,-0.44041115,0,0,1
202,1.0616567,-0.3956921,0,0,1
413,2.4146242,0.19390738,0,0,1
196,1.3112406,-0.9985724,0,0,1
264,2.369829,0.4064638,0,0,1
531,0.8298428,-0.818915,0,1,0
252,1.6586629000000002,0.19489053,0,1,0
576,1.1472242,0.040476248,0,1,0
738,1.3907881000000002,-0.7338836,0,0,1
299,1.2348754,0.18869314,0,0,1
740,2.277533,0.49792445,0,0,1
247,2.1757522000000002,0.33574027,0,0,1
926,1.4384796999999998,0.10335505,0,1,0
412,1.8883842,-0.41408694,0,0,1
389,1.8988099999999999,0.21079324,0,0,1
796,2.1078882,-0.5169234,0,1,0
601,2.3795333,-0.08741900000000001,0,0,1
654,1.7603359,0.12044300000000001,0,0,1
261,1.4066792,-0.6458881999999999,0,1,0
456,1.7720046999999999,0.24648143,0,1,0
386,1.3437138000000002,-0.79832345,0,1,0
982,1.3054415000000001,-0.26807207,0,1,0
909,1.6613891,-0.029680789,0,1,0
693,1.4106,0.47413626,0,1,0
236,-0.11967206,-0.9469056,0,1,0
501,1.9987645,0.022147655,0,0,1
497,1.4754295,-0.5937491,0,1,0
874,1.6538746,-0.39144692,0,0,1
452,1.7168713,0.37898827,0,1,0
494,1.7527898999999998,-0.13187501,0,1,0
923,2.3338083999999997,0.6361754,0,1,0
279,1.7513578,-0.67757577,0,1,0
638,1.6047745,-0.07200962,0,1,0
485,1.5765063999999998,-0.35794390000000004,0,0,1
568,1.7202534999999999,0.20395623,0,1,0
108,2.2051837000000005,0.2475295,0,1,0
