,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,1.3369902,1.2356359,0,0,1
859,0.9166736999999999,0.68581486,0,1,0
298,0.5388191,0.8931962,1,1,1
553,1.9000683999999997,0.58982223,0,0,1
672,2.249795,2.0390983,0,0,1
971,1.5867081,2.2939181,1,1,1
27,1.9214586999999999,1.6079214,0,0,1
231,-0.50607574,1.6740955000000002,1,1,1
306,1.2661681,-0.12807357,0,0,1
706,2.1539507,1.475586,0,0,1
496,0.53911865,0.8765665000000001,1,1,1
558,0.31601298,1.9122352999999999,1,1,1
784,2.2470622000000002,1.3072840000000001,0,0,1
239,1.4100943000000001,0.68050563,0,0,1
578,-0.048210262999999996,0.7500802,1,1,1
55,0.28897518,2.2858183,1,1,1
906,2.7716355,2.9363165,1,0,0
175,1.5220041000000002,0.38687712,0,0,1
14,2.8844237,2.9044442000000004,1,0,0
77,1.4638981000000002,0.74276805,0,0,1
31,1.5987554,2.022739,1,0,0
481,0.82898486,1.7730056,1,1,1
310,1.5119121000000002,1.143355,0,0,1
311,1.7370226000000002,1.5735582000000001,0,0,1
883,1.0894338,2.2367917999999998,1,1,1
788,1.9370621,3.180479,1,1,1
45,1.6477572,1.4982883999999999,0,0,1
103,-0.86488706,1.7126534,1,1,1
760,0.39937752,0.9645054,1,0,0
1,1.8440657999999999,-0.64121115,0,0,1
823,2.1185197999999996,1.8070128,0,0,1
710,1.2010889999999999,2.2030745,1,1,1
614,0.4882776,0.3864631,0,0,1
790,1.9434676,2.1140265,1,0,0
408,0.21702538,1.8880061000000001,1,1,1
736,1.2502832,2.0060985000000002,1,1,1
957,1.796016,1.9215497,1,0,0
366,0.8071448,1.6676651999999998,1,1,1
918,1.7017480999999999,1.1560167,0,0,1
267,1.9158331000000002,2.0643098,1,1,1
230,-0.6129264,1.3934494,1,1,1
996,0.5893084,2.1406505,1,1,1
635,1.7843425,2.3040515999999998,1,1,1
698,2.5715169999999996,-0.07675599999999999,0,0,1
251,1.2585038999999998,1.2802391000000002,1,0,0
783,0.38040949999999996,1.0711548,1,1,1
819,0.36552507,-0.06523982,0,0,1
141,2.2339213,2.083807,0,0,1
316,2.0802875,0.9593113000000001,0,0,1
587,1.497698,1.9901278000000002,1,1,1
331,1.7538242,0.82434237,0,0,1
295,0.12804508,2.4191387000000004,1,1,1
262,1.4819274,1.8670862000000001,1,0,0
432,1.6269930000000001,1.7973207999999998,1,0,0
862,1.433461,1.2452347,0,1,0
582,1.8048456000000002,1.6214950000000001,0,1,0
272,0.43077546,1.3958166,1,1,1
270,0.8051308,2.2090343999999997,1,1,1
987,0.14819755,0.95978624,1,1,1
319,1.2626351999999998,1.4585409,1,0,0
569,1.8200843,0.64880633,0,0,1
643,2.1880037999999997,1.4260788,0,0,1
142,0.5949074000000001,1.030549,1,0,0
202,0.28456244,1.9629413,1,1,1
413,1.2916052,1.9158273999999997,1,1,1
196,0.7720823,1.4493441999999999,1,1,1
264,1.5612559,0.65768135,0,0,1
531,1.5814836,2.0415262999999997,1,1,1
252,1.4349229,1.3569013,0,1,0
576,0.07067919,0.5792264,1,1,1
738,1.5508815,1.1698829,0,0,1
299,0.779684,0.6660361,0,1,0
740,1.2045774,0.651695,0,0,1
247,0.61705786,1.7508476000000002,1,1,1
926,1.6974936,1.9174733,1,0,0
412,1.3618059999999998,0.24822742,0,0,1
389,0.48562592,1.6775811,1,1,1
796,2.0086043,2.2905457,1,1,1
601,1.5503578000000002,0.82494795,0,0,1
654,0.25089929,1.9071574,1,1,1
261,0.52367777,1.0708202,1,1,1
456,1.353569,1.0349455,0,0,1
386,1.3469254,2.489675,1,1,1
982,0.9534303,1.1104091,1,0,0
909,1.7610185,0.92622995,0,0,1
693,1.5586381,0.7884479,0,0,1
236,0.80593234,0.9803538,1,0,0
501,0.3520636,1.142021,1,1,1
497,1.2585794,1.578216,1,0,0
874,2.0589995,1.6986922999999998,0,0,1
452,1.5519271000000001,1.9643698,1,1,1
494,2.121712,2.0890505,0,0,1
923,1.1469833,2.4218224999999998,1,1,1
279,1.4313233,0.38178402,0,0,1
638,1.6989717,1.5193421,0,0,1
485,1.9316056000000001,1.5166136000000001,0,0,1
568,1.9298464,0.9610214,0,0,1
108,0.006240338000000001,1.3144236,1,1,1
367,-0.10049972,2.2220998,1,1,1
644,0.37106875,0.8140510999999999,1,0,0
785,1.4397993,1.9555014,1,0,0
873,1.6978206999999998,1.008082,0,0,1
65,-0.11499232,1.3961626,1,1,1
902,1.4116874,1.0570122,0,0,1
317,1.745152,0.07967675,0,0,1
636,0.53739256,1.3209308000000002,1,1,1
666,1.4227648000000002,1.8472735,1,1,1
789,-0.3573869,1.7879653999999998,1,0,0
958,0.9954691999999999,1.2572343000000001,1,0,0
214,1.1671610000000001,1.9983047999999999,1,1,1
97,1.9833682000000001,1.9486758999999998,0,0,1
583,1.6960721,1.4185758,0,0,1
466,1.1877618,-0.09806776,0,0,1
523,1.7199863000000002,0.874315,0,1,0
255,1.0495743999999998,1.7268888999999998,1,1,1
385,1.2655916999999999,2.2854655,1,1,1
545,-0.5449762,1.4808981,1,1,1
382,1.1651071000000002,0.24030295,0,0,1
489,-0.43048888,1.7776436999999998,1,1,1
513,-1.2103021,-1.2625693999999998,0,0,1
780,1.0476718,0.5941270000000001,0,0,1
904,0.5173902,1.625689,1,1,1
122,1.7126540000000001,2.7657337,1,1,1
946,2.0336613999999997,1.0388621999999998,0,0,1
60,1.7983749,1.5143351999999999,0,0,1
844,1.6380874,0.46287128,0,0,1
372,1.4329379,1.9112726000000002,1,1,1
283,0.42179063,1.4028826,1,0,0
939,1.3733053999999998,1.1351973,0,0,1
608,1.7474523000000002,1.2839482,0,0,1
495,1.4483113,0.6389760999999999,0,0,1
630,1.0643476,2.2579932,1,1,1
596,2.262818,0.44598183,0,0,1
713,1.7059335999999998,0.83908045,0,1,0
753,1.6880702,2.6406902999999997,1,1,1
624,1.9866004000000002,2.2238624,1,1,1
312,1.5360788,2.989733,1,1,1
8,0.9454155999999999,2.3740501,1,1,1
529,1.3118093000000002,2.488796,1,1,1
876,0.8136688,1.944102,1,1,1
101,0.8160925,1.3089476,1,1,1
615,1.3920207,0.36522794,0,0,1
520,2.2103298,0.4007123,0,0,1
249,1.7184476999999998,0.7864859000000001,0,0,1
278,0.9120507,1.6515253,1,0,0
424,1.2013296999999998,2.0970683,1,1,1
384,2.1942835,1.1509175,0,0,1
395,-0.5486534000000001,1.8716217000000002,1,1,1
54,0.8971911,2.063745,1,1,1
34,1.6816206999999999,1.5272496000000002,0,0,1
271,1.9946796999999998,1.5971811000000002,0,0,1
30,1.3594856000000002,2.2679987,1,1,1
403,0.86529267,2.1241453,1,1,1
757,1.0847062,1.1804583999999998,1,1,1
975,1.0944868,2.3117905,1,1,1
990,1.9516861,2.751598,1,1,1
457,1.6113385,0.93408453,0,0,1
362,2.0268054,1.5398664,0,0,1
860,1.5952383999999997,2.3221235,1,1,1
483,0.27963334,0.11738309,0,0,1
580,1.136588,1.3906695,1,1,1
986,0.69199294,0.22813409999999998,0,0,1
688,-2.5924416,0.80902,1,1,1
864,1.6241837,1.9986026000000001,1,1,1
927,1.6188446,2.9724565,1,1,1
378,2.1327952999999997,1.2992985000000001,0,0,1
320,1.9119161,1.3734422,0,0,1
942,1.7314346,1.0328285,0,0,1
351,0.27115673,1.039201,1,1,1
418,1.8527416,0.9030953000000002,0,0,1
945,0.9223332000000001,0.24887028,0,0,1
795,2.5787396,3.1267855,1,1,1
145,1.0151081,1.8626963,1,1,1
826,-0.71963847,1.4800174,1,1,1
492,-1.3792996000000002,-0.3949107,1,1,1
751,1.4300973,1.3073188999999998,0,1,0
240,0.46302554,1.3498417999999999,1,1,1
648,-0.6571509,1.3478428,1,1,1
886,1.3158518,0.48385674,0,0,1
144,0.9684765,0.46169776,0,1,0
767,1.4489415,2.917439,1,1,1
999,0.8539679,0.87848383,1,0,0
467,2.46943,1.8292682,0,0,1
315,0.54181516,1.6781766,1,1,1
989,-0.39928865,1.7664146,1,1,1
922,1.5523136,2.0172896000000002,1,1,1
717,1.4833129999999999,-0.0034413636,0,0,1
458,1.2257997999999999,1.7700281000000002,1,1,1
773,1.9008393,1.3585746,0,0,1
204,0.49053739999999996,0.770464,1,1,1
834,0.53777534,0.8708860999999999,1,0,0
832,1.5094078000000002,1.623802,1,0,0
435,1.5919842,0.4232327,0,0,1
5,0.5809022,2.126443,1,1,1
769,-0.058467,1.3168803,1,1,1
679,2.1351805,0.83399075,0,0,1
722,1.6445229,1.0611526000000002,0,0,1
215,1.2651212,1.1999539,0,0,1
653,1.5077893999999998,1.8344748,1,1,1
150,1.4615738,0.87264794,0,0,1
687,1.7278490000000002,1.3030844,0,0,1
