,log_prob_0,log_prob_1,higher_prob,label,calibrated
993,-2.3767905,-1.0433013,1,0,0
859,-2.4026674999999997,-1.0569258,1,1,1
298,-2.153739,0.7267996999999999,1,1,1
553,-0.6733962,-1.5460118999999999,0,0,1
672,-1.9331167,-1.0776752,1,0,0
971,-2.4538941000000003,0.043668865999999994,1,1,1
27,-1.7792457,-0.74831474,1,0,0
231,-2.0654955000000004,0.60816777,1,1,1
306,-2.4915637999999998,-3.02146,0,0,1
706,-1.7834406000000003,-1.170682,1,0,0
496,-1.8326914,-0.27886659999999996,1,1,1
558,-2.4896857999999997,1.1180466,1,1,1
784,-0.8991412,-1.2267385,0,0,1
239,-0.24226037,-0.06039983,1,0,0
578,-3.704592,-2.8479195,1,1,1
55,-2.7600439,0.63482654,1,1,1
906,-2.1272714,-0.1690275,1,0,0
175,-1.4173478000000002,-0.60335714,1,0,0
14,-2.4020512000000003,-0.6511281,1,0,0
77,-1.7795299,-1.2104589,1,0,0
31,-2.9899237000000003,-0.8400254,1,0,0
481,-2.8477900000000003,-0.25174433,1,1,1
310,-2.3523617000000003,-1.3163563,1,0,0
311,-1.5952444,-1.1360365,1,0,0
883,-2.2718632000000003,-0.26428753,1,1,1
788,-3.0720775000000002,0.25115108,1,1,1
45,-1.7149863999999997,-0.60590386,1,0,0
103,-2.469776,0.09833705400000001,1,1,1
760,-1.6385409,-0.27897215,1,0,0
1,-1.6863550999999999,-1.8159735000000001,0,0,1
823,-1.3545873,-1.2635787,1,0,0
710,-2.7186105,-0.39517248,1,1,1
614,-1.2421136000000002,0.25741923,1,0,0
790,-2.5265126,-0.96917915,1,0,0
408,-1.0530621999999998,1.527167,1,1,1
736,-2.4020137999999998,-0.24434435,1,1,1
957,-2.0970001,-0.34637862,1,0,0
366,-1.8567126,1.1042862,1,1,1
918,-2.2957544,-0.8846246999999999,1,0,0
267,-2.593102,-0.5171880999999999,1,1,1
230,-2.0088310000000003,1.9458468,1,1,1
996,-2.9333694,-0.15181476,1,1,1
635,-2.9120336,-0.52260154,1,1,1
698,-0.053790807999999996,-1.2142793,0,0,1
251,-1.3659248,0.020476818,1,0,0
783,-1.6114261,0.91499394,1,1,1
819,-2.4634616,-1.1403333,1,0,0
141,-2.3623629,-1.6733081000000003,1,0,0
316,-1.0805837999999999,-1.0730176000000002,1,0,0
587,-2.5118186000000002,-0.37473357,1,1,1
331,-0.31993195,-0.0940513,1,0,0
295,-1.9275255,1.5206396999999998,1,1,1
262,-2.5192832999999997,-0.036192,1,0,0
432,-2.1510703999999996,-1.1688359,1,0,0
862,-2.0497448,0.52027184,1,1,1
582,-2.4685202,-0.6915503000000001,1,1,1
272,-3.0924942000000004,0.08167261,1,1,1
