p0,p1,label
0.2434242432343594,0.21232445138885125,1
0.9999842986746614,0.9977306559164282,1
0.28175510330881004,0.3083115053043441,0
0.8559786623132417,0.535093874179915,0
0.24160656080958803,0.3018591843197425,0
0.2653839193812448,0.3085275743976808,1
0.08372282990172235,0.13232836568762316,1
0.7886158312156666,0.8189758853065002,1
0.6778925135290812,0.20833565783618013,0
0.6843468994058801,0.6014753230293152,1
0.26884625239850984,0.29303802367052056,0
0.42065744286112605,0.5431698599363328,1
0.7201184586782842,0.2777209545412268,1
0.43285989663850855,0.5277824517482067,0
0.2582837080017575,0.31205100538048,0
0.9995727552687491,0.7162377393803785,1
0.47571327544542963,0.5532182921643313,0
0.5164895658176271,0.6669776492062142,0
0.21874595645203923,0.35768004819942073,1
0.2332684657138287,0.31644610440035426,0
0.13583912304655946,0.1241495410109205,1
0.892718516817327,0.7410198933629855,0
0.7934763448255345,0.8026037603128136,1
0.31323350139243583,0.46899445287857683,0
0.32270193958718885,0.3911529260973063,0
0.6134236161554097,0.6431542978784225,1
0.09237751007303101,0.12259176900986349,0
0.1899902583971644,0.22949734173732675,1
0.11934039930679123,0.14712385483795126,0
0.2574427626596039,0.18024897911283588,0
0.28886416868754144,0.4205157400697819,0
0.3821411075559948,0.4021425185468526,1
0.5159096193526169,0.6831115897583357,0
0.3836332763588749,0.4063389216839403,1
0.5657217408896095,0.6154724817350375,1
0.08153127016980949,0.11099673880392222,0
0.2068289769638185,0.24407502971044429,1
0.4918574345917947,0.6155636761701525,0
0.2995147031587453,0.4656500466928474,0
0.19114265304271938,0.254917370436604,1
0.31053974343495394,0.2794052955852863,0
0.6385795134025617,0.508380015171446,0
0.5859280563551129,0.5569379124101372,0
0.1142419466672138,0.13778045827907784,1
0.5577608316538422,0.6750246271491508,1
0.9874597356841919,0.99549991971932,0
0.3023611584643384,0.3715031829640596,1
0.6303998196597675,0.7219291353882701,0
0.2273548137859458,0.23463801190055733,1
0.31057066019220747,0.37275527230707906,0
0.9181280271115841,0.9021980677700153,0
0.213406363170591,0.27374065037195416,0
0.3947917811246029,0.16003678588213252,0
4.271322616241712e-06,8.217015960932937e-08,1
0.36472009549539963,0.47025281301040717,0
0.2840713166988855,0.34745400742529925,0
0.2447257812528897,0.2238346507703296,0
