null,0,1,label,selection
"Does knowing that ""Most of these events are centred on Melbourne, but others occur in regional cities, such as the V8 Supercars and Australian Motorcycle Grand Prix at Phillip Island, the Grand Annual Steeplechase at Warrnambool and the Australian International Airshow at Geelong and numerous local festivals such as the popular Port Fairy Folk Festival, Queenscliff Music Festival, Bells Beach SurfClassic and the Bright Autumn Festival."" imply that I know the answer to ""On where are most tourist attractions focused in Victoria?""","Does knowing that ""Most of these events are centred on Melbourne, but others occur in regional cities, such as the V8 Supercars and Australian Motorcycle Grand Prix at Phillip Island, the Grand Annual Steeplechase at Warrnambool and the Australian International Airshow at Geelong and numerous local festivals such as the popular Port Fairy Folk Festival, Queenscliff Music Festival, Bells Beach SurfClassic and the Bright Autumn Festival."" imply that I know the answer to ""On where are most tourist attractions focused in Victoria?""</s></s>yes","Does knowing that ""Most of these events are centred on Melbourne, but others occur in regional cities, such as the V8 Supercars and Australian Motorcycle Grand Prix at Phillip Island, the Grand Annual Steeplechase at Warrnambool and the Australian International Airshow at Geelong and numerous local festivals such as the popular Port Fairy Folk Festival, Queenscliff Music Festival, Bells Beach SurfClassic and the Bright Autumn Festival."" imply that I know the answer to ""On where are most tourist attractions focused in Victoria?""</s></s>no",0,"['yes', 'no']"
"Does knowing that ""Indeed, this can be done by giving the same input to both inputs of the multiplication algorithm."" imply that I know the answer to ""What would need to remain constant in a multiplication algorithm to produce the same outcome whether multiplying or squaring two integers?""","Does knowing that ""Indeed, this can be done by giving the same input to both inputs of the multiplication algorithm."" imply that I know the answer to ""What would need to remain constant in a multiplication algorithm to produce the same outcome whether multiplying or squaring two integers?""</s></s>yes","Does knowing that ""Indeed, this can be done by giving the same input to both inputs of the multiplication algorithm."" imply that I know the answer to ""What would need to remain constant in a multiplication algorithm to produce the same outcome whether multiplying or squaring two integers?""</s></s>no",0,"['yes', 'no']"
"Does knowing that ""This pattern of higher incomes-longer lives still holds among poorer countries, where life expectancy increases rapidly as per capita income increases, but in recent decades it has slowed down among middle income countries and plateaued among the richest thirty or so countries in the world."" imply that I know the answer to ""How are incomes distributed in Sweden?""","Does knowing that ""This pattern of higher incomes-longer lives still holds among poorer countries, where life expectancy increases rapidly as per capita income increases, but in recent decades it has slowed down among middle income countries and plateaued among the richest thirty or so countries in the world."" imply that I know the answer to ""How are incomes distributed in Sweden?""</s></s>yes","Does knowing that ""This pattern of higher incomes-longer lives still holds among poorer countries, where life expectancy increases rapidly as per capita income increases, but in recent decades it has slowed down among middle income countries and plateaued among the richest thirty or so countries in the world."" imply that I know the answer to ""How are incomes distributed in Sweden?""</s></s>no",1,"['yes', 'no']"
"Does knowing that ""It is expected that the continuous input of sediment into the lake will silt up the lake."" imply that I know the answer to ""What is expected with the continuous input of sediment into the Dornbirner Ach?""","Does knowing that ""It is expected that the continuous input of sediment into the lake will silt up the lake."" imply that I know the answer to ""What is expected with the continuous input of sediment into the Dornbirner Ach?""</s></s>yes","Does knowing that ""It is expected that the continuous input of sediment into the lake will silt up the lake."" imply that I know the answer to ""What is expected with the continuous input of sediment into the Dornbirner Ach?""</s></s>no",0,"['yes', 'no']"
"Does knowing that ""Accepted general principles of European Union Law include fundamental rights (see human rights), proportionality, legal certainty, equality before the law and subsidiarity."" imply that I know the answer to ""What are some of the accepted general principles of European Union law?""","Does knowing that ""Accepted general principles of European Union Law include fundamental rights (see human rights), proportionality, legal certainty, equality before the law and subsidiarity."" imply that I know the answer to ""What are some of the accepted general principles of European Union law?""</s></s>yes","Does knowing that ""Accepted general principles of European Union Law include fundamental rights (see human rights), proportionality, legal certainty, equality before the law and subsidiarity."" imply that I know the answer to ""What are some of the accepted general principles of European Union law?""</s></s>no",0,"['yes', 'no']"
"Does knowing that ""Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan."" imply that I know the answer to ""Who was an important figure in the twentieth-century Islamic revival in India?""","Does knowing that ""Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan."" imply that I know the answer to ""Who was an important figure in the twentieth-century Islamic revival in India?""</s></s>yes","Does knowing that ""Sayyid Abul Ala Maududi was an important early twentieth-century figure in the Islamic revival in India, and then after independence from Britain, in Pakistan."" imply that I know the answer to ""Who was an important figure in the twentieth-century Islamic revival in India?""</s></s>no",0,"['yes', 'no']"
"Does knowing that ""I contain light-harvesting complexes with chlorophyll and carotenoids that absorb light energy and use it to energize electrons."" imply that I know the answer to ""What does chlorophyll use light energy to do?""","Does knowing that ""I contain light-harvesting complexes with chlorophyll and carotenoids that absorb light energy and use it to energize electrons."" imply that I know the answer to ""What does chlorophyll use light energy to do?""</s></s>yes","Does knowing that ""I contain light-harvesting complexes with chlorophyll and carotenoids that absorb light energy and use it to energize electrons."" imply that I know the answer to ""What does chlorophyll use light energy to do?""</s></s>no",0,"['yes', 'no']"
"Does knowing that ""CBS introduced new features during the telecast, including pylon cameras and microphones along with EyeVision 360—an array of 36 cameras along the upper deck that can be used to provide a 360-degree view of plays and ""bullet time"" effects."" imply that I know the answer to ""What resolution were the cameras increased to for the game?""","Does knowing that ""CBS introduced new features during the telecast, including pylon cameras and microphones along with EyeVision 360—an array of 36 cameras along the upper deck that can be used to provide a 360-degree view of plays and ""bullet time"" effects."" imply that I know the answer to ""What resolution were the cameras increased to for the game?""</s></s>yes","Does knowing that ""CBS introduced new features during the telecast, including pylon cameras and microphones along with EyeVision 360—an array of 36 cameras along the upper deck that can be used to provide a 360-degree view of plays and ""bullet time"" effects."" imply that I know the answer to ""What resolution were the cameras increased to for the game?""</s></s>no",1,"['yes', 'no']"
"Does knowing that ""Johann von Staupitz, his superior, pointed Luther's mind away from continual reflection upon his sins toward the merits of Christ."" imply that I know the answer to ""What did Luther feel he made of Christ?""","Does knowing that ""Johann von Staupitz, his superior, pointed Luther's mind away from continual reflection upon his sins toward the merits of Christ."" imply that I know the answer to ""What did Luther feel he made of Christ?""</s></s>yes","Does knowing that ""Johann von Staupitz, his superior, pointed Luther's mind away from continual reflection upon his sins toward the merits of Christ."" imply that I know the answer to ""What did Luther feel he made of Christ?""</s></s>no",1,"['yes', 'no']"
"Does knowing that ""In 1976, BankAmericard was renamed and spun off into a separate company known today as Visa Inc."" imply that I know the answer to ""What did the BankAmericard allow customers do to that they couldn't do with previous financial instruments?""","Does knowing that ""In 1976, BankAmericard was renamed and spun off into a separate company known today as Visa Inc."" imply that I know the answer to ""What did the BankAmericard allow customers do to that they couldn't do with previous financial instruments?""</s></s>yes","Does knowing that ""In 1976, BankAmericard was renamed and spun off into a separate company known today as Visa Inc."" imply that I know the answer to ""What did the BankAmericard allow customers do to that they couldn't do with previous financial instruments?""</s></s>no",1,"['yes', 'no']"
"Does knowing that ""The most recent episodes of the network's shows are usually made available on WATCH ABC, Hulu and ABC on Demand the day after their original broadcast."" imply that I know the answer to ""Disney-ABC Television group implemented restrictions for Hulu and WATCH ABC that made episodes available only after how many days after initial broadcast?""","Does knowing that ""The most recent episodes of the network's shows are usually made available on WATCH ABC, Hulu and ABC on Demand the day after their original broadcast."" imply that I know the answer to ""Disney-ABC Television group implemented restrictions for Hulu and WATCH ABC that made episodes available only after how many days after initial broadcast?""</s></s>yes","Does knowing that ""The most recent episodes of the network's shows are usually made available on WATCH ABC, Hulu and ABC on Demand the day after their original broadcast."" imply that I know the answer to ""Disney-ABC Television group implemented restrictions for Hulu and WATCH ABC that made episodes available only after how many days after initial broadcast?""</s></s>no",1,"['yes', 'no']"
"Does knowing that ""This has in some jurisdictions reportedly led to a shortage of male teachers."" imply that I know the answer to ""What has the avoidance of men to become teachers caused, in some areas?""","Does knowing that ""This has in some jurisdictions reportedly led to a shortage of male teachers."" imply that I know the answer to ""What has the avoidance of men to become teachers caused, in some areas?""</s></s>yes","Does knowing that ""This has in some jurisdictions reportedly led to a shortage of male teachers."" imply that I know the answer to ""What has the avoidance of men to become teachers caused, in some areas?""</s></s>no",0,"['yes', 'no']"
"Does knowing that ""With 4:51 left in regulation, Carolina got the ball on their own 24-yard line with a chance to mount a game-winning drive, and soon faced 3rd-and-9."" imply that I know the answer to ""How much time was left in the game when Denver took the score to 24-10?""","Does knowing that ""With 4:51 left in regulation, Carolina got the ball on their own 24-yard line with a chance to mount a game-winning drive, and soon faced 3rd-and-9."" imply that I know the answer to ""How much time was left in the game when Denver took the score to 24-10?""</s></s>yes","Does knowing that ""With 4:51 left in regulation, Carolina got the ball on their own 24-yard line with a chance to mount a game-winning drive, and soon faced 3rd-and-9."" imply that I know the answer to ""How much time was left in the game when Denver took the score to 24-10?""</s></s>no",1,"['yes', 'no']"
"Does knowing that ""Webb jumped in and defended von Braun, until Kennedy ended the squabble by stating that the matter was ""still subject to final review""."" imply that I know the answer to ""What did Wiesner shout out in front of the press during a presentation by von Braun?""","Does knowing that ""Webb jumped in and defended von Braun, until Kennedy ended the squabble by stating that the matter was ""still subject to final review""."" imply that I know the answer to ""What did Wiesner shout out in front of the press during a presentation by von Braun?""</s></s>yes","Does knowing that ""Webb jumped in and defended von Braun, until Kennedy ended the squabble by stating that the matter was ""still subject to final review""."" imply that I know the answer to ""What did Wiesner shout out in front of the press during a presentation by von Braun?""</s></s>no",1,"['yes', 'no']"
"Does knowing that ""High tuition, schools claim, is used to pay higher salaries for the best teachers and also used to provide enriched learning environments, including a low student to teacher ratio, small class sizes and services, such as libraries, science laboratories and computers."" imply that I know the answer to ""Along with location, endowment and the willingness of parents to pay, what factor influences private school tuition?""","Does knowing that ""High tuition, schools claim, is used to pay higher salaries for the best teachers and also used to provide enriched learning environments, including a low student to teacher ratio, small class sizes and services, such as libraries, science laboratories and computers."" imply that I know the answer to ""Along with location, endowment and the willingness of parents to pay, what factor influences private school tuition?""</s></s>yes","Does knowing that ""High tuition, schools claim, is used to pay higher salaries for the best teachers and also used to provide enriched learning environments, including a low student to teacher ratio, small class sizes and services, such as libraries, science laboratories and computers."" imply that I know the answer to ""Along with location, endowment and the willingness of parents to pay, what factor influences private school tuition?""</s></s>no",1,"['yes', 'no']"
