null,0,1,label,selection
"Finish the following sentence with the best choice: To pour hot fudge over ice cream before serving,

Choices:
- pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.
- pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.

Answer:","Finish the following sentence with the best choice: To pour hot fudge over ice cream before serving,

Choices:
- pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.
- pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.

Answer:</s></s>pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.","Finish the following sentence with the best choice: To pour hot fudge over ice cream before serving,

Choices:
- pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl.
- pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.

Answer:</s></s>pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.",0,"[""pour the hot fudge over ice cream that has just been pulled from the freezer and scooped out of it's container with an ice cream scoop into a bowl."", ""pour the hot fudge over ice cream that has been pulled out of the freezer and softened for fifteen minutes, then scooped out of it's container with an ice cream scoop into a bowl.""]"
"Finish the following sentence with the best choice: how to measure liquids

Choices:
- Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.
- Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line

Answer:","Finish the following sentence with the best choice: how to measure liquids

Choices:
- Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.
- Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line

Answer:</s></s>Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.","Finish the following sentence with the best choice: how to measure liquids

Choices:
- Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.
- Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line

Answer:</s></s>Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line",1,"['Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the top of the cup.', 'Bend down to get eye level with standard measuring cups and pour. Stop when the meniscus is at the bottom of the line']"
"Finish the following sentence with the best choice: Remove hair from hair brush.

Choices:
- Cover brush head with pantyhose, use a pen to push down and collect hair.
- Cover brush head with saran wrap, use a pen to push down and collect hair.

Answer:","Finish the following sentence with the best choice: Remove hair from hair brush.

Choices:
- Cover brush head with pantyhose, use a pen to push down and collect hair.
- Cover brush head with saran wrap, use a pen to push down and collect hair.

Answer:</s></s>Cover brush head with pantyhose, use a pen to push down and collect hair.","Finish the following sentence with the best choice: Remove hair from hair brush.

Choices:
- Cover brush head with pantyhose, use a pen to push down and collect hair.
- Cover brush head with saran wrap, use a pen to push down and collect hair.

Answer:</s></s>Cover brush head with saran wrap, use a pen to push down and collect hair.",0,"['Cover brush head with pantyhose, use a pen to push down and collect hair.', 'Cover brush head with saran wrap, use a pen to push down and collect hair.']"
"Finish the following sentence with the best choice: To smooth a wooden rod so that you can drill into it, you can

Choices:
- Heat the edges of the rod
- Sand the edges of the rod

Answer:","Finish the following sentence with the best choice: To smooth a wooden rod so that you can drill into it, you can

Choices:
- Heat the edges of the rod
- Sand the edges of the rod

Answer:</s></s>Heat the edges of the rod","Finish the following sentence with the best choice: To smooth a wooden rod so that you can drill into it, you can

Choices:
- Heat the edges of the rod
- Sand the edges of the rod

Answer:</s></s>Sand the edges of the rod",1,"['Heat the edges of the rod', 'Sand the edges of the rod']"
"Finish the following sentence with the best choice: bath tub

Choices:
- can hold a car easily.
- can hold a bowling ball easily.

Answer:","Finish the following sentence with the best choice: bath tub

Choices:
- can hold a car easily.
- can hold a bowling ball easily.

Answer:</s></s>can hold a car easily.","Finish the following sentence with the best choice: bath tub

Choices:
- can hold a car easily.
- can hold a bowling ball easily.

Answer:</s></s>can hold a bowling ball easily.",1,"['can hold a car easily.', 'can hold a bowling ball easily.']"
"Finish the following sentence with the best choice: How can I check and see if cupcakes are done?

Choices:
- Use a toothpick to poke the center it should come out gooey.
- Use a toothpick to poke the center it should come out clean.

Answer:","Finish the following sentence with the best choice: How can I check and see if cupcakes are done?

Choices:
- Use a toothpick to poke the center it should come out gooey.
- Use a toothpick to poke the center it should come out clean.

Answer:</s></s>Use a toothpick to poke the center it should come out gooey.","Finish the following sentence with the best choice: How can I check and see if cupcakes are done?

Choices:
- Use a toothpick to poke the center it should come out gooey.
- Use a toothpick to poke the center it should come out clean.

Answer:</s></s>Use a toothpick to poke the center it should come out clean.",1,"['Use a toothpick to poke the center it should come out gooey.', 'Use a toothpick to poke the center it should come out clean.']"
"Finish the following sentence with the best choice: how do you open a wrapped present?

Choices:
- tear off all the wrapping.
- cut off the wrapping paper.

Answer:","Finish the following sentence with the best choice: how do you open a wrapped present?

Choices:
- tear off all the wrapping.
- cut off the wrapping paper.

Answer:</s></s>tear off all the wrapping.","Finish the following sentence with the best choice: how do you open a wrapped present?

Choices:
- tear off all the wrapping.
- cut off the wrapping paper.

Answer:</s></s>cut off the wrapping paper.",0,"['tear off all the wrapping.', 'cut off the wrapping paper.']"
"Finish the following sentence with the best choice: slow cooker

Choices:
- can melt butter 
- can melt copper 

Answer:","Finish the following sentence with the best choice: slow cooker

Choices:
- can melt butter 
- can melt copper 

Answer:</s></s>can melt butter","Finish the following sentence with the best choice: slow cooker

Choices:
- can melt butter 
- can melt copper 

Answer:</s></s>can melt copper",0,"['can melt butter', 'can melt copper']"
"Finish the following sentence with the best choice: shampoo

Choices:
- cleans hair from dirt
- cleans clothes from dirt

Answer:","Finish the following sentence with the best choice: shampoo

Choices:
- cleans hair from dirt
- cleans clothes from dirt

Answer:</s></s>cleans hair from dirt","Finish the following sentence with the best choice: shampoo

Choices:
- cleans hair from dirt
- cleans clothes from dirt

Answer:</s></s>cleans clothes from dirt",0,"['cleans hair from dirt', 'cleans clothes from dirt']"
"Finish the following sentence with the best choice: To toast a hamburger bun, you can

Choices:
- Place it on the grill for a few minutes
- Place it in the freezer for a few minutes

Answer:","Finish the following sentence with the best choice: To toast a hamburger bun, you can

Choices:
- Place it on the grill for a few minutes
- Place it in the freezer for a few minutes

Answer:</s></s>Place it on the grill for a few minutes","Finish the following sentence with the best choice: To toast a hamburger bun, you can

Choices:
- Place it on the grill for a few minutes
- Place it in the freezer for a few minutes

Answer:</s></s>Place it in the freezer for a few minutes",0,"['Place it on the grill for a few minutes', 'Place it in the freezer for a few minutes']"
